"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2680255,1,"2013","2012",0,0.0297,0.0296,"2",0.2267,0.2267,"05","D",0.093,0.093,0,"D",0,"D",1245,"D",212937,"D",62,"D",0,"D",0,"D",0,"D",0,"D",8000,"D",105,"D",0,"D",0,"D",63736,"D",23642,8221,23700.27,23469.14,8241.93,8156.44,17791.16,20464.46,214244,214244,214244.01,214244.01,0,0,0,0,0,0,0,0,150508,150508,0,0,23700.27,23469.14,23700.27,23469.14,7682,7812,71841,71841,0,0,0,0,0,0,0
2680285,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"47","D",0,0,2,"D",2,"D",11959,"D",13255,"D",150,"D",0,"D",23695,"D",0,"D",0,"D",2100,"D",40,"D",0,"D",0,"D",1520,"D",602,0,616.98,556.98,0,0,3353.46,3857.74,27969.75,27969.75,1364.01,1364.01,0,0,0,0,0,0,0,0,27969.75,27969.75,0,0,616.98,556.98,616.98,556.98,6000,6000,0,0,0,0,0,0,0,0,0
2680305,1,"2013","2012",1,0.153,0.133,"2",0.1486,0.1486,"05","D",0,0.02,0,"D",0,"D",29087,"D",22000,"D",5400,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",0,"D",0,"D",1,"D",18200,"D",1416,6,1433.43,1365.31,7.64,0,6794.57,7816.31,56487,56487,56487.01,56487.01,1000,1000,0,0,0,0,0,0,38287,38287,0,0,2433.43,2365.31,2433.43,2365.31,7682,7812,22200,22200,0,0,0,0,0,0,0
2680325,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"14","D",-0.04,-0.03,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4300,"D",0,"D",0,"D",0,"D",100,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680365,1,"2013","2012",0,0.029,0.029,"1",0.28,0.28,"43","D",0,0,0,"D",0,"D",115000,"D",0,"D",-4300,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",140,"D",0,"D",0,"D",0,"D",21667,0,21726.5,21489.25,0,0,14785.4,17433.8,110700,110700,0,0,0,0,0,0,0,0,0,0,110700,110700,0,0,21726.5,21489.25,21726.5,21489.25,0,0,0,0,0,0,0,0,0,0,0
2680445,1,"2013","2012",2,0.029,0.029,"2",0.325,0.325,"47","D",0.0575,0.0571,0,"D",0,"D",0,"D",212937,"D",2052,"D",0,"D",0,"D",0,"D",0,"D",26001,"D",0,"D",400,"D",2,"D",9412,"D",36391,9820,36587.53,35801.03,9815.74,9831.22,17625.57,20273.97,214989,214989,214989.01,214989.01,0,0,0,0,0,0,0,0,205577,205577,5531.65,5174.99,31055.88,30626.04,31055.88,30626.04,6000,6000,35682.15,35413,0,0,0,0,0,0,0
2680455,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"39","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7283,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680505,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"01","D",0.0387,0.0425,0,"D",0,"D",39338,"D",8751,"D",0,"D",0,"D",0,"D",0,"D",0,"D",400,"D",0,"D",0,"D",0,"D",0,"D",3394,1804,3418.35,3320.85,1803.53,1804.47,6395.84,7357.62,48089,48089,48089.01,48089.01,0,0,0,0,0,0,0,0,48089,48089,0,0,3418.35,3320.85,3418.35,3320.85,4000,4000,3117.03,4078.81,0,0,0,0,0,0,0
2680525,1,"2013","2012",0,0.153,0.133,"1",0.15,0.25,"47","D",0.0575,0.0575,0,"D",0,"D",45663,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8400,"D",0,"D",142,"D",0,"D",0,"D",200,"D",4982,2142,5008.25,4903.2,2142.15,2142.15,6073.18,6986.44,45663,45663,45663.01,45663.01,0,0,0,0,0,0,0,0,45663,45663,0,0,5008.25,4903.2,5008.25,4903.2,3000,3000,0,0,0,0,0,0,0,0,0
2680565,1,"2013","2012",3,0.153,0.133,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",9551,"D",0,"D",10,"D",0,"D",0,"D",0,"D",35632,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-4298,0,-4297.95,-4297.95,0,0,1270.28,1461.3,9561,9561,9561.01,9561.01,0,0,0,0,0,0,4297.95,4297.95,9561,9561,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2680565,2,"2013","2012",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2680565,3,"2013","2012",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2680575,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"05","D",0.06,0.06,0,"D",0,"D",55000,"D",25000,"D",-4100,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7566,1902,7590,7492.5,1913.06,1867.74,10640,12240,75900,75900,75900.01,75900.01,0,0,0,0,0,0,0,0,75900,75900,0,0,7590,7492.5,7590,7492.5,7682,7812,0,0,0,0,0,0,0,0,0
2680595,1,"2013","2012",7,0,0,"3",-0.45,-0.45,"14","D",-0.045,-0.0338,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3030,"D",0,"D",0,"D",5,"D",5220,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680605,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"02","D",0,0,0,"D",0,"D",25615,"D",0,"D",878,"D",0,"D",0,"D",0,"D",6600,"D",0,"D",620,"D",0,"D",0,"D",0,"D",2064,0,2076.45,2027.7,0,0,3406.8,3919.09,26493,26493,0,0,0,0,0,0,0,0,0,0,26493,26493,0,0,2076.45,2027.7,2076.45,2027.7,0,0,0,0,0,0,0,0,0,0,0
2680625,1,"2013","2012",1,0.153,0.133,"2",0.259,0.259,"47","D",0.082,0.082,0,"D",0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",130,"D",0,"D",1,"D",12808,"D",-2670,87,-2619.05,-2821.41,95.89,61.47,3990,4590,30000,30000,30000.01,30000.01,319.49,289.22,680.51,710.78,0,0,1938.54,2110.63,17192,17192,0,0,319.49,289.22,319.49,289.22,6000,6000,14938,14938,0,0,0,0,387.71,422.12,0
2680635,1,"2013","2012",3,0.153,0.133,"3",0.3106,0.3106,"15","D",0.0563,0.0563,0,"D",0,"D",34620,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",790,"D",0,"D",0,"D",1,"D",0,"D",-2206,634,-2129.29,-2437.85,611.15,701.6,4604.46,5296.86,34620,34620,34620.01,34620.01,1000,1000,0,0,0,0,2201.29,2444.85,34620,34620,0,0,1072,1007,1072,1007,0,0,0,0,0,0,0,0,139.07,159.62,0
2680645,1,"2013","2012",0,0.153,0.133,"2",0.2324,0.2324,"24","D",0.0705,0.0705,0,"D",0,"D",32000,"D",72400,"D",-7282,"D",0,"D",0,"D",0,"D",0,"D",2100,"D",61,"D",0,"D",0,"D",8700,"D",10477,4737,10539.18,10289.99,4740.29,4727.06,13885.2,15973.2,97118,97118,97118.01,97118.01,0,0,0,0,0,0,0,0,88418,88418,0,0,10539.18,10289.99,10539.18,10289.99,11900,12200,15601.29,15588.06,0,0,0,0,0,0,0
2680665,1,"2013","2012",3,0,0,"3",-0.45,-0.45,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",206,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680675,1,"2013","2012",3,0.153,0.133,"2",0.15,0.15,"45","D",0.063,0.063,0,"D",0,"D",39000,"D",22000,"D",0,"D",0,"D",0,"D",0,"D",9360,"D",0,"D",75,"D",0,"D",3,"D",0,"D",609,1923,645,502.5,1935.26,1885.93,8113,9333,61000,61000,61000.01,61000.01,3000,3000,0,0,0,0,0,0,61000,61000,0,0,3645,3502.5,3645,3502.5,0,0,0,0,0,0,0,0,0,0,0
2680685,1,"2013","2012",2,0.153,0.133,"3",0.1403,0.1403,"33","D",0.0645,0.0645,0,"D",0,"D",62519,"D",0,"D",222,"D",0,"D",0,"D",0,"D",0,"D",4600,"D",100,"D",0,"D",2,"D",3308,"D",3550,2097,3564.19,3506.66,2105.04,2071.91,8315.03,9565.41,62741,62741,62741.01,62741.01,2000,2000,0,0,0,0,0,0,59433,59433,0,0,5564.19,5506.66,5564.19,5506.66,10500,10800,8008,8008,0,0,0,0,0,0,0
2680695,1,"2013","2012",0,0.153,0.133,"2",0.25,0.25,"47","D",0.0575,0.0575,0,"D",0,"D",45988,"D",48738,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2600,"D",132,"D",0,"D",0,"D",1200,"D",10785,4480,10866.5,10539,4479.8,4479.8,12598.56,14493.08,94726,94726,94726.01,94726.01,0,0,0,0,0,0,0,0,94726,94726,0,0,10866.5,10539,10866.5,10539,6000,6000,0,0,0,0,0,0,0,0,0
2680695,2,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"47","D",0.0575,0.0575,0,"D",0,"D",33758,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3154,1458,3166.2,3117.45,1457.61,1457.61,4489.81,5164.97,33758,33758,33758.01,33758.01,0,0,0,0,0,0,0,0,33758,33758,0,0,3166.2,3117.45,3166.2,3117.45,3000,3000,0,0,0,0,0,0,0,0,0
2680695,3,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"47","D",0.0575,0.0575,0,"D",0,"D",39885,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4073,1810,4085.25,4036.5,1809.91,1809.91,5304.71,6102.4,39885,39885,39885.01,39885.01,0,0,0,0,0,0,0,0,39885,39885,0,0,4085.25,4036.5,4085.25,4036.5,3000,3000,0,0,0,0,0,0,0,0,0
2680735,1,"2013","2012",1,0.153,0.133,"3",0.15,0.15,"0","T",0,0,0,"D",0,"D",41000,"D",0,"D",-1988,"D",0,"D",0,"D",0,"D",0,"D",3500,"D",115,"D",0,"D",1,"D",0,"D",1766,0,1786.8,1701.8,0,0,5453,6273,39012,39012,0,0,1000,1000,0,0,0,0,0,0,39012,39012,0,0,2786.8,2701.8,2786.8,2701.8,0,0,0,0,0,0,0,0,0,0,0
2680765,1,"2013","2012",0,0,0,"2",0.25,0.25,"47","D",0.0538,0.0538,2,"D",2,"D",0,"D",0,"D",48718,"D",60498,"D",0,"D",0,"D",0,"D",4800,"D",786,"D",0,"D",0,"D",2160,"D",13826,5225,13914,13561.5,5224.58,5224.58,0,0,109216,109216,109216.01,109216.01,0,0,0,0,0,0,0,0,109216,109216,0,0,13914,13561.5,13914,13561.5,6000,6000,0,0,0,0,0,0,0,0,0
2680775,1,"2013","2012",0,0.153,0.133,"1",0.2362,0.2362,"31","D",0.0552,0.0552,0,"D",0,"D",85000,"D",0,"D",-5100,"D",0,"D",0,"D",0,"D",6700,"D",6000,"D",0,"D",0,"D",0,"D",9864,"D",10440,2469,10471.85,10345.6,2468.59,2468.59,11305,13005,79900,79900,79900.01,79900.01,0,0,0,0,0,0,0,0,70036,70036,0,0,10471.85,10345.6,10471.85,10345.6,0,0,0,0,0,0,0,0,0,0,0
2680775,2,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"31","D",0.0637,0.0637,0,"D",0,"D",85000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14802,3225,14842.5,14678.75,3224.55,3224.55,11305,13005,85000,85000,85000.01,85000.01,0,0,0,0,0,0,0,0,85000,85000,0,0,14842.5,14678.75,14842.5,14678.75,0,0,0,0,0,0,0,0,0,0,0
2680795,1,"2013","2012",0,0.0345,0.0336,"2",0.25,0.25,"06","D",0.0463,0.0463,0,"D",0,"D",7000,"D",150000,"D",1,"D",0,"D",0,"D",0,"D",0,"D",3800,"D",5,"D",0,"D",0,"D",1672,"D",26353,6361,26435.25,26107.75,6366.3,6343.15,16731.4,19519.8,157001,157001,0,0,0,0,0,0,0,0,0,0,157001,157001,0,0,26435.25,26107.75,26435.25,26107.75,0,0,0,0,0,0,0,0,0,0,0
2680805,1,"2013","2012",0,0,0,"1",0,0,"07","D",0,0,1,"D",1,"D",0,"D",0,"D",100,"D",3000,"D",19379,"D",0,"D",0,"D",2200,"D",853,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,3100,3100,3100.01,3100.01,0,0,0,0,0,0,0,0,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680825,1,"2013","2012",1,0.153,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",49476,"D",39946,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",40,"D",0,"D",1,"D",13332,"D",7601,0,7617.5,7550,0,0,11893.13,13681.57,89422,89422,0,0,1000,1000,0,0,0,0,0,0,76090,76090,0,0,8617.5,8550,8617.5,8550,0,0,0,0,0,0,0,0,0,0,0
2680835,1,"2013","2012",2,0,0,"3",0.2339,0.2339,"33","D",0.0645,0.0645,0,"D",0,"D",0,"D",0,"D",99430,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",0,"D",0,"D",0,"D",0,"D",14317,5123,14369.63,14160.41,5131.49,5098.35,0,0,99430,99430,99430.01,99430.01,0,0,0,0,0,0,0,0,99430,99430,0,0,14369.63,14160.41,14369.63,14160.41,10500,10800,4000,4000,0,0,0,0,0,0,0
2680845,1,"2013","2012",0,0.153,0.133,"2",0.2356,0.2356,"47","D",0.0575,0.0575,0,"D",0,"D",74000,"D",64000,"D",3533,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",810,"D",0,"D",0,"D",13476,"D",19292,6465,19355.56,19103.06,6464.75,6464.75,18354,21114,141533,141533,141533.01,141533.01,0,0,0,0,0,0,0,0,128057,128057,0,0,19355.56,19103.06,19355.56,19103.06,6000,6000,18286,18286,0,0,0,0,0,0,0
2680875,1,"2013","2012",3,0.153,0.133,"3",0.3106,0.3106,"21","D",0.1002,0.1002,0,"D",0,"D",27775,"D",0,"D",190,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",0,"D",2,"D",200,"D",-5273,-438,-5196.33,-5504.89,-422.87,-483.76,3694.08,4249.57,27965,27965,27965.01,27965.01,406.5,341.5,1593.5,1658.5,0,0,3602.83,3846.39,27965,27965,0,0,406.5,341.5,406.5,341.5,4000,4000,0,0,0,0,0,0,1801.41,1923.19,0
2680875,2,"2013","2012",0,0.153,0.133,"1",0.0765,0.0765,"21","D",0,0,0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-387,0,-379.37,-408.2,0,0,1197,1377,9000,9000,9000.01,9000.01,0,0,0,0,0,0,379.37,408.2,9000,9000,0,0,0,0,0,0,1500,1500,0,0,0,0,0,0,189.69,204.1,0
2680885,1,"2013","2012",2,0.153,0.133,"2",-0.55,-0.55,"05","D",0,0,0,"D",0,"D",3362,"D",8000,"D",0,"D",0,"D",0,"D",0,"D",1032,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-5799,0,-5799.1,-5799.1,0,0,1511.15,1738.39,11362,11362,11362.01,11362.01,0,0,1254.3,1254.3,0,0,4544.8,4544.8,11362,11362,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2680905,1,"2013","2012",0,0.153,0.133,"2",0.0765,0.0765,"0","T",0,0,1,"D",0,"D",15413,"D",0,"D",716,"D",0,"D",28720,"D",0,"D",0,"D",2090,"D",774,"D",0,"D",0,"D",2400,"D",-245,0,-235.63,-271.35,0,0,2049.93,2358.19,16129,16129,0,0,0,0,0,0,0,0,235.63,271.35,16129,16129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680925,1,"2013","2012",0,0.153,0.133,"1",0.141,0.141,"05","D",0.06,0.06,0,"D",0,"D",46102,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2200,"D",1337,"D",0,"D",0,"D",6852,"D",4188,1048,4194.03,4170.6,1052.77,1034.01,6131.57,7053.61,46102,46102,46102.01,46102.01,0,0,0,0,0,0,0,0,39250,39250,0,0,4194.03,4170.6,4194.03,4170.6,3841,3906,10389,10389,0,0,0,0,0,0,0
2680925,2,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841,3906,0,0,0,0,0,0,0,0,0
2680935,1,"2013","2012",0,0.153,0.133,"1",0.0765,0.1765,"44","D",0,0,0,"D",0,"D",9828,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",33,"D",0,"D",0,"D",80,"D",-317,0,-308.23,-344.86,0,0,1307.12,1503.68,9828,9828,0,0,0,0,0,0,0,0,316.03,344.86,9828,9828,0,0,7.8,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0
2680935,2,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"44","D",0,0,0,"D",0,"D",7859,"D",0,"D",0,"D",25000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3019,0,3031.35,2982.6,0,0,1045.25,1202.43,32859,32859,0,0,0,0,0,0,0,0,0,0,32859,32859,0,0,3031.35,2982.6,3031.35,2982.6,0,0,0,0,0,0,0,0,0,0,0
2680945,1,"2013","2012",2,0.153,0.133,"2",0.2801,0.2788,"20","D",0.0795,0.085,0,"D",0,"D",58344,"D",63377,"D",-4590,"D",0,"D",0,"D",0,"D",0,"D",8500,"D",1717,"D",0,"D",1,"D",6432,"D",11158,6013,11188.31,11068.05,6194.97,5466.02,16188.89,18623.31,117131,117131,117131.01,117131.01,643.45,643.45,0,0,0,0,0,0,110699,110699,0,0,11831.76,11711.5,11831.76,11711.5,11900,12200,16649,16649,0,0,0,0,0,0,0
2680945,2,"2013","2012",0,0,0,"1",0.1,0.1,"20","D",0.065,0.045,1,"D",1,"D",0,"D",0,"D",0,"D",17000,"D",15659,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",573,137,580,550,176.25,19.5,0,0,17000,17000,17000.01,17000.01,0,0,0,0,0,0,0,0,17000,17000,0,0,580,550,580,550,7400,7600,0,0,0,0,0,0,0,0,0
2680965,1,"2013","2012",3,0.153,0.133,"2",0.2106,0.2106,"33","D",0.1032,0.1032,0,"D",0,"D",27730,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",19,"D",0,"D",1,"D",720,"D",-5816,-1390,-5747.44,-6020.48,-1365.03,-1462.95,3688.09,4242.69,27730,27730,27730.01,27730.01,0,0,1000,1000,0,0,4747.44,5020.48,27730,27730,0,0,0,0,0,0,15000,15400,0,0,0,0,0,0,1351.13,1433.04,0
2680965,2,"2013","2012",3,0,0,"3",-0.45,-0.45,"33","D",-0.135,-0.135,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,-300,0,0,-300,-300,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10800,0,0,0,0,0,0,0,0,0
2681045,1,"2013","2012",0,0.153,0.133,"1",0.1451,0.1451,"19","D",0.0329,0.0329,0,"D",0,"D",36166,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6024,"D",3368,943,3375.31,3348.02,941.07,947.88,4810.08,5533.4,36166,36166,36166.01,36166.01,0,0,0,0,0,0,0,0,30142,30142,0,0,3375.31,3348.02,3375.31,3348.02,0,0,0,0,0,0,0,0,0,0,0
2681055,1,"2013","2012",1,0.153,0.133,"3",0,0,"05","D",0,0,0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-3189,0,-3169,-3250,0,0,1596,1836,12000,12000,12000.01,12000.01,0,0,0,0,0,0,3169,3250,12000,12000,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2681085,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"02","D",0,0,0,"D",0,"D",50000,"D",0,"D",1258,"D",11200,"D",10200,"D",0,"D",12000,"D",0,"D",260,"D",0,"D",0,"D",2400,"D",6850,0,6874.2,6776.7,0,0,6650,7650,71128,71128,0,0,0,0,0,0,0,0,0,0,71128,71128,0,0,6874.2,6776.7,6874.2,6776.7,0,0,0,0,0,0,0,0,0,0,0
2681085,2,"2013","2012",0,0.153,0.133,"1",0.15,0.25,"02","D",0,0,0,"D",0,"D",47000,"D",0,"D",-1175,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5018,0,5048.75,4927.5,0,0,6251,7191,45825,45825,0,0,0,0,0,0,0,0,0,0,45825,45825,0,0,5048.75,4927.5,5048.75,4927.5,0,0,0,0,0,0,0,0,0,0,0
2681095,1,"2013","2012",3,0.153,0.133,"2",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",24000,"D",36000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",460,"D",0,"D",2,"D",0,"D",1459,56,1495,1352.5,65.58,26.83,7980,9180,60000,60000,60000.01,60000.01,2000,2000,0,0,0,0,0,0,60000,60000,0,0,3495,3352.5,3495,3352.5,7682,7812,2460,2460,0,0,0,0,0,0,0
2681105,1,"2013","2012",1,0,0,"3",-0.34,-0.34,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",0,"D",0,"D",0,"D",3876,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681115,1,"2013","2012",6,0.153,0.133,"3",0.2106,0.2106,"12","D",0.064,0.064,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",6383,"D",6876,"D",0,"D",0,"D",0,"D",3,"D",0,"D",-6235,646,-6174.26,-6417.82,662.2,596.92,3990,4590,30000,30000,30000.01,30000.01,0,0,3000,3000,0,0,3174.26,3417.82,30000,30000,0,0,0,0,0,0,2920,3212,687.49,691.49,0,0,0,0,0,0,0
2681115,3,"2013","2012",0,0.153,0.133,"1",0.1765,0.1,"12","D",0.064,0.064,0,"D",0,"D",14000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",412,392,425,374.3,396.44,376.98,1862,2142,14000,14000,14000.01,14000.01,0,0,0,0,0,0,0,25.7,14000,14000,0,0,425,400,425,400,2000,2200,396.44,376.98,0,0,0,0,0,0,0
2681125,1,"2013","2012",1,0.153,0.133,"2",0,0,"45","D",0,0,2,"D",2,"D",0,"D",10000,"D",0,"D",0,"D",37318,"D",0,"D",16500,"D",0,"D",425,"D",0,"D",0,"D",1500,"D",-3189,0,-3169,-3250,0,0,1330,1530,10000,10000,10000.01,10000.01,0,0,0,0,0,0,3169,3250,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681145,1,"2013","2012",2,0.153,0.133,"2",0.3106,0.3106,"10","D",0,0,0,"D",0,"D",0,"D",34533,"D",0,"D",0,"D",0,"D",0,"D",9384,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-3998,0,-3916.43,-4242.47,0,0,4592.89,5283.55,34533,34533,0,0,743.3,673.3,1256.7,1326.7,0,0,2659.73,2915.77,34533,34533,0,0,743.3,673.3,743.3,673.3,0,0,0,0,0,0,0,0,0,0,0
2681155,1,"2013","2012",2,0.153,0.133,"2",0.2921,0.2919,"01","D",0.0316,0.0326,0,"D",0,"D",54668,"D",60000,"D",-2160,"D",0,"D",0,"D",0,"D",0,"D",560,"D",0,"D",0,"D",1,"D",11184,"D",11539,3849,11608.08,11330.78,3873.86,3773.06,15250.84,17544.2,112508,112508,112508.01,112508.01,874.6,874.6,0,0,0,0,0,0,101324,101324,0,0,12482.69,12205.38,12482.68,12205.38,4000,4000,18222.74,20516.1,0,0,0,0,0,0,0
2681165,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"23","D",0.0145,0.0054,0,"D",0,"D",0,"D",0,"D",720,"D",0,"D",9659,"D",0,"D",0,"D",600,"D",15,"D",0,"D",1,"D",0,"D",0,-258,0,0,-231.23,-336.87,0,0,720,720,720.01,720.01,0,0,0,0,0,0,0,0,720,720,0,0,0,0,0,0,0,0,0,0,142.02,142.02,0,0,0,0,0
2681175,1,"2013","2012",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",2,"D",638,"D",12491,"D",0,"D",0,"D",920,"D",51,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,640,640,0,0,0,0,0,0,0,0,0,0,640,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
