"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2781135,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"38","D",-0.0046,-0.0046,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3911,"D",0,"D",1800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979.97,2025.4,0,0,0,0,0,0,0,0,0
2781175,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"33","D",-0.12,-0.12,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,-200,0,0,-200,-200,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10500,0,0,0,0,0,0,0,0,0
2781185,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"24","D",0.0697,0.0697,0,"D",0,"D",23536,"D",21796,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2800,"D",0,"D",0,"D",0,"D",0,"D",3100,567,3099.8,3004.8,567.47,543.39,6029.16,6029.16,45332,45332,45332.01,45332.01,0,0,0,0,0,0,0,0,45332,45332,0,0,3099.8,3004.8,3099.8,3004.8,11600,11900,0,0,945.62,945.62,0,0,0,0,0
2781195,1,"2012","2011",0,0.133,0.133,"2",0,0,"12","D",0.014,0.014,2,"D",2,"D",10222,"D",0,"D",10,"D",0,"D",31318,"D",0,"D",0,"D",2000,"D",188,"D",0,"D",0,"D",400,"D",0,-101,0,0,-100.99,-100.99,1359.53,1359.53,10232,10232,10232.01,10232.01,0,0,0,0,0,0,0,0,10232,10232,0,0,0,0,0,0,4000,4000,3173.51,3177.52,0,0,0,0,0,0,0
2781225,1,"2012","2011",1,0.133,0.133,"2",0.1488,0.1488,"48","D",0,0,0,"D",0,"D",38000,"D",50000,"D",2048,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",300,"D",4000,"D",1,"D",19556,"D",5941,0,5940.69,5874.7,0,0,11704,11704,90048,90048,0,0,1000,1000,0,0,600,600,0,0,70492,70492,0,0,7540.69,7474.7,7540.69,7474.7,0,0,0,0,0,0,0,0,0,0,0
2781245,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",12316,"D",0,"D",0,"D",2400,"D",60,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781265,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"10","D",0,0,2,"D",2,"D",12000,"D",0,"D",0,"D",17265,"D",13359,"D",0,"D",0,"D",1500,"D",0,"D",0,"D",0,"D",6992,"D",994,0,993.73,943.73,0,0,1596,1596,31237.25,31237.25,0,0,0,0,0,0,0,0,0,0,31237.25,31237.25,0,0,993.73,943.73,993.73,943.73,0,0,0,0,0,0,0,0,0,0,0
2781295,1,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"0","T",0,0,0,"D",0,"D",22000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1450,0,1450,1402.5,0,0,2926,2926,22000,22000,0,0,0,0,0,0,0,0,0,0,22000,22000,0,0,1450,1402.5,1450,1402.5,0,0,0,0,0,0,0,0,0,0,0
2781335,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"39","D",0.0307,0.0307,0,"D",0,"D",45000,"D",0,"D",400,"D",0,"D",0,"D",0,"D",10380,"D",0,"D",225,"D",0,"D",0,"D",3600,"D",5100,1394,5100,4942.5,1393.78,1393.78,5985,5985,45400,45400,45400.01,45400.01,0,0,0,0,0,0,0,0,45400,45400,0,0,5100,4942.5,5100,4942.5,0,0,0,0,0,0,0,0,0,0,0
2781335,2,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"39","D",0.0307,0.0307,0,"D",0,"D",72000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11750,2210,11750,11592.5,2210.4,2210.4,9576,9576,72000,72000,72000.01,72000.01,0,0,0,0,0,0,0,0,72000,72000,0,0,11750,11592.5,11750,11592.5,0,0,0,0,0,0,0,0,0,0,0
2781365,1,"2012","2011",0,0.133,0.133,"2",0.2775,0.2775,"23","D",0.0433,0.0435,2,"D",2,"D",42116,"D",0,"D",5672,"D",0,"D",47938,"D",0,"D",0,"D",8400,"D",560,"D",0,"D",0,"D",500,"D",7562,1548,7562.22,7467.22,1548.08,1743.34,5601.43,5601.43,77381.45,77381.45,47788.01,47788.01,0,0,0,0,0,0,0,0,77381.45,77381.45,0,0,7562.22,7467.22,7562.22,7467.22,0,0,0,0,0,0,0,0,0,0,0
2781375,1,"2012","2011",0,0.133,0.133,"2",0.25,0.25,"44","D",0,0,0,"D",0,"D",100000,"D",32000,"D",-6201,"D",0,"D",0,"D",0,"D",0,"D",8000,"D",0,"D",0,"D",0,"D",0,"D",18950,0,18949.75,18634.75,0,0,17556,17556,125799,125799,0,0,0,0,0,0,0,0,0,0,125799,125799,0,0,18949.75,18634.75,18949.75,18634.75,0,0,0,0,0,0,0,0,0,0,0
2781385,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"20","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5770,"D",0,"D",0,"D",0,"D",4859,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,8700,0,0,0,0,0,0,0,0,0
2781475,1,"2012","2011",2,0.133,0.133,"2",0.2875,0.2875,"14","D",0.05,0.05,0,"D",0,"D",5200,"D",106711,"D",-900,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",847,"D",0,"D",2,"D",12384,"D",8618,4911,8617.91,8330.41,4910.55,4900.55,14884.16,14884.16,111011,111011,111011.01,111011.01,1949.45,1949.45,0,0,0,0,0,0,98627,98627,0,0,10567.36,10279.86,10567.36,10279.86,0,0,0,0,240,240,0,0,0,0,0
2781525,1,"2012","2011",0,0.075,0.075,"2",0.2267,0.2267,"05","D",0.093,0.093,0,"D",0,"D",95000,"D",120000,"D",1000,"D",0,"D",0,"D",0,"D",0,"D",8000,"D",115,"D",0,"D",0,"D",54872,"D",26323,9323,26322.52,26106.09,9322.91,9228.66,27222.2,27565.4,216000,216000,216000.01,216000.01,0,0,0,0,0,0,0,0,161128,161128,0,0,26322.52,26106.09,26322.52,26106.09,7538,7682,62987,62987,0,0,0,0,0,0,0
2781575,1,"2012","2011",0,0.133,0.133,"1",-0.0765,-0.0765,"33","D",0.0191,0.0191,0,"D",0,"D",3000,"D",0,"D",200,"D",5200,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",0,"D",10128,"D",-230,-93,-229.5,-229.5,-93.05,-93.05,399,399,8400,8400,8400.01,8400.01,0,0,0,0,0,0,229.5,229.5,8400,8400,0,0,0,0,0,0,7500,7500,0,0,60.2,60.2,0,0,32.85,32.85,0
2781585,1,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"19","D",0.034,0.034,0,"D",0,"D",29000,"D",0,"D",5,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",75,"D",0,"D",0,"D",400,"D",2501,730,2500.75,2453.25,730.17,732.07,3857,3857,29005,29005,29005.01,29005.01,0,0,0,0,0,0,0,0,29005,29005,0,0,2500.75,2453.25,2500.75,2453.25,0,0,0,0,0,0,0,0,0,0,0
2781605,1,"2012","2011",1,0.133,0.133,"3",0,0,"10","D",0,0,0,"D",0,"D",15600,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9564,"D",0,"D",0,"D",4320,"D",1,"D",0,"D",-4094,0,-4094,-4169,0,0,2074.8,2074.8,15600,15600,0,0,0,0,1000,1000,1041,1041,3094,3169,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781625,1,"2012","2011",2,0.133,0.133,"3",0.2106,0.2106,"05","D",0,0,0,"D",0,"D",17633,"D",0,"D",0,"D",0,"D",0,"D",0,"D",15600,"D",0,"D",10,"D",0,"D",0,"D",24,"D",-4913,0,-4913.4,-5123.75,0,0,2345.19,2345.19,17633,17633,17633.01,17633.01,0,0,0,0,0,0,4913.4,5123.75,17633,17633,0,0,0,0,0,0,7538,7682,34,34,0,0,0,0,0,0,0
2781625,2,"2012","2011",0,0.133,0.133,"1",0.1765,0.1765,"05","D",0,0,0,"D",0,"D",10902,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-70,0,-70.43,-118.67,0,0,1449.97,1449.97,10902,10902,10902.01,10902.01,0,0,0,0,0,0,210.63,233.87,10902,10902,0,0,140.2,115.2,140.2,115.2,3769,3841,0,0,0,0,0,0,0,0,0
2781625,3,"2012","2011",0,0.133,0.133,"1",0,0,"05","D",0,0,0,"D",0,"D",7354,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-464,0,-464,-475,0,0,978.08,978.08,7354,7354,7354.01,7354.01,0,0,0,0,0,0,464,475,7354,7354,0,0,0,0,0,0,3769,3841,0,0,0,0,0,0,0,0,0
2781625,4,"2012","2011",0,0.133,0.133,"1",0.1765,0.1765,"05","D",0,0,0,"D",0,"D",12330,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",182,0,181.61,133.37,0,0,1639.89,1639.89,12330,12330,12330.01,12330.01,0,0,0,0,0,0,101.39,124.63,12330,12330,0,0,283,258,283,258,3769,3841,0,0,0,0,0,0,0,0,0
2781635,1,"2012","2011",0,0,0,"1",0.15,0.15,"39","D",0,0,0,"D",0,"D",0,"D",0,"D",80,"D",27000,"D",0,"D",0,"D",0,"D",900,"D",0,"D",0,"D",0,"D",480,"D",2212,0,2212,2164.5,0,0,0,0,27080,27080,80.01,80.01,0,0,0,0,0,0,0,0,27080,27080,0,0,2212,2164.5,2212,2164.5,0,0,0,0,0,0,0,0,0,0,0
2781645,1,"2012","2011",0,0.029,0.029,"1",0.35,0.35,"38","D",0.0966,0.1054,0,"D",0,"D",212937,"D",0,"D",-5990,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",180,"D",0,"D",0,"D",3752,"D",46177,18434,46177.25,45575.25,18434.42,17790.97,17282.37,17625.57,206947,206947,206947.01,206947.01,0,0,0,0,0,0,0,0,203195,203195,2084.62,1672.3,44092.63,43902.95,44092.63,43902.95,1979.97,2025.4,6305.15,6203.24,0,0,0,0,0,0,0
2781655,1,"2012","2011",2,0,0,"3",0.2325,0.2325,"41","D",0.07,0.07,0,"D",0,"D",0,"D",0,"D",0,"D",82022,"D",0,"D",0,"D",0,"D",550,"D",75,"D",0,"D",0,"D",6828,"D",9712,3690,9712.17,9525.15,3690.34,3648.4,0,0,82022,82022,56778.67,56520.61,0,0,0,0,0,0,0,0,75194,75194,0,0,9712.17,9525.15,9712.17,9525.15,0,0,0,0,0,0,0,0,0,0,0
2781675,1,"2012","2011",3,0.133,0.133,"3",0.15,0.15,"02","D",0,0,0,"D",0,"D",64000,"D",0,"D",6810,"D",0,"D",0,"D",0,"D",0,"D",950,"D",1200,"D",0,"D",3,"D",14708,"D",2265,0,2265.13,2192.63,0,0,8512,8512,70810,70810,0,0,3000,3000,0,0,0,0,0,0,56102,56102,0,0,5265.13,5192.63,5265.13,5192.63,0,0,0,0,0,0,0,0,0,0,0
2781675,2,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"02","D",0,0,0,"D",0,"D",74000,"D",0,"D",-4500,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11125,0,11125,10967.5,0,0,9842,9842,69500,69500,0,0,0,0,0,0,0,0,0,0,69500,69500,0,0,11125,10967.5,11125,10967.5,0,0,0,0,0,0,0,0,0,0,0
2781705,1,"2012","2011",1,0.133,0.133,"3",0.15,0.15,"36","D",0.0352,0.0352,0,"D",0,"D",40000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",540,"D",20,"D",0,"D",1,"D",2340,"D",2008,893,2007.5,1935,892.58,881.87,5320,5320,40000,40000,40000.01,40000.01,1000,1000,0,0,0,0,0,0,40000,40000,0,0,3007.5,2935,3007.5,2935,0,0,0,0,0,0,0,0,0,0,0
2781715,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"30","D",0,0,0,"D",0,"D",1000,"D",60000,"D",-6100,"D",0,"D",0,"D",0,"D",0,"D",4400,"D",0,"D",0,"D",0,"D",4972,"D",4535,0,4535,4440,0,0,8113,8113,54900,54900,0,0,0,0,0,0,0,0,0,0,54900,54900,0,0,4535,4440,4535,4440,0,0,0,0,0,0,0,0,0,0,0
2781835,1,"2012","2011",1,0.029,0.029,"3",0.149,0.149,"05","D",0.04,0.04,0,"D",0,"D",140000,"D",0,"D",-23000,"D",0,"D",0,"D",0,"D",0,"D",18001,"D",50,"D",0,"D",0,"D",56916,"D",4393,424,4393.41,4349.81,424.22,400.1,15167.2,15510.4,117000,117000,117000.01,117000.01,0,0,0,0,0,0,0,0,60084,60084,0,0,4393.41,4349.81,4393.41,4349.81,7538,7682,74967,74967,0,0,0,0,0,0,0
2781845,1,"2012","2011",0,0.133,0.133,"2",0.1,0.1,"45","D",0.05,0.05,0,"D",0,"D",25000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",50,"D",0,"D",0,"D",0,"D",600,"D",600,221,600,550,221,194,3325,3325,25000,25000,25000.01,25000.01,0,0,0,0,0,0,0,0,25000,25000,0,0,600,550,600,550,0,0,0,0,0,0,0,0,0,0,0
2781855,1,"2012","2011",1,0,0,"3",-0.34,-0.34,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781905,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"05","D",0.02,0.02,0,"D",0,"D",2160,"D",36000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",30,"D",0,"D",0,"D",0,"D",0,"D",2024,262,2024,1929,262.08,252.46,5075.28,5075.28,38160,38160,38160.01,38160.01,0,0,0,0,0,0,0,0,38160,38160,0,0,2024,1929,2024,1929,7538,7682,30,30,0,0,0,0,0,0,0
2781915,1,"2012","2011",1,0.133,0.133,"3",0.3897,0.3897,"10","D",0,0,0,"D",0,"D",22833,"D",0,"D",0,"D",0,"D",12000,"D",0,"D",9300,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-1921,0,-1921.14,-2101.66,0,0,3036.79,3036.79,24749.5,24749.5,0,0,884.95,844.95,115.05,155.05,0,0,1806.09,1946.61,24749.5,24749.5,0,0,884.95,844.95,884.95,844.95,0,0,0,0,0,0,0,0,0,0,0
2781925,1,"2012","2011",3,0.133,0.133,"2",0,0,"05","D",0,0,0,"D",0,"D",19000,"D",0,"D",0,"D",0,"D",10739,"D",0,"D",8400,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-7751,0,-7751,-7891,0,0,2527,2527,19000,19000,19000.01,19000.01,0,0,2000,2000,0,0,5751,5891,19000,19000,0,0,0,0,0,0,7538,7682,0,0,0,0,0,0,0,0,0
2781935,1,"2012","2011",1,0,0,"3",-0.34,-0.34,"44","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",270,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781955,1,"2012","2011",3,0.133,0.133,"2",0.1405,0.1405,"45","D",0.063,0.063,0,"D",0,"D",66000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1440,"D",1120,"D",0,"D",2,"D",10656,"D",1962,2202,1962.33,1871.9,2201.82,2171.3,8778,8778,66000,66000,66000.01,66000.01,2000,2000,0,0,0,0,0,0,55344,55344,0,0,3962.33,3871.9,3962.33,3871.9,0,0,0,0,0,0,0,0,0,0,0
2781955,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"45","D",0.063,0.063,0,"D",0,"D",22000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1450,706,1450,1402.5,706.14,688.63,2926,2926,22000,22000,22000.01,22000.01,0,0,0,0,0,0,0,0,22000,22000,0,0,1450,1402.5,1450,1402.5,0,0,0,0,0,0,0,0,0,0,0
2782015,1,"2012","2011",0,0.133,0.133,"2",0.1431,0.1431,"06","D",0.0463,0.0463,0,"D",0,"D",74653,"D",13001,"D",0,"D",0,"D",27920,"D",0,"D",0,"D",7000,"D",200,"D",0,"D",0,"D",35208,"D",7959,2851,7959.04,7910.43,2851.06,2841.8,11657.98,11657.98,111386,111386,0,0,0,0,0,0,0,0,0,0,76178,76178,0,0,7959.04,7910.43,7959.04,7910.43,0,0,0,0,0,0,0,0,0,0,0
2782025,1,"2012","2011",1,0.133,0.133,"2",0.2423,0.2423,"39","D",0.0307,0.0307,0,"D",0,"D",70000,"D",65000,"D",2,"D",0,"D",0,"D",0,"D",0,"D",7900,"D",940,"D",0,"D",0,"D",0,"D",19979,4145,19979.36,19714.36,4144.56,4144.56,17955,17955,135002,135002,135002.01,135002.01,0,0,0,0,0,0,0,0,135002,135002,0,0,19979.36,19714.36,19979.36,19714.36,0,0,0,0,0,0,0,0,0,0,0
2782045,1,"2012","2011",0,0.133,0.133,"2",0.25,0.25,"23","D",0.0433,0.0435,0,"D",0,"D",89366,"D",2753,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1700,"D",710,"D",0,"D",0,"D",4284,"D",10530,3685,10529.75,10214.75,3685.28,3662.88,12251.83,12251.83,92119,92119,92119.01,92119.01,0,0,0,0,0,0,0,0,92119,92119,0,0,10529.75,10214.75,10529.75,10214.75,0,0,0,0,0,0,0,0,0,0,0
2782075,1,"2012","2011",1,0.133,0.133,"3",0,0,"0","T",0,0,0,"D",0,"D",13000,"D",0,"D",0,"D",1668,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1920,"D",-3094,0,-3094,-3169,0,0,1729,1729,14668,14668,0,0,0,0,0,0,0,0,3094,3169,14668,14668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782085,1,"2012","2011",0,0.0523,0.0523,"2",0.33,0.33,"0","T",0,0,0,"D",0,"D",226697,"D",65495,"D",1,"D",0,"D",0,"D",0,"D",0,"D",1800,"D",95,"D",0,"D",0,"D",1368,"D",67608,0,67608.19,66895.19,0,0,26392.25,26735.45,292193,292193,0,0,0,0,0,0,0,0,0,0,292193,292193,0,0,67608.19,66895.19,67608.19,66895.19,0,0,0,0,0,0,0,0,0,0,0
2782095,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",51000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",0,"D",0,"D",0,"D",1768,"D",3950,0,3950,3855,0,0,6783,6783,51000,51000,0,0,0,0,0,0,0,0,0,0,51000,51000,0,0,3950,3855,3950,3855,0,0,0,0,0,0,0,0,0,0,0
2782105,1,"2012","2011",0,0.029,0.029,"1",0.254,0.254,"05","D",0.093,0.093,0,"D",0,"D",125000,"D",0,"D",2,"D",0,"D",0,"D",0,"D",0,"D",7300,"D",75,"D",0,"D",0,"D",14932,"D",19348,7097,19348.44,19177.14,7096.98,7049.86,14732.2,15075.4,125002,125002,125002.01,125002.01,0,0,0,0,0,0,0,0,110070,110070,0,0,19348.44,19177.14,19348.44,19177.14,3769,3841,22307,22307,0,0,0,0,0,0,0
2782145,1,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",23500,"D",0,"D",0,"D",0,"D",0,"D",176,"D",12300,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1675,207,1675,1627.5,207.2,194.29,3125.5,3125.5,23500,23500,23500.01,23500.01,0,0,0,0,0,0,0,0,23500,23500,0,0,1675,1627.5,1675,1627.5,3769,3841,0,0,0,0,0,0,0,0,0
