"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2682804,1,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"14","D",0.05,0.05,0,"D",0,"D",75000,"D",0,"D",-16935,"D",0,"D",0,"D",0,"D",0,"D",2100,"D",79,"D",0,"D",0,"D",0,"D",8109,2696,8108.75,7945,2695.75,2693.25,9975,11475,58065,58065,58065.01,58065.01,0,0,0,0,0,0,0,0,58065,58065,0,0,8108.75,7945,8108.75,7945,0,0,0,0,105,105,0,0,0,0,0
2682844,1,"2013","2012",0,0.153,0.133,"2",0.0765,0.0765,"0","T",0,0,0,"D",0,"D",16050,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",300,"D",0,"D",0,"D",0,"D",364,"D",-242,0,-241.67,-277.39,0,0,2134.65,2455.65,16050,16050,0,0,0,0,0,0,0,0,241.67,277.39,16050,16050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682854,1,"2013","2012",2,0.153,0.133,"3",0.2106,0.2106,"17","D",0.0358,0.0729,0,"D",0,"D",19000,"D",0,"D",-506,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-6836,-1052,-6835.86,-7062.42,-1051.66,-1028.61,2527,2907,18494,18494,18494.01,18494.01,0,0,2000,2000,0,0,4835.86,5062.42,18494,18494,0,0,0,0,0,0,4500,5500,0,0,168,168,0,0,870.45,860.61,0
2682864,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"11","D",0.06,0.06,0,"D",0,"D",23733,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4848,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1662,934,1662.45,1613.7,933.98,933.98,3156.49,3631.15,23733,23733,23733.01,23733.01,0,0,0,0,0,0,0,0,23733,23733,0,0,1662.45,1613.7,1662.45,1613.7,2300,2300,0,0,0,0,0,0,0,0,0
2682864,2,"2013","2012",0,0.153,0.133,"1",0.1,0.1,"11","D",0.06,0.06,0,"D",0,"D",17296,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",755,543,754.6,729.6,542.76,542.76,2300.37,2646.29,17296,17296,17296.01,17296.01,0,0,0,0,0,0,0,0,17296,17296,0,0,754.6,729.6,754.6,729.6,2300,2300,0,0,0,0,0,0,0,0,0
2682894,1,"2013","2012",0,0,0,"2",0.15,0.15,"13","D",0.074,0.074,2,"D",2,"D",0,"D",0,"D",8126,"D",46000,"D",12491,"D",0,"D",0,"D",2700,"D",0,"D",0,"D",0,"D",8272,"D",5572,1746,5571.5,5459,1746.02,1671.62,0,0,64743.35,64743.35,54126.01,54126.01,0,0,0,0,0,0,0,0,64743.35,64743.35,0,0,5571.5,5459,5571.5,5459,14200,14600,10972,10972,0,0,0,0,0,0,0
2682894,2,"2013","2012",0,0.153,0.133,"1",0.1765,0.1765,"13","D",0.036,0.036,0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",75,-7,75.13,21.3,-6.6,-26.18,1596,1836,12000,12000,12000.01,12000.01,0,0,0,0,0,0,149.87,178.7,12000,12000,0,0,225,200,225,200,5950,6100,0,0,0,0,0,0,0,0,0
2682914,1,"2013","2012",1,0,0,"2",0.185,0.185,"23","D",0,0,2,"D",2,"D",0,"D",0,"D",3600,"D",25000,"D",33226,"D",0,"D",0,"D",1400,"D",200,"D",0,"D",0,"D",0,"D",1003,0,1003.11,933.11,0,0,0,0,35631.05,35631.05,3600.01,3600.01,0,0,0,0,0,0,0,0,35631.05,35631.05,0,0,1003.11,933.11,1003.11,933.11,0,0,0,0,0,0,0,0,0,0,0
2682944,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"10","D",0,0,0,"D",0,"D",60000,"D",0,"D",100,"D",0,"D",20459,"D",0,"D",0,"D",3500,"D",25,"D",0,"D",0,"D",1200,"D",7829,0,7828.52,7731.02,0,0,7980,9180,77490.15,77490.15,0,0,0,0,0,0,0,0,0,0,77490.15,77490.15,0,0,7828.52,7731.02,7828.52,7731.02,0,0,0,0,0,0,0,0,0,0,0
2682954,1,"2013","2012",2,0.153,0.133,"2",0.3106,0.3106,"0","T",0,0,0,"D",0,"D",33205,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1100,"D",0,"D",0,"D",1,"D",4816,"D",-3329,0,-3328.91,-3654.95,0,0,4416.27,5080.36,33205,33205,0,0,610.5,540.5,389.5,459.5,0,0,2939.41,3195.45,33205,33205,0,0,610.5,540.5,610.5,540.5,0,0,0,0,0,0,0,0,0,0,0
2682954,2,"2013","2012",2,0,0,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682964,1,"2013","2012",4,0.153,0.133,"2",0.1403,0.1403,"33","D",0.0645,0.0645,0,"D",0,"D",82000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2200,"D",30,"D",0,"D",2,"D",12420,"D",3397,2770,3397.07,3291.2,2769.5,2725.31,10906,12546,82000,82000,82000.01,82000.01,2000,2000,0,0,0,0,0,0,69580,69580,0,0,5397.08,5291.2,5397.07,5291.2,15000,15400,14650,14650,0,0,0,0,0,0,0
2682964,2,"2013","2012",4,0,0,"3",-0.45,-0.45,"33","D",-0.135,-0.135,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,-400,0,0,-400,-400,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10800,0,0,0,0,0,0,0,0,0
2682984,1,"2013","2012",2,0,0,"3",0,0,"45","D",0,0,0,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",8400,"D",0,"D",310,"D",0,"D",0,"D",1904,"D",0,0,0,0,0,0,0,0,9000,9000,9000.01,9000.01,0,0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683044,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",30000,"D",0,"D",-6611,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1611,190,1610.85,1562.1,189.85,177.97,3990,4590,23389,23389,23389.01,23389.01,0,0,0,0,0,0,0,0,23389,23389,0,0,1610.85,1562.1,1610.85,1562.1,3841,3906,0,0,0,0,0,0,0,0,0
2683054,1,"2013","2012",0,0,0,"1",0,0,"39","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",12491,"D",0,"D",0,"D",490,"D",11,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683074,1,"2013","2012",4,0.153,0.133,"2",0.2106,0.2106,"05","D",0,0,0,"D",0,"D",15000,"D",14667,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",1,"D",5748,"D",-5340,0,-5339.51,-5612.55,0,0,3945.71,4539.05,29667,29667,29667.01,29667.01,0,0,1000,1000,0,0,4339.51,4612.55,29667,29667,0,0,0,0,0,0,7682,7812,8748,8748,0,0,0,0,0,0,0
2683074,2,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2603,514,2602.5,2553.75,514.29,502.41,3990,4590,30000,30000,30000.01,30000.01,0,0,0,0,0,0,0,0,30000,30000,0,0,2602.5,2553.75,2602.5,2553.75,3841,3906,0,0,0,0,0,0,0,0,0
2683084,1,"2013","2012",3,0.153,0.133,"3",-0.6,-0.6,"39","D",0,0,0,"D",0,"D",12630,"D",0,"D",1120,"D",0,"D",0,"D",900,"D",6000,"D",0,"D",0,"D",0,"D",3,"D",0,"D",-7128,0,-7128,-7128,0,0,1679.79,1932.39,13750,13750,13750.01,13750.01,0,0,1444.5,1444.5,0,0,5683.5,5683.5,13750,13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683114,1,"2013","2012",2,0.153,0.133,"2",0.1488,0.1488,"31","D",0.0175,0.0175,0,"D",0,"D",7311,"D",55509,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8000,"D",405,"D",0,"D",2,"D",6896,"D",1856,802,1855.86,1772.76,801.85,801.85,8355.06,9611.46,62820,62820,62820.01,62820.01,2000,2000,0,0,0,0,0,0,55924,55924,0,0,3855.86,3772.76,3855.86,3772.76,0,0,0,0,0,0,0,0,0,0,0
2683124,1,"2013","2012",0,0,0,"1",0,0,"23","D",0,0,1,"D",1,"D",0,"D",0,"D",372,"D",0,"D",15275,"D",0,"D",0,"D",0,"D",146,"D",0,"D",0,"D",2240,"D",0,0,0,0,0,0,0,0,372,372,372.01,372.01,0,0,0,0,0,0,0,0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683134,1,"2013","2012",0,0.153,0.133,"2",0,0,"10","D",0,0,0,"D",0,"D",6768,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",120,"D",-475,0,-475,-487,0,0,900.14,1035.5,6768,6768,0,0,0,0,0,0,0,0,475,487,6768,6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683164,1,"2013","2012",1,0.038,0.029,"3",0.35,0.35,"31","D",0.0637,0.0637,0,"D",0,"D",212937,"D",0,"D",26400,"D",0,"D",0,"D",0,"D",0,"D",18001,"D",2995,"D",0,"D",0,"D",5184,"D",56321,10407,56320.55,55751.8,10407.02,10407.02,17625.57,20390.41,239337,239337,239337.01,239337.01,0,0,0,0,0,0,0,0,234153,234153,10702.55,10426.8,45618,45325,45618,45325,0,0,0,0,0,0,0,0,0,0,0
2683164,3,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"31","D",0.0552,0.0552,0,"D",0,"D",58964,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8334,1710,8333.5,8169.75,1710.01,1710.01,7842.21,9021.49,58964,58964,58964.01,58964.01,0,0,0,0,0,0,0,0,58964,58964,0,0,8333.5,8169.75,8333.5,8169.75,0,0,0,0,0,0,0,0,0,0,0
2683164,4,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"31","D",0.0175,0.0175,0,"D",0,"D",25473,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1923,358,1923.45,1874.7,358.28,358.28,3387.91,3897.37,25473,25473,25473.01,25473.01,0,0,0,0,0,0,0,0,25473,25473,0,0,1923.45,1874.7,1923.45,1874.7,0,0,0,0,0,0,0,0,0,0,0
2683174,1,"2013","2012",0,0.153,0.133,"1",0.0986,0.0986,"05","D",0,0,0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4400,"D",0,"D",0,"D",0,"D",3060,"D",281,0,281.25,271.09,0,0,1915.2,2203.2,14400,14400,14400.01,14400.01,0,0,0,0,0,0,0,0,11340,11340,0,0,281.25,271.09,281.25,271.09,3841,3906,7460,7460,0,0,0,0,0,0,0
2683174,2,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",36141,"D",25266,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5416,1085,5416.05,5318.55,1084.86,1061.11,8167.13,9395.27,61407,61407,61407.01,61407.01,0,0,0,0,0,0,0,0,61407,61407,0,0,5416.05,5318.55,5416.05,5318.55,7682,7812,0,0,0,0,0,0,0,0,0
2683174,3,"2013","2012",0,0.153,0.133,"1",0.1765,0.1765,"05","D",0,0,0,"D",0,"D",11979,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",71,0,71.42,17.59,0,0,1593.21,1832.79,11979,11979,11979.01,11979.01,0,0,0,0,0,0,151.48,180.31,11979,11979,0,0,222.9,197.9,222.9,197.9,3841,3906,0,0,0,0,0,0,0,0,0
2683214,1,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10859,"D",0,"D",5220,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683224,1,"2013","2012",0,0.153,0.133,"2",0.235,0.235,"11","D",0.06,0.06,0,"D",0,"D",74800,"D",40000,"D",-7501,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",0,"D",0,"D",0,"D",7896,"D",13313,5290,13313.21,13090.71,5290.18,5170.18,15268.4,17564.4,107299,107299,107299.01,107299.01,0,0,0,0,0,0,0,0,99403,99403,0,0,13313.21,13090.71,13313.21,13090.71,3000,3000,9396,9396,0,0,0,0,0,0,0
2683234,1,"2013","2012",2,0,0,"3",0,0,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",4827,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",168,"D",0,"D",0,"D",7200,"D",0,0,0,0,0,0,0,0,4827,4827,0,0,0,0,0,0,0,0,0,0,4827,4827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683254,1,"2013","2012",2,0.153,0.133,"3",-0.4,-0.4,"05","D",0,0,0,"D",0,"D",11845,"D",0,"D",0,"D",0,"D",10499,"D",2400,"D",0,"D",1400,"D",90,"D",0,"D",1,"D",240,"D",-5738,0,-5738,-5738,0,0,1575.39,1812.28,11845,11845,11845.01,11845.01,0,0,1000,1000,0,0,4738,4738,11845,11845,0,0,0,0,0,0,7682,7812,1730,1730,0,0,0,0,0,0,0
2683264,1,"2013","2012",3,0.153,0.133,"2",-0.6,-0.6,"36","D",0,0,0,"D",0,"D",13000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3200,"D",1100,"D",400,"D",3,"D",8832,"D",-7350,0,-7350,-7350,0,0,1729,1989,13000,13000,13000.01,13000.01,0,0,1500,1500,0,0,5850,5850,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683294,1,"2013","2012",2,0.153,0.133,"3",-0.55,-0.55,"50","D",0.0263,0.0263,0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6900,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-6150,-1442,-6150,-6150,-1441.87,-1441.87,1596,1836,12000,12000,12000.01,12000.01,0,0,1350,1350,0,0,4800,4800,12000,12000,0,0,0,0,0,0,12601.5,12741,0,0,913.86,913.86,0,0,528,528,0
2683314,1,"2013","2012",3,0.038,0.029,"2",0.35,0.35,"33","D",0.0692,0.0685,0,"D",0,"D",212937,"D",150000,"D",21738,"D",0,"D",0,"D",0,"D",0,"D",11000,"D",25,"D",9600,"D",3,"D",12000,"D",93096,24722,93096.25,92249.25,24721.83,24784.68,33425.97,39739.21,384675,384675,384675.01,384675.01,0,0,0,0,1200,1200,0,0,372675,372675,12473.45,7208.31,81822.8,86240.94,81822.8,86240.94,15000,15400,17268.75,16351.22,0,0,240,240,0,0,0
2683344,1,"2013","2012",0,0.153,0.133,"1",0.1414,0.1414,"47","D",0.0575,0.0575,0,"D",0,"D",40000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2200,"D",39,"D",0,"D",0,"D",3304,"D",3913,1670,3913,3886.75,1670.3,1670.3,5320,6120,40000,40000,40000.01,40000.01,0,0,0,0,0,0,0,0,36696,36696,0,0,3913,3886.75,3913,3886.75,3000,3000,5543,5543,0,0,0,0,0,0,0
2683354,1,"2013","2012",0,0.0498,0.0464,"2",0.2394,0.2392,"23","D",0.0425,0.0433,0,"D",0,"D",120000,"D",24123,"D",-5925,"D",0,"D",0,"D",0,"D",0,"D",2900,"D",298,"D",0,"D",0,"D",4616,"D",21341,5658,21341.48,21119.08,5658.1,5537.67,18138.76,21269.62,138198,138198,138198.01,138198.01,0,0,0,0,0,0,0,0,133582,133582,0,0,21341.48,21119.08,21341.48,21119.08,0,0,0,0,0,0,0,0,0,0,0
2683354,2,"2013","2012",2,0,0,"3",-0.4,-0.4,"23","D",-0.0065,-0.0156,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,-176,0,0,-176.39,-376.48,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683354,3,"2013","2012",2,0,0,"3",-0.4,-0.4,"23","D",-0.0065,-0.0156,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,-176,0,0,-176.39,-376.48,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683364,1,"2013","2012",2,0.153,0.133,"2",0.3106,0.3106,"0","T",0,0,0,"D",0,"D",0,"D",28000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",2,"D",4128,"D",-5946,0,-5945.58,-6271.62,0,0,3724,4284,28000,28000,0,0,90,20,1910,1980,0,0,4035.58,4291.62,28000,28000,0,0,90,20,90,20,0,0,0,0,0,0,0,0,0,0,0
2683394,1,"2013","2012",0,0.0604,0.0478,"2",0.2579,0.2579,"12","D",0.0793,0.0792,0,"D",0,"D",47000,"D",212937,"D",-21400,"D",0,"D",0,"D",0,"D",0,"D",1700,"D",192,"D",0,"D",0,"D",1496,"D",46854,16670,46853.71,46484.67,16670.29,16665.68,23876.57,27554.41,238537,238537,238537.01,238537.01,0,0,0,0,0,0,0,0,237041,237041,0,0,46853.71,46484.67,46853.71,46484.67,4000,4400,17803.78,17802.15,0,0,0,0,0,0,0
2683434,1,"2013","2012",2,0.0701,0.0559,"2",0.35,0.35,"31","D",0.0637,0.0637,0,"D",0,"D",212937,"D",74448,"D",0,"D",0,"D",0,"D",0,"D",0,"D",18001,"D",360,"D",0,"D",2,"D",34160,"D",52489,13308,52488.75,51641.75,13308.42,13308.42,27527.16,32000.98,287385,287385,287385.01,287385.01,0,0,0,0,0,0,0,0,253225,253225,6930.19,6508.69,45558.56,45133.06,45558.56,45133.06,0,0,0,0,0,0,0,0,0,0,0
2683444,1,"2013","2012",0,0.029,0.029,"1",0.28,0.28,"10","D",0,0,0,"D",0,"D",119630,"D",0,"D",0,"D",0,"D",0,"D",0,"D",20400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",24227,0,24226.9,23989.65,0,0,14919.67,17568.07,119630,119630,0,0,0,0,0,0,0,0,0,0,119630,119630,0,0,24226.9,23989.65,24226.9,23989.65,0,0,0,0,0,0,0,0,0,0,0
2683474,1,"2013","2012",1,0,0,"3",-0.34,-0.34,"11","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",17567,"D",0,"D",0,"D",350,"D",30,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0
2683514,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"11","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",500,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2300,0,0,0,0,0,0,0,0,0
2683544,1,"2013","2012",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",11171,"D",0,"D",11352,"D",0,"D",0,"D",0,"D",0,"D",120,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683554,1,"2013","2012",2,0.153,0.133,"3",0.1421,0.1421,"22","D",0.0525,0.0525,0,"D",0,"D",60990,"D",0,"D",11343,"D",0,"D",0,"D",0,"D",0,"D",8500,"D",0,"D",0,"D",0,"D",4356,"D",6164,2852,6163.68,6101.18,2852.48,2852.48,8111.67,9331.47,72333,72333,72333.01,72333.01,0,0,0,0,0,0,0,0,67977,67977,0,0,6163.68,6101.18,6163.68,6101.18,0,0,0,0,0,0,0,0,0,0,0
2683584,1,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"26","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8220,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,6100,0,0,0,0,0,0,0,0,0
2683594,1,"2013","2012",2,0.153,0.133,"2",0.3,0.3,"02","D",0,0,0,"D",0,"D",52000,"D",93000,"D",860,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",626,"D",160,"D",2,"D",7076,"D",21511,0,21511,21133.5,0,0,19285,22185,145860,145860,0,0,207,207,0,0,32,32,0,0,145860,145860,0,0,21750,21372.5,21750,21372.5,0,0,0,0,0,0,0,0,0,0,0
2683604,1,"2013","2012",2,0.153,0.133,"2",0.1414,0.1414,"47","D",0.0575,0.0575,0,"D",0,"D",60000,"D",33000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",0,"D",0,"D",2,"D",16360,"D",5512,3563,5511.56,5429.06,3562.9,3562.9,12369,14229,93000,93000,93000.01,93000.01,2000,2000,0,0,0,0,0,0,76640,76640,0,0,7511.57,7429.07,7511.56,7429.06,6000,6000,18360,18360,0,0,0,0,0,0,0
2683614,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"44","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",100,"D",0,"D",0,"D",0,"D",1742,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683624,1,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11567,"D",0,"D",3876,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841,3906,0,0,0,0,0,0,0,0,0
2683634,1,"2013","2012",3,0.0576,0.0454,"2",0.35,0.35,"15","D",0.034,0.034,0,"D",0,"D",40000,"D",212937,"D",70,"D",0,"D",0,"D",0,"D",0,"D",1900,"D",80,"D",0,"D",3,"D",13560,"D",47666,7993,47666.45,46819.45,7992.64,8214.64,22945.57,26420.41,253007,253007,253007.01,253007.01,0,0,0,0,0,0,0,0,239447,239447,954.63,623.29,46711.82,46196.16,46711.82,46196.16,0,0,0,0,0,0,0,0,0,0,0
2683644,1,"2013","2012",2,0.0345,0.0336,"2",0.25,0.25,"0","T",0,0,0,"D",0,"D",7000,"D",150000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5900,"D",1404,"D",0,"D",2,"D",3408,"D",24535,0,24535,24157.5,0,0,16731.4,19519.8,157000,157000,0,0,0,0,0,0,0,0,0,0,157000,157000,0,0,24535,24157.5,24535,24157.5,0,0,0,0,0,0,0,0,0,0,0
2683694,1,"2013","2012",2,0,0,"3",0.15,0.15,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",48718,"D",0,"D",0,"D",0,"D",0,"D",800,"D",27,"D",0,"D",0,"D",2400,"D",3673,0,3672.7,3572.7,0,0,0,0,48718,48718,0,0,0,0,0,0,0,0,0,0,48718,48718,0,0,3672.7,3572.7,3672.7,3572.7,0,0,0,0,0,0,0,0,0,0,0
2683714,1,"2013","2012",1,0.153,0.133,"3",0.15,0.15,"38","D",0.0765,0.0765,0,"D",0,"D",51000,"D",0,"D",-604,"D",0,"D",0,"D",0,"D",10020,"D",970,"D",633,"D",0,"D",0,"D",600,"D",4494,3016,4494.4,4409.4,3015.71,3005.45,6783,7803,50396,50396,50396.01,50396.01,0,0,0,0,0,0,0,0,50396,50396,0,0,4494.4,4409.4,4494.4,4409.4,3260.4,3348.31,2203,2203,0,0,0,0,0,0,0
2683734,1,"2013","2012",0,0,0,"1",0,0,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",10019,"D",0,"D",1716,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683754,1,"2013","2012",3,0.153,0.133,"2",0.15,0.15,"05","D",0.06,0.08,0,"D",0,"D",70000,"D",30000,"D",-14000,"D",0,"D",0,"D",0,"D",0,"D",3600,"D",0,"D",0,"D",3,"D",800,"D",4395,1573,4395,4252.5,1573.38,1495.74,13300,15300,86000,86000,86000.01,86000.01,3000,3000,0,0,0,0,0,0,86000,86000,0,0,7395,7252.5,7395,7252.5,7682,7812,4400,4400,0,0,0,0,0,0,0
2683764,1,"2013","2012",3,0.153,0.133,"3",-0.6,-0.6,"44","D",0,0,0,"D",0,"D",8600,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",2,"D",180,"D",-4710,0,-4710,-4710,0,0,1143.8,1315.8,8600,8600,0,0,0,0,840,840,0,0,3870,3870,8600,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
