"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2766785,1,"2013","2012",2,0.153,0.133,"2",-0.55,-0.55,"0","T",0,0,0,"D",0,"D",7000,"D",0,"D",1,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",175,"D",0,"D",1,"D",0,"D",-3400,0,-3400,-3400,0,0,931,1071,7001,7001,0,0,0,0,600,600,0,0,2800,2800,7001,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766815,1,"2013","2012",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",101,"D",2400,"D",4896,"D",0,"D",0,"D",600,"D",0,"D",0,"D",0,"D",4848,"D",0,0,0,0,0,0,0,0,2501,2501,0,0,0,0,0,0,0,0,0,0,2501,2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766825,1,"2013","2012",1,0.029,0.029,"2",0.2782,0.2782,"43","D",0,0,0,"D",0,"D",0,"D",212937,"D",-500,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",990,"D",0,"D",1,"D",11016,"D",39239,0,39573.91,39172.47,0,0,17625.57,20273.97,212437,212437,0,0,0,0,0,0,0,0,0,0,201421,201421,0,0,39573.91,39172.47,39573.91,39172.47,0,0,0,0,0,0,0,0,0,0,0
2766835,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"44","D",0,0,0,"D",0,"D",0,"D",44036,"D",0,"D",0,"D",0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2729,0,2810.4,2712.9,0,0,5856.79,6737.51,44036,44036,0,0,0,0,0,0,0,0,0,0,44036,44036,0,0,2810.4,2712.9,2810.4,2712.9,0,0,0,0,0,0,0,0,0,0,0
2766845,1,"2013","2012",1,0.153,0.133,"2",0.2598,0.2598,"0","T",0,0,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3300,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-2462,0,-2268.54,-2500.63,0,0,3990,4590,30000,30000,0,0,670,610,330,390,0,0,1938.54,2110.63,30000,30000,0,0,670,610,670,610,0,0,0,0,0,0,0,0,0,0,0
2766855,1,"2013","2012",0,0.153,0.133,"1",0.141,0.141,"11","D",0.06,0.06,0,"D",0,"D",83086,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",17466,"D",0,"D",0,"D",28636,"D",3677,1627,3698.54,3672.29,1627.04,1627.04,11050.44,12712.16,83086,83086,83086.01,83086.01,0,0,0,0,0,0,0,0,54450,54450,0,0,3698.54,3672.29,3698.54,3672.29,2300,2300,50102,50102,0,0,0,0,0,0,0
2766865,1,"2013","2012",2,0.153,0.133,"2",0.1489,0.1489,"10","D",0,0,0,"D",0,"D",50000,"D",36000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3100,"D",2066,"D",0,"D",2,"D",17532,"D",4123,0,4191.95,4108.73,0,0,11438,13158,86000,86000,0,0,2000,2000,0,0,0,0,0,0,68468,68468,0,0,6191.95,6108.73,6191.95,6108.73,0,0,0,0,0,0,0,0,0,0,0
2766875,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"44","D",0,0,0,"D",0,"D",32927,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3001,0,3041.55,2992.8,0,0,4379.29,5037.83,32927,32927,0,0,0,0,0,0,0,0,0,0,32927,32927,0,0,3041.55,2992.8,3041.55,2992.8,0,0,0,0,0,0,0,0,0,0,0
2766885,1,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"33","D",-0.0229,-0.0229,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7700,0,0,0,0,0,0,0,0,0
2766895,1,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"21","D",0.0475,0.0475,0,"D",0,"D",76000,"D",0,"D",-3250,"D",0,"D",0,"D",0,"D",5700,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11644,3156,11780,11616.25,3156.13,3156.13,10108,11628,72750,72750,72750.01,72750.01,0,0,0,0,0,0,0,0,72750,72750,0,0,11780,11616.25,11780,11616.25,2000,2000,0,0,0,0,0,0,0,0,0
2766915,1,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"44","D",0,0,1,"D",0,"D",48620,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7440,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5299,0,5747.5,5208.75,0,0,6466.46,7438.86,48620,48620,0,0,0,0,0,0,0,0,0,0,48620,48620,0,0,5747.5,5208.75,5747.5,5208.75,0,0,0,0,0,0,0,0,0,0,0
2766925,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"18","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1650,"D",0,"D",0,"D",0,"D",577,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290,2360,2227,2227,0,0,0,0,0,0,0
2766955,1,"2013","2012",0,0,0,"1",-0.0765,-0.0765,"13","D",0,0,0,"D",0,"D",0,"D",0,"D",2,"D",7572,"D",21335,"D",0,"D",0,"D",350,"D",1180,"D",0,"D",0,"D",0,"D",0,-88,0,0,-80,-90,0,0,7574,7574,7574.01,7574.01,0,0,0,0,0,0,0,0,7574,7574,0,0,0,0,0,0,5950,6100,1530,1530,0,0,0,0,0,0,0
2766975,1,"2013","2012",2,0.153,0.133,"3",-0.4,-0.4,"24","D",-0.1,-0.1,0,"D",0,"D",7152,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-2861,-2335,-2860.8,-2860.8,-2321.2,-2338.2,951.22,1094.26,7152,7152,7152.01,7152.01,0,0,0,0,0,0,2860.8,2860.8,7152,7152,0,0,0,0,0,0,8700,8950,0,0,1606,1623,0,0,715.2,715.2,0
2766975,2,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"24","D",0.0535,0.0535,0,"D",0,"D",30200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2592,1083,2632.5,2583.75,1094.08,1080.7,4016.6,4620.6,30200,30200,30200.01,30200.01,0,0,0,0,0,0,0,0,30200,30200,0,0,2632.5,2583.75,2632.5,2583.75,5950,6100,0,0,0,0,0,0,0,0,0
2766995,1,"2013","2012",1,0.153,0.133,"3",0.1487,0.1487,"44","D",0,0,0,"D",0,"D",54939,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2300,"D",95,"D",0,"D",1,"D",8904,"D",3628,0,3668.06,3620,0,0,7306.89,8405.67,54939,54939,0,0,1000,1000,0,0,0,0,0,0,46035,46035,0,0,4668.06,4620,4668.06,4620,0,0,0,0,0,0,0,0,0,0,0
2767005,1,"2013","2012",0,0.0441,0.0417,"2",0.2622,0.325,"31","D",0.0637,0.0637,0,"D",0,"D",176697,"D",24572,"D",4276,"D",0,"D",0,"D",0,"D",0,"D",18001,"D",60,"D",0,"D",0,"D",9888,"D",32801,8286,33363.53,32688.21,8286.32,8286.32,19842.69,22982.53,205545,205545,205545.01,205545.01,0,0,0,0,0,0,0,0,195657,195657,305.81,0,33057.71,32688.21,33057.71,32688.21,0,0,0,0,0,0,0,0,0,0,0
2767085,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"48","D",0,0,0,"D",0,"D",18946,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9240,"D",0,"D",0,"D",0,"D",0,"D",0,"D",904,0,944.4,895.65,0,0,2519.82,2898.74,18946,18946,0,0,0,0,0,0,0,0,0,0,18946,18946,0,0,944.4,895.65,944.4,895.65,0,0,0,0,0,0,0,0,0,0,0
2767085,2,"2013","2012",0,0.153,0.133,"1",0.0765,0.0765,"48","D",0,0,0,"D",0,"D",8538,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-439,0,-414.72,-443.55,0,0,1135.55,1306.31,8538,8538,0,0,0,0,0,0,0,0,414.72,443.55,8538,8538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767085,3,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"48","D",0,0,0,"D",0,"D",24451,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1730,0,1770.15,1721.4,0,0,3251.98,3741,24451,24451,0,0,0,0,0,0,0,0,0,0,24451,24451,0,0,1770.15,1721.4,1770.15,1721.4,0,0,0,0,0,0,0,0,0,0,0
2767095,1,"2013","2012",4,0.153,0.133,"2",0.325,0.325,"31","D",0.0637,0.0637,0,"D",0,"D",104336,"D",80802,"D",0,"D",0,"D",0,"D",0,"D",0,"D",18001,"D",642,"D",0,"D",2,"D",26400,"D",20709,6604,21364.85,20578.35,6604.19,6604.19,24623.35,28326.11,185138,185138,185138.01,185138.01,0,0,0,0,0,0,0,0,158738,158738,1632.15,1198.15,19732.7,19380.2,19732.7,19380.2,0,0,0,0,0,0,0,0,0,0,0
2767095,2,"2013","2012",4,0,0,"3",-0.45,-0.45,"31","D",-0.09,-0.09,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767105,1,"2013","2012",0,0,0,"2",0.15,0.15,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",56956,"D",0,"D",15113,"D",0,"D",0,"D",580,"D",200,"D",0,"D",0,"D",0,"D",6415,0,6502.81,6397.81,0,0,0,0,69802.05,69802.05,0,0,0,0,0,0,0,0,0,0,69802.05,69802.05,0,0,6502.81,6397.81,6502.81,6397.81,0,0,0,0,0,0,0,0,0,0,0
2767125,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",31116,"D",29746,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",608,"D",0,"D",0,"D",608,"D",5253,1043,5334.3,5236.8,1063.06,1039.31,8094.65,9311.89,60862,60862,60862.01,60862.01,0,0,0,0,0,0,0,0,60862,60862,0,0,5334.3,5236.8,5334.3,5236.8,7682,7812,3216,3216,0,0,0,0,0,0,0
2767145,1,"2013","2012",2,0.153,0.133,"3",0.3606,0.3606,"44","D",0,0,0,"D",0,"D",40000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",1,"D",0,"D",0,"D",3540,"D",1680,0,1951.74,1625.18,0,0,5320,6120,40000,40000,0,0,0,0,0,0,0,0,413.26,639.82,40000,40000,0,0,2365,2265,2365,2265,0,0,0,0,0,0,0,0,0,0,0
2767185,1,"2013","2012",3,0.153,0.133,"2",0.2856,0.2856,"47","D",0.0575,0.0575,0,"D",0,"D",95000,"D",75000,"D",-4262,"D",0,"D",0,"D",0,"D",0,"D",2200,"D",1125,"D",0,"D",3,"D",19168,"D",20772,7454,21044.6,20717.1,7454.21,7454.21,22610,26010,165738,165738,165738.01,165738.01,213.1,213.1,0,0,0,0,0,0,146570,146570,0,0,21257.7,20930.2,21257.7,20930.2,6000,6000,22493,22493,0,0,0,0,0,0,0
2767195,1,"2013","2012",3,0.153,0.133,"3",-0.15,-0.15,"0","T",0,0,0,"D",0,"D",6970,"D",0,"D",7582,"D",0,"D",0,"D",0,"D",6600,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-596,0,-595.5,-595.5,0,0,927.01,1066.41,14552,14552,0,0,0,0,595.5,595.5,0,0,0,0,14552,14552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767205,1,"2013","2012",0,0.153,0.133,"2",0.25,0.25,"29","D",0,0,1,"D",0,"D",0,"D",60000,"D",47998,"D",0,"D",17327,"D",0,"D",16368,"D",0,"D",0,"D",0,"D",0,"D",0,"D",17344,0,17866.49,17238.99,0,0,7980,9180,122725.95,122725.95,0,0,0,0,0,0,0,0,0,0,122725.95,122725.95,0,0,17866.49,17238.99,17866.49,17238.99,0,0,0,0,0,0,0,0,0,0,0
2767225,1,"2013","2012",0,0,0,"2",0,0,"18","D",0,0,2,"D",2,"D",0,"D",0,"D",0,"D",17229,"D",26210,"D",0,"D",0,"D",1700,"D",30,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,17229,17229,0.01,0.01,0,0,0,0,0,0,0,0,17229,17229,0,0,0,0,0,0,2290,2360,1730,1730,0,0,0,0,0,0,0
2767245,1,"2013","2012",3,0.153,0.133,"2",0,0,"05","D",0,0,0,"D",0,"D",0,"D",66989,"D",0,"D",0,"D",0,"D",0,"D",0,"D",13500,"D",4808,"D",160,"D",3,"D",38016,"D",-3000,0,-3000,-3000,0,0,8909.54,10249.32,66989,66989,66989.01,66989.01,0,0,3000,3000,0,0,0,0,28973,28973,0,0,0,0,0,0,7682,7812,56324,56324,0,0,0,0,0,0,0
2767265,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",40000,"D",20000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1200,"D",0,"D",0,"D",0,"D",0,"D",5124,0,5205,5107.5,0,0,7980,9180,60000,60000,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,5205,5107.5,5205,5107.5,0,0,0,0,0,0,0,0,0,0,0
2767285,1,"2013","2012",2,0.153,0.133,"2",0.3,0.2875,"45","D",0.063,0.05,0,"D",0,"D",45000,"D",70000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",300,"D",0,"D",2,"D",6000,"D",11923,5511,11997.5,11907.5,5750,5463.43,15295,17595,115000,115000,115000.01,115000.01,1750,1750,0,0,0,0,0,0,109000,115000,0,0,13747.5,13657.5,13747.5,13657.5,0,0,0,0,0,0,0,0,0,0,0
2767295,1,"2013","2012",1,0.153,0.133,"3",0.1429,0.1429,"21","D",0.0475,0.0475,0,"D",0,"D",44000,"D",0,"D",1200,"D",0,"D",0,"D",0,"D",0,"D",2300,"D",349,"D",0,"D",1,"D",5608,"D",2532,1398,2571.71,2524.21,1398.29,1398.29,5852,6732,45200,45200,45200.01,45200.01,1000,1000,0,0,0,0,0,0,39592,39592,0,0,3571.71,3524.21,3571.71,3524.21,4000,4000,8257,8257,0,0,0,0,0,0,0
2767295,2,"2013","2012",0,0.153,0.133,"1",0.25,0.25,"21","D",0.0475,0.0475,0,"D",0,"D",50000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5956,2076,6092.5,5928.75,2075.5,2075.5,6650,7650,50000,50000,50000.01,50000.01,0,0,0,0,0,0,0,0,50000,50000,0,0,6092.5,5928.75,6092.5,5928.75,2000,2000,0,0,0,0,0,0,0,0,0
2767325,1,"2013","2012",2,0.153,0.133,"2",0.3606,0.3606,"23","D",0.0761,0.0769,0,"D",0,"D",36984,"D",9268,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2200,"D",0,"D",0,"D",2,"D",4560,"D",-509,931,-188.91,-572.45,990.77,918.66,6151.52,7076.56,46252,46252,46252.01,46252.01,2000,1875.3,0,124.7,0,0,191.71,447.75,46252,46252,0,0,2002.8,1875.3,2002.8,1875.3,0,0,0,0,348.69,348.69,0,0,11.5,26.86,0
2767365,1,"2013","2012",4,0.153,0.133,"3",0.15,0.15,"36","D",0.0376,0.0411,0,"D",0,"D",56000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10800,"D",0,"D",72,"D",0,"D",4,"D",0,"D",-483,1228,-375,-505,1239.95,1225.81,7448,8568,56000,56000,56000.01,56000.01,3625,3495,375,505,0,0,0,0,56000,56000,0,0,3625,3495,3625,3495,0,0,0,0,0,0,0,0,0,0,0
2767395,1,"2013","2012",0,0.153,0.133,"1",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",3678,"D",0,"D",-501,"D",0,"D",0,"D",0,"D",0,"D",420,"D",800,"D",0,"D",0,"D",0,"D",-281,0,-281.37,-281.37,0,0,489.17,562.73,3177,3177,0,0,0,0,0,0,0,0,281.37,281.37,3177,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767405,1,"2013","2012",1,0,0,"3",-0.34,-0.34,"05","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",10559,"D",469,"D",6000,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2767475,1,"2013","2012",2,0.153,0.133,"2",0.15,0.15,"01","D",0.0387,0.0397,0,"D",0,"D",0,"D",78329,"D",198,"D",0,"D",0,"D",0,"D",0,"D",1190,"D",100,"D",0,"D",2,"D",5668,"D",4738,2775,4844.05,4716.55,2834.97,2763.01,10417.76,11984.34,78527,78527,78527.01,78527.01,2000,2000,0,0,0,0,0,0,78527,78527,0,0,6844.05,6716.55,6844.05,6716.55,4000,4000,11383.59,12950.17,0,0,0,0,0,0,0
2767485,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"03","D",0.0288,0.0288,0,"D",0,"D",27647,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",292,"D",2209,565,2249.55,2200.8,567.56,564.34,3677.05,4229.99,27647,27647,27647.01,27647.01,0,0,0,0,0,0,0,0,27647,27647,0,0,2249.55,2200.8,2249.55,2200.8,4833,4945,1859.56,1856.34,0,0,0,0,0,0,0
2767555,1,"2013","2012",3,0,0,"3",-0.45,-0.45,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",370,"D",0,"D",14049,"D",0,"D",0,"D",650,"D",235,"D",0,"D",2,"D",4944,"D",0,0,0,0,0,0,0,0,370,370,0,0,0,0,0,0,0,0,0,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767605,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",25443,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1878,262,1918.95,1870.2,272.01,260.13,3383.92,3892.78,25443,25443,25443.01,25443.01,0,0,0,0,0,0,0,0,25443,25443,0,0,1918.95,1870.2,1918.95,1870.2,3841,3906,0,0,0,0,0,0,0,0,0
2767625,1,"2013","2012",3,0,0,"3",-0.45,-0.45,"48","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",5364,"D",0,"D",0,"D",0,"D",2100,"D",0,"D",0,"D",0,"D",4032,"D",0,0,0,0,0,0,0,0,5364,5364,0,0,0,0,0,0,0,0,0,0,5364,5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767655,1,"2013","2012",0,0.0677,0.0539,"2",0.3589,0.3284,"43","D",0,0,0,"D",0,"D",76000,"D",241593,"D",24500,"D",0,"D",0,"D",0,"D",0,"D",3200,"D",200,"D",0,"D",0,"D",13776,"D",81161,0,80645.96,81264.35,0,0,28564.6,33341.33,342093,342093,0,0,0,0,0,0,0,0,0,0,328317,328317,0,0,80645.96,81264.35,80645.96,81264.35,0,0,0,0,0,0,0,0,0,0,0
2767675,1,"2013","2012",1,0.153,0.133,"2",0.15,0.15,"05","D",0.04,0.04,0,"D",0,"D",25973,"D",36546,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",0,"D",0,"D",1,"D",6276,"D",3919,781,4012.85,3900.35,800.58,777.03,8315.03,9565.41,62519,62519,62519.01,62519.01,1000,1000,0,0,0,0,0,0,62519,62519,0,0,5012.85,4900.35,5012.85,4900.35,7682,7812,7876,7876,0,0,0,0,0,0,0
2767675,2,"2013","2012",0,0.153,0.133,"1",0.1765,0.1765,"05","D",0,0,0,"D",0,"D",10099,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-305,0,-260.4,-314.23,0,0,1343.17,1545.15,10099,10099,10099.01,10099.01,0,0,0,0,0,0,295.3,324.13,10099,10099,0,0,34.9,9.9,34.9,9.9,3841,3906,0,0,0,0,0,0,0,0,0
2767685,1,"2013","2012",0,0,0,"2",0,0,"13","D",0,0,2,"D",2,"D",0,"D",0,"D",0,"D",18000,"D",33046,"D",0,"D",0,"D",1240,"D",100,"D",0,"D",0,"D",4320,"D",0,-227,0,0,-210,-230,0,0,19261.5,19261.5,18000.01,18000.01,0,0,0,0,0,0,0,0,19261.5,19261.5,0,0,0,0,0,0,14200,14600,5660,5660,0,0,0,0,0,0,0
2767755,1,"2013","2012",2,0.153,0.133,"3",0.3106,0.3106,"05","D",0,0,0,"D",0,"D",20784,"D",0,"D",3221,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",0,"D",0,"D",0,"D",0,"D",-3622,0,-3370.31,-3672.86,0,0,2764.27,3179.95,24005,24005,24005.01,24005.01,0,0,0,0,0,0,3760.81,4008.36,24005,24005,0,0,390.5,335.5,390.5,335.5,7682,7812,2000,2000,0,0,0,0,0,0,0
2767755,3,"2013","2012",2,0,0,"3",-0.4,-0.4,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,7812,0,0,0,0,0,0,0,0,0
2767775,1,"2013","2012",2,0.153,0.133,"2",0.1395,0.1395,"12","D",0.0707,0.0735,0,"D",0,"D",95000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2300,"D",10,"D",0,"D",2,"D",12000,"D",6213,4509,6277.91,6199.78,4533.26,4503.78,12635,14535,95000,95000,95000.01,95000.01,2000,2000,0,0,0,0,0,0,83000,83000,0,0,8277.91,8199.78,8277.91,8199.78,4000,4400,18813.91,18784.79,0,0,0,0,0,0,0
2767785,1,"2013","2012",0,0.153,0.133,"2",0.15,0.15,"10","D",0,0,0,"D",0,"D",45000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2874,0,2955,2857.5,0,0,5985,6885,45000,45000,0,0,0,0,0,0,0,0,0,0,45000,45000,0,0,2955,2857.5,2955,2857.5,0,0,0,0,0,0,0,0,0,0,0
2767805,1,"2013","2012",2,0,0,"3",-0.4,-0.4,"14","D",-0.04,-0.03,1,"D",0,"D",0,"D",0,"D",0,"D",0,"D",17716,"D",0,"D",0,"D",610,"D",0,"D",0,"D",0,"D",7012,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767815,1,"2013","2012",3,0,0,"3",-0.45,-0.45,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",110,"D",0,"D",0,"D",0,"D",1730,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767815,2,"2013","2012",0,0.153,0.133,"1",0.1,0.1,"0","T",0,0,0,"D",0,"D",16000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",604,0,625,600,0,0,2128,2448,16000,16000,0,0,0,0,0,0,0,0,0,0,16000,16000,0,0,625,600,625,600,0,0,0,0,0,0,0,0,0,0,0
2767835,1,"2013","2012",0,0.153,0.133,"2",0.25,0.25,"24","D",0.0705,0.0705,0,"D",0,"D",90947,"D",32818,"D",500,"D",0,"D",0,"D",0,"D",0,"D",2100,"D",0,"D",0,"D",0,"D",0,"D",17978,6729,18251.25,17923.75,6785.9,6717.05,16460.75,18936.04,124265,124265,124265.01,124265.01,0,0,0,0,0,0,0,0,124265,124265,0,0,18251.25,17923.75,18251.25,17923.75,11900,12200,0,0,0,0,0,0,0,0,0
2767845,1,"2013","2012",0,0,0,"1",0.15,0.15,"23","D",0.0635,0.0643,0,"D",0,"D",0,"D",0,"D",22174,"D",0,"D",0,"D",0,"D",5712,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1388,559,1428.6,1379.85,577.43,554.76,0,0,22174,22174,22174.01,22174.01,0,0,0,0,0,0,0,0,22174,22174,0,0,1428.6,1379.85,1428.6,1379.85,0,0,0,0,219.76,219.76,0,0,0,0,0
2767855,1,"2013","2012",0,0.153,0.133,"2",0.141,0.141,"05","D",0.06,0.06,0,"D",0,"D",30000,"D",54000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",575,"D",0,"D",0,"D",10152,"D",8045,1945,8084.5,8037.62,1976.36,1938.84,11172,12852,84000,84000,84000.01,84000.01,0,0,0,0,0,0,0,0,73848,73848,0,0,8084.5,8037.62,8084.5,8037.62,7682,7812,14727,14727,0,0,0,0,0,0,0
2767865,1,"2013","2012",0,0.153,0.133,"1",0.15,0.15,"0","T",0,0,0,"D",0,"D",24192,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4620,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1691,0,1731.3,1682.55,0,0,3217.54,3701.38,24192,24192,0,0,0,0,0,0,0,0,0,0,24192,24192,0,0,1731.3,1682.55,1731.3,1682.55,0,0,0,0,0,0,0,0,0,0,0
2767885,1,"2013","2012",0,0.153,0.133,"1",0.1765,0.1765,"0","T",0,0,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",240,"D",-323,0,-277.87,-331.7,0,0,1330,1530,10000,10000,0,0,0,0,0,0,0,0,302.87,331.7,10000,10000,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
