"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
2832332,"980240",100,,"1"
2832332,"980281",100,,"1"
2832332,"980286",100,,"1"
2832332,"980300",100,,"1"
2832332,"980330",100,,"1"
2832341,"900000",20000,,"1"
2832341,"980000",20000,,"1"
2832341,"980010",1,,"1"
2832341,"980020",29,,"1"
2832341,"980030",1,,"1"
2832341,"980070",20000,,"1"
2832341,"980210",100,,"1"
2832341,"980260",100,,"1"
2832341,"980282",100,,"1"
2832341,"980286",100,,"1"
2832341,"980310",100,,"1"
2832342,"900000",20000,,"1"
2832342,"980000",20000,,"1"
2832342,"980010",1,,"1"
2832342,"980020",29,,"1"
2832342,"980030",1,,"1"
2832342,"980070",20000,,"1"
2832342,"980210",100,,"1"
2832342,"980260",100,,"1"
2832342,"980282",100,,"1"
2832342,"980286",100,,"1"
2832342,"980310",100,,"1"
2832351,"900000",101620,,"1"
2832351,"980000",101620,,"1"
2832351,"980010",3,,"1"
2832351,"980020",47,,"1"
2832351,"980030",2,,"1"
2832351,"980050",1,,"1"
2832351,"980070",101620,,"1"
2832351,"980090",100,,"1"
2832351,"980220",100,,"1"
2832351,"980240",100,,"1"
2832351,"980281",100,,"1"
2832351,"980286",100,,"1"
2832351,"980310",100,,"1"
2832352,"900000",103043,,"1"
2832352,"980000",103043,,"1"
2832352,"980010",3,,"1"
2832352,"980020",47,,"1"
2832352,"980030",2,,"1"
2832352,"980050",1,,"1"
2832352,"980070",103043,,"1"
2832352,"980090",100,,"1"
2832352,"980220",100,,"1"
2832352,"980240",100,,"1"
2832352,"980281",100,,"1"
2832352,"980286",100,,"1"
2832352,"980310",100,,"1"
2832371,"800710",900,,"1"
2832371,"900030",7200,,"1"
2832371,"900160",15405,,"1"
2832371,"980000",22605,,"1"
2832371,"980010",1,,"1"
2832371,"980020",80,,"1"
2832371,"980030",1,,"1"
2832371,"980040",1,,"1"
2832371,"980060",1,,"1"
2832371,"980070",22605,,"1"
2832371,"980210",100,,"1"
2832371,"980260",100,,"1"
2832371,"980270",100,,"1"
2832371,"980286",100,,"1"
2832371,"980300",100,,"1"
2832371,"980330",100,,"1"
2832372,"800710",900,,"1"
2832372,"900030",7200,,"1"
2832372,"900160",32862,,"1"
2832372,"980000",40062,,"1"
2832372,"980010",1,,"1"
2832372,"980020",80,,"1"
2832372,"980030",1,,"1"
2832372,"980040",1,,"1"
2832372,"980060",1,,"1"
2832372,"980070",40062,,"1"
2832372,"980210",100,,"1"
2832372,"980260",100,,"1"
2832372,"980270",100,,"1"
2832372,"980286",100,,"1"
2832372,"980300",100,,"1"
2832372,"980330",100,,"1"
2832381,"900030",21263,,"1"
2832381,"900180",744,,"1"
2832381,"980000",22007,,"1"
2832381,"980010",1,,"1"
2832381,"980020",79,,"1"
2832381,"980040",1,,"1"
2832381,"980060",1,,"1"
2832381,"980070",22007,,"1"
2832381,"980090",100,,"1"
2832381,"980220",100,,"1"
2832381,"980240",100,,"1"
2832381,"980281",100,,"1"
2832381,"980286",100,,"1"
2832381,"980300",100,,"1"
2832381,"980330",100,,"1"
2832382,"900030",21263,,"1"
2832382,"900180",557,,"1"
2832382,"980000",21820,,"1"
2832382,"980010",1,,"1"
2832382,"980020",79,,"1"
2832382,"980040",1,,"1"
2832382,"980060",1,,"1"
2832382,"980070",21820,,"1"
2832382,"980090",100,,"1"
2832382,"980220",100,,"1"
2832382,"980240",100,,"1"
2832382,"980281",100,,"1"
2832382,"980286",100,,"1"
2832382,"980300",100,,"1"
2832382,"980330",100,,"1"
2832392,"800940",1645,,"1"
2832392,"900000",61000,,"1"
2832392,"900160",1,,"1"
2832392,"950001",-2900,,"1"
2832392,"950011",-340,,"1"
2832392,"980000",61001,,"1"
2832392,"980010",2,,"1"
2832392,"980020",62,,"1"
2832392,"980030",2,,"1"
2832392,"980070",64241,,"1"
2832392,"980220",100,,"1"
2832392,"980260",100,,"1"
2832392,"980281",100,,"1"
2832392,"980286",100,,"1"
2832392,"980310",100,,"1"
2832401,"900030",14827,,"1"
2832401,"900090",8667,,"1"
2832401,"980000",23494,,"1"
2832401,"980010",1,,"1"
2832401,"980020",53,,"1"
2832401,"980070",23494,,"1"
2832401,"980210",100,,"1"
2832401,"980260",100,,"1"
2832401,"980281",100,,"1"
2832401,"980286",100,,"1"
2832401,"980300",100,,"1"
2832402,"900030",14400,,"1"
2832402,"980000",14400,,"1"
2832402,"980010",1,,"1"
2832402,"980020",53,,"1"
2832402,"980070",14400,,"1"
2832402,"980210",100,,"1"
2832402,"980260",100,,"1"
2832402,"980281",100,,"1"
2832402,"980286",100,,"1"
2832402,"980300",100,,"1"
2832421,"900150",2268,,"1"
2832421,"980000",2268,,"1"
2832421,"980010",1,,"1"
2832421,"980020",54,,"1"
2832421,"980070",2268,,"1"
2832421,"980220",100,,"1"
2832421,"980260",100,,"1"
2832421,"980281",100,,"1"
2832421,"980286",100,,"1"
2832421,"980310",100,,"1"
2832422,"900150",2268,,"1"
2832422,"980000",2268,,"1"
2832422,"980010",1,,"1"
2832422,"980020",54,,"1"
2832422,"980070",2268,,"1"
2832422,"980220",100,,"1"
2832422,"980260",100,,"1"
2832422,"980281",100,,"1"
2832422,"980286",100,,"1"
2832422,"980310",100,,"1"
2832431,"900000",7000,,"1"
2832431,"900140",400,,"1"
2832431,"950001",-1200,,"1"
2832431,"980000",7400,,"1"
2832431,"980010",1,,"1"
2832431,"980020",24,,"1"
2832431,"980030",1,,"1"
2832431,"980040",1,,"1"
2832431,"980070",8600,,"1"
2832431,"980210",100,,"1"
2832431,"980260",100,,"1"
2832431,"980282",100,,"1"
2832431,"980286",100,,"1"
2832431,"980310",100,,"1"
2832431,"980330",100,,"1"
2832432,"900000",7000,,"1"
2832432,"900140",400,,"1"
2832432,"950001",-1200,,"1"
2832432,"980000",7400,,"1"
2832432,"980010",1,,"1"
2832432,"980020",24,,"1"
2832432,"980030",1,,"1"
2832432,"980040",1,,"1"
2832432,"980070",8600,,"1"
2832432,"980210",100,,"1"
2832432,"980260",100,,"1"
2832432,"980282",100,,"1"
2832432,"980286",100,,"1"
2832432,"980310",100,,"1"
2832432,"980330",100,,"1"
2832441,"900000",30013,,"1"
2832441,"980000",30013,,"1"
2832441,"980010",2,,"1"
2832441,"980020",69,,"1"
2832441,"980030",1,,"1"
2832441,"980040",2,,"1"
2832441,"980060",2,,"1"
2832441,"980070",30013,,"1"
2832441,"980090",100,,"1"
2832441,"980210",100,,"1"
2832441,"980230",100,,"1"
2832441,"980281",100,,"1"
2832441,"980286",100,,"1"
2832441,"980300",100,,"1"
2832441,"980330",100,,"1"
2832442,"900000",25765,,"1"
2832442,"980000",25765,,"1"
2832442,"980010",2,,"1"
2832442,"980020",72,,"1"
2832442,"980030",1,,"1"
2832442,"980040",2,,"1"
2832442,"980060",2,,"1"
2832442,"980070",25765,,"1"
2832442,"980090",100,,"1"
2832442,"980210",100,,"1"
2832442,"980230",100,,"1"
2832442,"980281",100,,"1"
2832442,"980286",100,,"1"
2832442,"980310",100,,"1"
2832442,"980330",100,,"1"
2832461,"800910",790,,"1"
2832461,"800931",4043,,"1"
2832461,"900000",76000,,"1"
2832461,"950011",-40,,"1"
2832461,"980000",76000,,"1"
2832461,"980010",2,,"1"
2832461,"980020",49,,"1"
2832461,"980030",1,,"1"
2832461,"980040",1,,"1"
2832461,"980070",76040,,"1"
2832461,"980220",100,,"1"
2832461,"980260",100,,"1"
2832461,"980270",100,,"1"
2832461,"980286",100,,"1"
2832461,"980300",100,,"1"
2832461,"980330",100,,"1"
2832462,"800910",790,,"1"
2832462,"800931",4043,,"1"
2832462,"900000",76000,,"1"
2832462,"950011",-40,,"1"
2832462,"980000",76000,,"1"
2832462,"980010",2,,"1"
2832462,"980020",49,,"1"
2832462,"980030",1,,"1"
2832462,"980040",1,,"1"
2832462,"980070",76040,,"1"
2832462,"980220",100,,"1"
2832462,"980260",100,,"1"
2832462,"980270",100,,"1"
2832462,"980286",100,,"1"
2832462,"980300",100,,"1"
2832462,"980330",100,,"1"
2832471,"900030",1438,,"1"
2832471,"950001",-1400,,"1"
2832471,"980000",1438,,"1"
2832471,"980010",2,,"1"
2832471,"980020",53,,"1"
2832471,"980040",2,,"1"
2832471,"980070",2838,,"1"
2832471,"980090",100,,"1"
2832471,"980220",100,,"1"
2832471,"980240",100,,"1"
2832471,"980281",100,,"1"
2832471,"980286",100,,"1"
2832471,"980310",100,,"1"
2832471,"980330",100,,"1"
2832472,"900030",1438,,"1"
2832472,"950001",-1400,,"1"
2832472,"980000",1438,,"1"
2832472,"980010",2,,"1"
2832472,"980020",53,,"1"
2832472,"980040",2,,"1"
2832472,"980070",2838,,"1"
2832472,"980090",100,,"1"
2832472,"980220",100,,"1"
2832472,"980240",100,,"1"
2832472,"980281",100,,"1"
2832472,"980286",100,,"1"
2832472,"980310",100,,"1"
2832472,"980330",100,,"1"
2832481,"900150",2268,,"1"
2832481,"980000",2268,,"1"
2832481,"980010",1,,"1"
2832481,"980020",53,,"1"
2832481,"980070",2268,,"1"
2832481,"980210",100,,"1"
2832481,"980260",100,,"1"
2832481,"980281",100,,"1"
2832481,"980286",100,,"1"
2832481,"980300",100,,"1"
2832482,"900150",2268,,"1"
2832482,"980000",2268,,"1"
2832482,"980010",1,,"1"
2832482,"980020",53,,"1"
2832482,"980070",2268,,"1"
2832482,"980210",100,,"1"
2832482,"980260",100,,"1"
2832482,"980281",100,,"1"
2832482,"980286",100,,"1"
2832482,"980300",100,,"1"
2832491,"900030",14015,,"1"
2832491,"900170",1656,,"1"
2832491,"980000",15671,,"1"
2832491,"980010",1,,"1"
2832491,"980020",82,,"1"
2832491,"980040",2,,"1"
2832491,"980060",1,,"1"
2832491,"980070",15671,,"1"
2832491,"980210",100,,"1"
2832491,"980260",100,,"1"
2832491,"980270",100,,"1"
2832491,"980286",100,,"1"
2832491,"980300",100,,"1"
2832491,"980330",100,,"1"
2832492,"900030",14015,,"1"
2832492,"900170",1656,,"1"
2832492,"980000",15671,,"1"
2832492,"980010",1,,"1"
2832492,"980020",82,,"1"
2832492,"980040",2,,"1"
2832492,"980060",1,,"1"
2832492,"980070",15671,,"1"
2832492,"980210",100,,"1"
2832492,"980260",100,,"1"
2832492,"980270",100,,"1"
2832492,"980286",100,,"1"
2832492,"980300",100,,"1"
2832492,"980330",100,,"1"
2832511,"800940",10967,"T","1"
2832511,"900000",305487,"T","1"
2832511,"900160",1000,,"1"
2832511,"950003",5200,,"1"
2832511,"950011",-500,,"1"
2832511,"980000",306487,"T","1"
2832511,"980010",2,,"1"
2832511,"980020",61,,"1"
2832511,"980030",2,,"1"
2832511,"980040",2,,"1"
2832511,"980070",301787,"T","1"
2832511,"980090",100,,"1"
2832511,"980210",100,,"1"
2832511,"980230",100,,"1"
2832511,"980270",100,,"1"
2832511,"980286",100,,"1"
2832511,"980310",100,,"1"
2832511,"980330",100,,"1"
2832512,"800940",10967,"T","1"
2832512,"900000",305487,"T","1"
2832512,"900160",1000,,"1"
2832512,"950003",5200,,"1"
2832512,"950011",-500,,"1"
2832512,"980000",306487,"T","1"
2832512,"980010",2,,"1"
2832512,"980020",61,,"1"
2832512,"980030",2,,"1"
2832512,"980040",2,,"1"
2832512,"980070",301787,"T","1"
2832512,"980090",100,,"1"
2832512,"980210",100,,"1"
2832512,"980230",100,,"1"
2832512,"980270",100,,"1"
2832512,"980286",100,,"1"
2832512,"980310",100,,"1"
2832512,"980330",100,,"1"
2832521,"900000",47064,,"1"
2832521,"980000",47064,,"1"
2832521,"980010",2,,"1"
2832521,"980020",56,,"1"
2832521,"980030",1,,"1"
2832521,"980070",47064,,"1"
2832521,"980090",100,,"1"
2832521,"980210",100,,"1"
2832521,"980250",100,,"1"
2832521,"980281",100,,"1"
2832521,"980286",100,,"1"
2832521,"980310",100,,"1"
2832522,"900000",37505,,"1"
2832522,"980000",37505,,"1"
2832522,"980010",2,,"1"
2832522,"980020",56,,"1"
2832522,"980030",1,,"1"
2832522,"980070",37505,,"1"
2832522,"980090",100,,"1"
2832522,"980210",100,,"1"
2832522,"980250",100,,"1"
2832522,"980281",100,,"1"
2832522,"980286",100,,"1"
2832522,"980310",100,,"1"
2832542,"900150",1836,,"1"
2832542,"900220",2000,,"1"
2832542,"980000",1836,,"1"
2832542,"980010",1,,"1"
2832542,"980020",19,,"1"
2832542,"980040",1,,"1"
2832542,"980070",1836,,"1"
2832542,"980210",100,,"1"
2832542,"980260",100,,"1"
2832542,"980281",100,,"1"
2832542,"980286",100,,"1"
2832542,"980310",100,,"1"
2832542,"980330",100,,"1"
2832551,"900000",30000,,"1"
2832551,"900030",18000,,"1"
2832551,"980000",48000,,"1"
2832551,"980010",2,,"1"
2832551,"980020",63,,"1"
2832551,"980030",1,,"1"
2832551,"980040",3,,"1"
2832551,"980070",48000,,"1"
2832551,"980090",100,,"1"
2832551,"980210",100,,"1"
2832551,"980230",100,,"1"
2832551,"980281",100,,"1"
2832551,"980286",100,,"1"
2832551,"980310",100,,"1"
2832551,"980330",100,,"1"
2832552,"900000",30000,,"1"
2832552,"900030",18000,,"1"
2832552,"980000",48000,,"1"
2832552,"980010",2,,"1"
2832552,"980020",63,,"1"
2832552,"980030",1,,"1"
2832552,"980040",3,,"1"
2832552,"980070",48000,,"1"
2832552,"980090",100,,"1"
2832552,"980210",100,,"1"
2832552,"980230",100,,"1"
2832552,"980281",100,,"1"
2832552,"980286",100,,"1"
2832552,"980310",100,,"1"
2832552,"980330",100,,"1"
2832572,"900000",42000,,"1"
2832572,"900140",3000,,"1"
2832572,"900180",5,,"1"
2832572,"950001",-100,,"1"
2832572,"950002",4000,,"1"
2832572,"980000",45005,,"1"
2832572,"980010",2,,"1"
2832572,"980020",22,,"1"
2832572,"980030",2,,"1"
2832572,"980040",2,,"1"
2832572,"980070",41105,,"1"
2832572,"980210",100,,"1"
2832572,"980260",100,,"1"
2832572,"980281",100,,"1"
2832572,"980286",100,,"1"
2832572,"980310",100,,"1"
2832572,"980330",100,,"1"
2832581,"900030",4859,,"1"
2832581,"980000",4859,,"1"
2832581,"980010",1,,"1"
2832581,"980020",73,,"1"
2832581,"980040",1,,"1"
2832581,"980060",1,,"1"
2832581,"980070",4859,,"1"
2832581,"980090",100,,"1"
2832581,"980210",100,,"1"
2832581,"980230",100,,"1"
2832581,"980281",100,,"1"
2832581,"980285",100,,"1"
2832581,"980300",100,,"1"
2832581,"980330",100,,"1"
2832582,"900030",4859,,"1"
2832582,"980000",4859,,"1"
2832582,"980010",1,,"1"
2832582,"980020",73,,"1"
2832582,"980040",1,,"1"
2832582,"980060",1,,"1"
2832582,"980070",4859,,"1"
2832582,"980090",100,,"1"
2832582,"980210",100,,"1"
2832582,"980230",100,,"1"
2832582,"980281",100,,"1"
2832582,"980285",100,,"1"
2832582,"980300",100,,"1"
2832582,"980330",100,,"1"
2832601,"800940",1678,,"1"
2832601,"900000",2006,,"1"
2832601,"900030",18622,,"1"
2832601,"900160",9964,,"1"
2832601,"900180",19,,"1"
2832601,"950003",1135,,"1"
2832601,"980000",30611,,"1"
2832601,"980010",2,,"1"
2832601,"980020",71,,"1"
2832601,"980030",1,,"1"
2832601,"980040",2,,"1"
2832601,"980060",2,,"1"
2832601,"980070",29476,,"1"
2832601,"980090",100,,"1"
2832601,"980210",100,,"1"
2832601,"980230",100,,"1"
2832601,"980281",100,,"1"
2832601,"980286",100,,"1"
2832601,"980310",100,,"1"
2832601,"980330",100,,"1"
2832602,"800940",5924,,"1"
2832602,"900000",2841,,"1"
2832602,"900030",18622,,"1"
2832602,"900160",37297,,"1"
2832602,"900180",332,,"1"
2832602,"950003",1135,,"1"
2832602,"980000",59091,,"1"
2832602,"980010",2,,"1"
2832602,"980020",71,,"1"
2832602,"980030",1,,"1"
2832602,"980040",2,,"1"
2832602,"980060",2,,"1"
2832602,"980070",57956,,"1"
2832602,"980090",100,,"1"
2832602,"980210",100,,"1"
2832602,"980230",100,,"1"
2832602,"980281",100,,"1"
2832602,"980286",100,,"1"
2832602,"980310",100,,"1"
2832602,"980330",100,,"1"
2832611,"900000",28000,,"1"
2832611,"900210",5000,,"1"
2832611,"980000",33000,,"1"
2832611,"980010",1,,"1"
2832611,"980020",30,,"1"
2832611,"980030",1,,"1"
2832611,"980040",1,,"1"
2832611,"980070",33000,,"1"
2832611,"980220",100,,"1"
2832611,"980260",100,,"1"
2832611,"980281",100,,"1"
2832611,"980286",100,,"1"
2832611,"980310",100,,"1"
2832611,"980330",100,,"1"
2832612,"900000",28000,,"1"
2832612,"900210",5000,,"1"
2832612,"980000",33000,,"1"
2832612,"980010",1,,"1"
2832612,"980020",30,,"1"
2832612,"980030",1,,"1"
2832612,"980040",1,,"1"
2832612,"980070",33000,,"1"
2832612,"980220",100,,"1"
2832612,"980260",100,,"1"
2832612,"980281",100,,"1"
2832612,"980286",100,,"1"
2832612,"980310",100,,"1"
2832612,"980330",100,,"1"
2832641,"900000",42000,,"1"
2832641,"950001",-1200,,"1"
2832641,"950021",1200,,"1"
2832641,"980000",42000,,"1"
2832641,"980010",1,,"1"
2832641,"980020",44,,"1"
2832641,"980030",1,,"1"
2832641,"980040",3,,"1"
2832641,"980070",42000,,"1"
2832641,"980090",100,,"1"
2832641,"980210",100,,"1"
2832641,"980230",100,,"1"
2832641,"980281",100,,"1"
2832641,"980286",100,,"1"
2832641,"980300",100,,"1"
2832641,"980330",100,,"1"
2832642,"900000",42000,,"1"
2832642,"950001",-1200,,"1"
2832642,"950021",1200,,"1"
2832642,"980000",42000,,"1"
2832642,"980010",1,,"1"
2832642,"980020",44,,"1"
2832642,"980030",1,,"1"
2832642,"980040",3,,"1"
2832642,"980070",42000,,"1"
2832642,"980090",100,,"1"
2832642,"980210",100,,"1"
2832642,"980230",100,,"1"
2832642,"980281",100,,"1"
2832642,"980286",100,,"1"
2832642,"980300",100,,"1"
2832642,"980330",100,,"1"
2832651,"800940",1699,,"1"
2832651,"900000",17103,,"1"
2832651,"900160",60207,,"1"
2832651,"980000",77310,,"1"
2832651,"980010",2,,"1"
2832651,"980020",34,,"1"
2832651,"980030",2,,"1"
2832651,"980040",3,,"1"
2832651,"980070",77310,,"1"
2832651,"980090",100,,"1"
2832651,"980220",100,,"1"
2832651,"980240",100,,"1"
2832651,"980270",100,,"1"
2832651,"980286",100,,"1"
2832651,"980300",100,,"1"
2832651,"980330",100,,"1"
2832652,"800940",1615,,"1"
2832652,"900000",17224,,"1"
2832652,"900160",62544,,"1"
2832652,"980000",79768,,"1"
2832652,"980010",2,,"1"
2832652,"980020",34,,"1"
2832652,"980030",2,,"1"
2832652,"980040",3,,"1"
2832652,"980070",79768,,"1"
2832652,"980090",100,,"1"
2832652,"980220",100,,"1"
2832652,"980240",100,,"1"
2832652,"980270",100,,"1"
2832652,"980286",100,,"1"
2832652,"980300",100,,"1"
2832652,"980330",100,,"1"
2832661,"900000",37000,,"1"
2832661,"950001",-3000,,"1"
2832661,"950011",-200,,"1"
2832661,"980000",37000,,"1"
2832661,"980010",2,,"1"
2832661,"980020",51,,"1"
2832661,"980030",2,,"1"
2832661,"980040",2,,"1"
2832661,"980070",40200,,"1"
2832661,"980090",100,,"1"
2832661,"980220",100,,"1"
2832661,"980240",100,,"1"
2832661,"980281",100,,"1"
2832661,"980286",100,,"1"
2832661,"980310",100,,"1"
2832661,"980330",100,,"1"
2832662,"900000",37000,,"1"
2832662,"950001",-3000,,"1"
2832662,"950011",-200,,"1"
2832662,"980000",37000,,"1"
2832662,"980010",2,,"1"
2832662,"980020",51,,"1"
2832662,"980030",2,,"1"
2832662,"980040",2,,"1"
2832662,"980070",40200,,"1"
2832662,"980090",100,,"1"
2832662,"980220",100,,"1"
2832662,"980240",100,,"1"
2832662,"980281",100,,"1"
2832662,"980286",100,,"1"
2832662,"980310",100,,"1"
2832662,"980330",100,,"1"
2832681,"900030",15395,,"1"
2832681,"900180",260,,"1"
2832681,"980000",15655,,"1"
2832681,"980010",1,,"1"
2832681,"980020",87,"T","1"
2832681,"980040",1,,"1"
2832681,"980060",1,,"1"
2832681,"980070",15655,,"1"
2832681,"980090",100,,"1"
2832681,"980220",100,,"1"
2832681,"980240",100,,"1"
2832681,"980281",100,,"1"
2832681,"980286",100,,"1"
2832681,"980300",100,,"1"
2832681,"980330",100,,"1"
2832682,"900030",15395,,"1"
2832682,"900180",260,,"1"
2832682,"980000",15655,,"1"
2832682,"980010",1,,"1"
2832682,"980020",87,"T","1"
2832682,"980040",1,,"1"
2832682,"980060",1,,"1"
2832682,"980070",15655,,"1"
2832682,"980090",100,,"1"
2832682,"980220",100,,"1"
2832682,"980240",100,,"1"
2832682,"980281",100,,"1"
2832682,"980286",100,,"1"
2832682,"980300",100,,"1"
2832682,"980330",100,,"1"
2832691,"900000",86480,,"1"
2832691,"900170",25358,,"1"
2832691,"950001",-1200,,"1"
2832691,"950002",388,,"1"
2832691,"950011",-200,,"1"
2832691,"950012",388,,"1"
2832691,"980000",111838,,"1"
2832691,"980010",4,,"1"
2832691,"980020",44,,"1"
2832691,"980030",4,,"1"
2832691,"980070",112462,,"1"
2832691,"980090",100,,"1"
2832691,"980220",100,,"1"
2832691,"980230",100,,"1"
2832691,"980270",100,,"1"
2832691,"980285",100,,"1"
2832691,"980310",100,,"1"
2832692,"900000",86480,,"1"
2832692,"900170",25358,,"1"
2832692,"950001",-1200,,"1"
2832692,"950002",388,,"1"
2832692,"950011",-200,,"1"
2832692,"950012",388,,"1"
2832692,"980000",111838,,"1"
2832692,"980010",4,,"1"
2832692,"980020",44,,"1"
2832692,"980030",4,,"1"
2832692,"980070",112462,,"1"
2832692,"980090",100,,"1"
2832692,"980220",100,,"1"
2832692,"980230",100,,"1"
2832692,"980270",100,,"1"
2832692,"980285",100,,"1"
2832692,"980310",100,,"1"
2832731,"900030",20291,,"1"
2832731,"900180",38657,"T","1"
2832731,"900200",60000,,"1"
2832731,"980000",118948,"T","1"
2832731,"980010",1,,"1"
2832731,"980020",87,"T","1"
2832731,"980040",1,,"1"
2832731,"980060",1,,"1"
2832731,"980070",118948,"T","1"
2832731,"980220",100,,"1"
2832731,"980260",100,,"1"
2832731,"980281",100,,"1"
2832731,"980286",100,,"1"
2832731,"980310",100,,"1"
2832731,"980330",100,,"1"
2832732,"900030",20291,,"1"
2832732,"900180",9215,,"1"
2832732,"900200",60000,,"1"
2832732,"980000",89506,,"1"
2832732,"980010",1,,"1"
2832732,"980020",87,"T","1"
2832732,"980040",1,,"1"
2832732,"980060",1,,"1"
2832732,"980070",89506,,"1"
2832732,"980220",100,,"1"
2832732,"980260",100,,"1"
2832732,"980281",100,,"1"
2832732,"980286",100,,"1"
2832732,"980310",100,,"1"
2832732,"980330",100,,"1"
2832762,"900030",8459,,"1"
2832762,"900170",3634,,"1"
2832762,"900180",1278,,"1"
2832762,"980000",13371,,"1"
2832762,"980010",2,,"1"
2832762,"980020",66,,"1"
2832762,"980040",1,,"1"
2832762,"980060",1,,"1"
2832762,"980070",13371,,"1"
2832762,"980090",100,,"1"
2832762,"980210",100,,"1"
2832762,"980230",100,,"1"
2832762,"980281",100,,"1"
2832762,"980286",100,,"1"
2832762,"980300",100,,"1"
2832762,"980330",100,,"1"
2832802,"900000",68468,,"1"
2832802,"980000",68468,,"1"
2832802,"980010",2,,"1"
2832802,"980020",24,,"1"
2832802,"980030",2,,"1"
2832802,"980040",2,,"1"
2832802,"980070",68468,,"1"
2832802,"980090",100,,"1"
2832802,"980210",100,,"1"
2832802,"980230",100,,"1"
2832802,"980281",100,,"1"
2832802,"980286",100,,"1"
2832802,"980310",100,,"1"
2832802,"980330",100,,"1"
2832811,"900000",32000,,"1"
2832811,"950001",-2000,,"1"
2832811,"950011",-300,,"1"
2832811,"980000",32000,,"1"
2832811,"980010",1,,"1"
2832811,"980020",51,,"1"
2832811,"980030",1,,"1"
2832811,"980040",1,,"1"
2832811,"980070",34300,,"1"
2832811,"980210",100,,"1"
2832811,"980260",100,,"1"
2832811,"980281",100,,"1"
2832811,"980286",100,,"1"
2832811,"980310",100,,"1"
2832811,"980330",100,,"1"
2832812,"900000",32000,,"1"
2832812,"950001",-2000,,"1"
2832812,"950011",-300,,"1"
2832812,"980000",32000,,"1"
2832812,"980010",1,,"1"
2832812,"980020",51,,"1"
2832812,"980030",1,,"1"
2832812,"980040",1,,"1"
2832812,"980070",34300,,"1"
2832812,"980210",100,,"1"
2832812,"980260",100,,"1"
2832812,"980281",100,,"1"
2832812,"980286",100,,"1"
2832812,"980310",100,,"1"
2832812,"980330",100,,"1"
2832822,"900000",40000,,"1"
2832822,"980000",40000,,"1"
2832822,"980010",1,,"1"
2832822,"980020",26,,"1"
2832822,"980030",1,,"1"
2832822,"980040",1,,"1"
2832822,"980070",40000,,"1"
2832822,"980210",100,,"1"
2832822,"980260",100,,"1"
2832822,"980281",100,,"1"
2832822,"980286",100,,"1"
2832822,"980310",100,,"1"
2832822,"980330",100,,"1"
2832851,"900000",145000,,"1"
2832851,"900190",8523,,"1"
2832851,"980000",153523,,"1"
2832851,"980010",2,,"1"
2832851,"980020",51,,"1"
2832851,"980030",1,,"1"
2832851,"980040",3,,"1"
2832851,"980070",153523,,"1"
2832851,"980090",100,,"1"
2832851,"980210",100,,"1"
2832851,"980230",100,,"1"
2832851,"980281",100,,"1"
2832851,"980286",100,,"1"
2832851,"980310",100,,"1"
2832851,"980330",100,,"1"
2832852,"900000",145000,,"1"
2832852,"900190",5911,,"1"
2832852,"980000",150911,,"1"
2832852,"980010",2,,"1"
2832852,"980020",51,,"1"
2832852,"980030",1,,"1"
2832852,"980040",3,,"1"
2832852,"980070",150911,,"1"
2832852,"980090",100,,"1"
2832852,"980210",100,,"1"
2832852,"980230",100,,"1"
2832852,"980281",100,,"1"
2832852,"980286",100,,"1"
2832852,"980310",100,,"1"
2832852,"980330",100,,"1"
2832881,"900000",122614,,"1"
2832881,"980000",122614,,"1"
2832881,"980010",3,,"1"
2832881,"980020",52,,"1"
2832881,"980030",2,,"1"
2832881,"980040",2,,"1"
2832881,"980050",1,,"1"
2832881,"980070",122614,,"1"
2832881,"980090",100,,"1"
2832881,"980210",100,,"1"
2832881,"980230",100,,"1"
2832881,"980281",100,,"1"
2832881,"980286",100,,"1"
2832881,"980300",100,,"1"
2832881,"980330",100,,"1"
2832882,"900000",137770,,"1"
2832882,"980000",137770,,"1"
2832882,"980010",3,,"1"
2832882,"980020",52,,"1"
2832882,"980030",2,,"1"
2832882,"980040",2,,"1"
2832882,"980050",1,,"1"
2832882,"980070",137770,,"1"
2832882,"980090",100,,"1"
2832882,"980210",100,,"1"
2832882,"980230",100,,"1"
2832882,"980281",100,,"1"
2832882,"980286",100,,"1"
2832882,"980300",100,,"1"
2832882,"980330",100,,"1"
2832931,"900150",1238,,"1"
2832931,"980000",1238,,"1"
2832931,"980010",1,,"1"
2832931,"980020",22,,"1"
2832931,"980070",1238,,"1"
2832931,"980210",100,,"1"
2832931,"980260",100,,"1"
2832931,"980281",100,,"1"
2832931,"980285",100,,"1"
2832931,"980310",100,,"1"
2832932,"900030",9845,,"1"
2832932,"900150",1512,,"1"
2832932,"980000",11357,,"1"
2832932,"980010",1,,"1"
2832932,"980020",22,,"1"
2832932,"980070",11357,,"1"
2832932,"980210",100,,"1"
2832932,"980260",100,,"1"
2832932,"980281",100,,"1"
2832932,"980285",100,,"1"
2832932,"980310",100,,"1"
2832951,"900000",205487,"T","1"
2832951,"980000",205487,"T","1"
2832951,"980010",2,,"1"
2832951,"980020",36,,"1"
2832951,"980030",1,,"1"
2832951,"980040",1,,"1"
2832951,"980070",205487,"T","1"
2832951,"980210",100,,"1"
2832951,"980260",100,,"1"
2832951,"980282",100,,"1"
2832951,"980286",100,,"1"
2832951,"980310",100,,"1"
