"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
2933861,"980070",250000,,"1"
2933861,"980090",100,,"1"
2933861,"980220",100,,"1"
2933861,"980230",100,,"1"
2933861,"980281",100,,"1"
2933861,"980286",100,,"1"
2933861,"980310",100,,"1"
2933861,"980330",100,,"1"
2933862,"800910",5056,,"1"
2933862,"900000",250000,,"1"
2933862,"980000",250000,,"1"
2933862,"980010",2,,"1"
2933862,"980020",49,,"1"
2933862,"980030",2,,"1"
2933862,"980040",2,,"1"
2933862,"980070",250000,,"1"
2933862,"980090",100,,"1"
2933862,"980220",100,,"1"
2933862,"980230",100,,"1"
2933862,"980281",100,,"1"
2933862,"980286",100,,"1"
2933862,"980310",100,,"1"
2933862,"980330",100,,"1"
2933882,"900000",30000,,"1"
2933882,"900160",904,,"1"
2933882,"950001",-8000,,"1"
2933882,"950011",-1500,,"1"
2933882,"980000",30904,,"1"
2933882,"980010",3,,"1"
2933882,"980020",46,,"1"
2933882,"980030",2,,"1"
2933882,"980040",3,,"1"
2933882,"980070",40404,,"1"
2933882,"980090",100,,"1"
2933882,"980210",100,,"1"
2933882,"980230",100,,"1"
2933882,"980281",100,,"1"
2933882,"980286",100,,"1"
2933882,"980300",100,,"1"
2933882,"980330",100,,"1"
2933901,"800931",10412,,"1"
2933901,"800932",370,,"1"
2933901,"900000",176300,,"1"
2933901,"900190",15000,,"1"
2933901,"950003",975,,"1"
2933901,"950011",-250,,"1"
2933901,"980000",191300,,"1"
2933901,"980010",4,,"1"
2933901,"980020",43,,"1"
2933901,"980030",2,,"1"
2933901,"980040",2,,"1"
2933901,"980050",2,,"1"
2933901,"980070",190575,,"1"
2933901,"980210",100,,"1"
2933901,"980260",100,,"1"
2933901,"980281",100,,"1"
2933901,"980286",100,,"1"
2933901,"980310",100,,"1"
2933901,"980330",100,,"1"
2933902,"800931",10412,,"1"
2933902,"800932",370,,"1"
2933902,"900000",176300,,"1"
2933902,"900190",15000,,"1"
2933902,"950003",975,,"1"
2933902,"950011",-250,,"1"
2933902,"980000",191300,,"1"
2933902,"980010",4,,"1"
2933902,"980020",43,,"1"
2933902,"980030",2,,"1"
2933902,"980040",2,,"1"
2933902,"980050",2,,"1"
2933902,"980070",190575,,"1"
2933902,"980210",100,,"1"
2933902,"980260",100,,"1"
2933902,"980281",100,,"1"
2933902,"980286",100,,"1"
2933902,"980310",100,,"1"
2933902,"980330",100,,"1"
2933931,"900000",77924,,"1"
2933931,"900180",1241,,"1"
2933931,"980000",79164,,"1"
2933931,"980010",1,,"1"
2933931,"980020",62,,"1"
2933931,"980030",1,,"1"
2933931,"980040",1,,"1"
2933931,"980070",79164,,"1"
2933931,"980090",100,,"1"
2933931,"980210",100,,"1"
2933931,"980230",100,,"1"
2933931,"980281",100,,"1"
2933931,"980286",100,,"1"
2933931,"980300",100,,"1"
2933931,"980330",100,,"1"
2933932,"900000",75036,,"1"
2933932,"900180",1097,,"1"
2933932,"980000",76133,,"1"
2933932,"980010",1,,"1"
2933932,"980020",62,,"1"
2933932,"980030",1,,"1"
2933932,"980040",1,,"1"
2933932,"980070",76133,,"1"
2933932,"980090",100,,"1"
2933932,"980210",100,,"1"
2933932,"980230",100,,"1"
2933932,"980281",100,,"1"
2933932,"980286",100,,"1"
2933932,"980300",100,,"1"
2933932,"980330",100,,"1"
2933941,"800700",26,,"1"
2933941,"900000",240000,,"1"
2933941,"900180",4910,,"1"
2933941,"980000",244910,,"1"
2933941,"980010",4,,"1"
2933941,"980020",42,,"1"
2933941,"980030",2,,"1"
2933941,"980040",2,,"1"
2933941,"980050",2,,"1"
2933941,"980070",244910,,"1"
2933941,"980210",100,,"1"
2933941,"980260",100,,"1"
2933941,"980282",100,,"1"
2933941,"980286",100,,"1"
2933941,"980310",100,,"1"
2933941,"980330",100,,"1"
2933942,"800700",26,,"1"
2933942,"900000",240000,,"1"
2933942,"900180",308,,"1"
2933942,"980000",240308,,"1"
2933942,"980010",4,,"1"
2933942,"980020",42,,"1"
2933942,"980030",2,,"1"
2933942,"980040",2,,"1"
2933942,"980050",2,,"1"
2933942,"980070",240308,,"1"
2933942,"980210",100,,"1"
2933942,"980260",100,,"1"
2933942,"980282",100,,"1"
2933942,"980286",100,,"1"
2933942,"980310",100,,"1"
2933942,"980330",100,,"1"
2933961,"800940",10967,"T","1"
2933961,"900000",100000,,"1"
2933961,"900030",19259,,"1"
2933961,"900160",100000,,"1"
2933961,"980000",219259,,"1"
2933961,"980010",3,,"1"
2933961,"980020",72,,"1"
2933961,"980030",1,,"1"
2933961,"980040",4,,"1"
2933961,"980050",1,,"1"
2933961,"980060",1,,"1"
2933961,"980070",219259,,"1"
2933961,"980090",100,,"1"
2933961,"980210",100,,"1"
2933961,"980240",100,,"1"
2933961,"980281",100,,"1"
2933961,"980286",100,,"1"
2933961,"980300",100,,"1"
2933961,"980330",100,,"1"
2933962,"800940",10967,"T","1"
2933962,"900000",100000,,"1"
2933962,"900030",19259,,"1"
2933962,"900160",100000,,"1"
2933962,"980000",219259,,"1"
2933962,"980010",3,,"1"
2933962,"980020",72,,"1"
2933962,"980030",1,,"1"
2933962,"980040",4,,"1"
2933962,"980050",1,,"1"
2933962,"980060",1,,"1"
2933962,"980070",219259,,"1"
2933962,"980090",100,,"1"
2933962,"980210",100,,"1"
2933962,"980240",100,,"1"
2933962,"980281",100,,"1"
2933962,"980286",100,,"1"
2933962,"980300",100,,"1"
2933962,"980330",100,,"1"
2933972,"900000",64000,,"1"
2933972,"950001",-3500,,"1"
2933972,"980000",64000,,"1"
2933972,"980010",4,,"1"
2933972,"980020",28,,"1"
2933972,"980030",2,,"1"
2933972,"980040",2,,"1"
2933972,"980050",2,,"1"
2933972,"980070",67500,,"1"
2933972,"980220",100,,"1"
2933972,"980260",100,,"1"
2933972,"980281",100,,"1"
2933972,"980285",100,,"1"
2933972,"980300",100,,"1"
2933972,"980330",100,,"1"
2933982,"900000",91260,,"1"
2933982,"900150",4738,,"1"
2933982,"980000",95997,,"1"
2933982,"980010",4,,"1"
2933982,"980020",33,,"1"
2933982,"980030",2,,"1"
2933982,"980040",2,,"1"
2933982,"980050",2,,"1"
2933982,"980070",95997,,"1"
2933982,"980220",100,,"1"
2933982,"980260",100,,"1"
2933982,"980281",100,,"1"
2933982,"980286",100,,"1"
2933982,"980310",100,,"1"
2933982,"980330",100,,"1"
2933991,"900030",15448,,"1"
2933991,"980000",15448,,"1"
2933991,"980010",1,,"1"
2933991,"980020",68,,"1"
2933991,"980040",2,,"1"
2933991,"980060",1,,"1"
2933991,"980070",15448,,"1"
2933991,"980090",100,,"1"
2933991,"980210",100,,"1"
2933991,"980230",100,,"1"
2933991,"980281",100,,"1"
2933991,"980286",100,,"1"
2933991,"980310",100,,"1"
2933991,"980330",100,,"1"
2933992,"900030",14445,,"1"
2933992,"980000",14445,,"1"
2933992,"980010",1,,"1"
2933992,"980020",68,,"1"
2933992,"980040",2,,"1"
2933992,"980060",1,,"1"
2933992,"980070",14445,,"1"
2933992,"980090",100,,"1"
2933992,"980210",100,,"1"
2933992,"980230",100,,"1"
2933992,"980281",100,,"1"
2933992,"980286",100,,"1"
2933992,"980310",100,,"1"
2933992,"980330",100,,"1"
2934001,"900030",21095,,"1"
2934001,"980000",21095,,"1"
2934001,"980010",2,,"1"
2934001,"980020",62,,"1"
2934001,"980040",2,,"1"
2934001,"980070",21095,,"1"
2934001,"980090",100,,"1"
2934001,"980210",100,,"1"
2934001,"980230",100,,"1"
2934001,"980281",100,,"1"
2934001,"980286",100,,"1"
2934001,"980310",100,,"1"
2934001,"980330",100,,"1"
2934002,"900030",15966,,"1"
2934002,"980000",15966,,"1"
2934002,"980010",2,,"1"
2934002,"980020",62,,"1"
2934002,"980040",2,,"1"
2934002,"980070",15966,,"1"
2934002,"980090",100,,"1"
2934002,"980210",100,,"1"
2934002,"980230",100,,"1"
2934002,"980281",100,,"1"
2934002,"980286",100,,"1"
2934002,"980310",100,,"1"
2934002,"980330",100,,"1"
2934011,"900000",100000,,"1"
2934011,"980000",100000,,"1"
2934011,"980010",3,,"1"
2934011,"980020",54,,"1"
2934011,"980030",1,,"1"
2934011,"980040",2,,"1"
2934011,"980050",1,,"1"
2934011,"980070",100000,,"1"
2934011,"980220",100,,"1"
2934011,"980260",100,,"1"
2934011,"980270",100,,"1"
2934011,"980286",100,,"1"
2934011,"980310",100,,"1"
2934011,"980330",100,,"1"
2934012,"900000",100000,,"1"
2934012,"980000",100000,,"1"
2934012,"980010",3,,"1"
2934012,"980020",54,,"1"
2934012,"980030",1,,"1"
2934012,"980040",2,,"1"
2934012,"980050",1,,"1"
2934012,"980070",100000,,"1"
2934012,"980220",100,,"1"
2934012,"980260",100,,"1"
2934012,"980270",100,,"1"
2934012,"980286",100,,"1"
2934012,"980310",100,,"1"
2934012,"980330",100,,"1"
2934021,"800932",2000,,"1"
2934021,"900000",55000,,"1"
2934021,"950001",-3000,,"1"
2934021,"950011",-280,,"1"
2934021,"980000",55000,,"1"
2934021,"980010",2,,"1"
2934021,"980020",26,,"1"
2934021,"980030",2,,"1"
2934021,"980040",2,,"1"
2934021,"980070",58280,,"1"
2934021,"980210",100,,"1"
2934021,"980260",100,,"1"
2934021,"980281",100,,"1"
2934021,"980286",100,,"1"
2934021,"980310",100,,"1"
2934021,"980330",100,,"1"
2934022,"800932",2000,,"1"
2934022,"900000",55000,,"1"
2934022,"950001",-3000,,"1"
2934022,"950011",-280,,"1"
2934022,"980000",55000,,"1"
2934022,"980010",2,,"1"
2934022,"980020",26,,"1"
2934022,"980030",2,,"1"
2934022,"980040",2,,"1"
2934022,"980070",58280,,"1"
2934022,"980210",100,,"1"
2934022,"980260",100,,"1"
2934022,"980281",100,,"1"
2934022,"980286",100,,"1"
2934022,"980310",100,,"1"
2934022,"980330",100,,"1"
2934042,"900030",25918,,"1"
2934042,"900180",3000,,"1"
2934042,"980000",28918,,"1"
2934042,"980010",2,,"1"
2934042,"980020",79,,"1"
2934042,"980040",2,,"1"
2934042,"980060",2,,"1"
2934042,"980070",28918,,"1"
2934042,"980090",100,,"1"
2934042,"980210",100,,"1"
2934042,"980240",100,,"1"
2934042,"980281",100,,"1"
2934042,"980286",100,,"1"
2934042,"980300",100,,"1"
2934042,"980330",100,,"1"
2934071,"900000",23984,,"1"
2934071,"980000",23984,,"1"
2934071,"980010",2,,"1"
2934071,"980020",47,,"1"
2934071,"980030",1,,"1"
2934071,"980070",23984,,"1"
2934071,"980210",100,,"1"
2934071,"980260",100,,"1"
2934071,"980281",100,,"1"
2934071,"980286",100,,"1"
2934071,"980300",100,,"1"
2934081,"900000",28988,,"1"
2934081,"980000",28988,,"1"
2934081,"980010",4,,"1"
2934081,"980020",32,,"1"
2934081,"980030",2,,"1"
2934081,"980050",2,,"1"
2934081,"980070",28988,,"1"
2934081,"980220",100,,"1"
2934081,"980260",100,,"1"
2934081,"980281",100,,"1"
2934081,"980286",100,,"1"
2934081,"980310",100,,"1"
2934082,"900000",37724,,"1"
2934082,"980000",37724,,"1"
2934082,"980010",4,,"1"
2934082,"980020",32,,"1"
2934082,"980030",2,,"1"
2934082,"980050",2,,"1"
2934082,"980070",37724,,"1"
2934082,"980090",100,,"1"
2934082,"980220",100,,"1"
2934082,"980250",100,,"1"
2934082,"980281",100,,"1"
2934082,"980286",100,,"1"
2934082,"980310",100,,"1"
2934091,"900000",29954,,"1"
2934091,"980000",29954,,"1"
2934091,"980010",2,,"1"
2934091,"980020",48,,"1"
2934091,"980030",1,,"1"
2934091,"980070",29954,,"1"
2934091,"980090",100,,"1"
2934091,"980210",100,,"1"
2934091,"980250",100,,"1"
2934091,"980281",100,,"1"
2934091,"980286",100,,"1"
2934091,"980300",100,,"1"
2934092,"900000",32012,,"1"
2934092,"980000",32012,,"1"
2934092,"980010",2,,"1"
2934092,"980020",48,,"1"
2934092,"980030",1,,"1"
2934092,"980070",32012,,"1"
2934092,"980090",100,,"1"
2934092,"980210",100,,"1"
2934092,"980250",100,,"1"
2934092,"980281",100,,"1"
2934092,"980286",100,,"1"
2934092,"980300",100,,"1"
2934101,"900000",50000,,"1"
2934101,"900140",20000,,"1"
2934101,"900220",2000,,"1"
2934101,"950001",-2100,,"1"
2934101,"950011",-600,,"1"
2934101,"980000",70000,,"1"
2934101,"980010",1,,"1"
2934101,"980020",29,,"1"
2934101,"980030",1,,"1"
2934101,"980040",1,,"1"
2934101,"980070",72700,,"1"
2934101,"980090",100,,"1"
2934101,"980220",100,,"1"
2934101,"980230",100,,"1"
2934101,"980281",100,,"1"
2934101,"980286",100,,"1"
2934101,"980310",100,,"1"
2934101,"980330",100,,"1"
2934102,"900000",50000,,"1"
2934102,"900140",20000,,"1"
2934102,"900220",2000,,"1"
2934102,"950001",-2100,,"1"
2934102,"950011",-600,,"1"
2934102,"980000",70000,,"1"
2934102,"980010",1,,"1"
2934102,"980020",29,,"1"
2934102,"980030",1,,"1"
2934102,"980040",1,,"1"
2934102,"980070",72700,,"1"
2934102,"980090",100,,"1"
2934102,"980220",100,,"1"
2934102,"980230",100,,"1"
2934102,"980281",100,,"1"
2934102,"980286",100,,"1"
2934102,"980310",100,,"1"
2934102,"980330",100,,"1"
2934111,"900030",16319,,"1"
2934111,"980000",16319,,"1"
2934111,"980010",1,,"1"
2934111,"980020",61,,"1"
2934111,"980040",1,,"1"
2934111,"980070",16319,,"1"
2934111,"980220",100,,"1"
2934111,"980260",100,,"1"
2934111,"980281",100,,"1"
2934111,"980286",100,,"1"
2934111,"980300",100,,"1"
2934111,"980330",100,,"1"
2934112,"900030",16319,,"1"
2934112,"980000",16319,,"1"
2934112,"980010",1,,"1"
2934112,"980020",61,,"1"
2934112,"980040",1,,"1"
2934112,"980070",16319,,"1"
2934112,"980220",100,,"1"
2934112,"980260",100,,"1"
2934112,"980281",100,,"1"
2934112,"980286",100,,"1"
2934112,"980300",100,,"1"
2934112,"980330",100,,"1"
2934131,"800910",5400,,"1"
2934131,"900000",90000,,"1"
2934131,"900030",38518,,"1"
2934131,"900180",95,,"1"
2934131,"950003",7000,,"1"
2934131,"950011",-4161,"T","1"
2934131,"980000",128613,,"1"
2934131,"980010",2,,"1"
2934131,"980020",69,,"1"
2934131,"980030",1,,"1"
2934131,"980040",6,,"1"
2934131,"980060",2,,"1"
2934131,"980070",125774,"T","1"
2934131,"980090",100,,"1"
2934131,"980210",100,,"1"
2934131,"980230",100,,"1"
2934131,"980281",100,,"1"
2934131,"980286",100,,"1"
2934131,"980310",100,,"1"
2934131,"980330",100,,"1"
2934132,"800910",5400,,"1"
2934132,"900000",90000,,"1"
2934132,"900030",38518,,"1"
2934132,"900180",95,,"1"
2934132,"950003",7000,,"1"
2934132,"950011",-4161,"T","1"
2934132,"980000",128613,,"1"
2934132,"980010",2,,"1"
2934132,"980020",69,,"1"
2934132,"980030",1,,"1"
2934132,"980040",6,,"1"
2934132,"980060",2,,"1"
2934132,"980070",125774,"T","1"
2934132,"980090",100,,"1"
2934132,"980210",100,,"1"
2934132,"980230",100,,"1"
2934132,"980281",100,,"1"
2934132,"980286",100,,"1"
2934132,"980310",100,,"1"
2934132,"980330",100,,"1"
2934151,"900000",40000,,"1"
2934151,"980000",40000,,"1"
2934151,"980010",1,,"1"
2934151,"980020",48,,"1"
2934151,"980030",1,,"1"
2934151,"980040",1,,"1"
2934151,"980070",40000,,"1"
2934151,"980210",100,,"1"
2934151,"980260",100,,"1"
2934151,"980281",100,,"1"
2934151,"980286",100,,"1"
2934151,"980300",100,,"1"
2934151,"980330",100,,"1"
2934152,"900000",40000,,"1"
2934152,"980000",40000,,"1"
2934152,"980010",1,,"1"
2934152,"980020",48,,"1"
2934152,"980030",1,,"1"
2934152,"980040",1,,"1"
2934152,"980070",40000,,"1"
2934152,"980210",100,,"1"
2934152,"980260",100,,"1"
2934152,"980281",100,,"1"
2934152,"980286",100,,"1"
2934152,"980300",100,,"1"
2934152,"980330",100,,"1"
2934161,"900000",28000,,"1"
2934161,"950001",-1000,,"1"
2934161,"980000",28000,,"1"
2934161,"980010",2,,"1"
2934161,"980020",26,,"1"
2934161,"980030",1,,"1"
2934161,"980040",2,,"1"
2934161,"980070",29000,,"1"
2934161,"980220",100,,"1"
2934161,"980260",100,,"1"
2934161,"980281",100,,"1"
2934161,"980286",100,,"1"
2934161,"980310",100,,"1"
2934161,"980330",100,,"1"
2934162,"900000",28000,,"1"
2934162,"950001",-1000,,"1"
2934162,"980000",28000,,"1"
2934162,"980010",2,,"1"
2934162,"980020",26,,"1"
2934162,"980030",1,,"1"
2934162,"980040",2,,"1"
2934162,"980070",29000,,"1"
2934162,"980220",100,,"1"
2934162,"980260",100,,"1"
2934162,"980281",100,,"1"
2934162,"980286",100,,"1"
2934162,"980310",100,,"1"
2934162,"980330",100,,"1"
2934191,"900000",40621,,"1"
2934191,"980000",40621,,"1"
2934191,"980010",5,,"1"
2934191,"980020",35,,"1"
2934191,"980030",1,,"1"
2934191,"980040",1,,"1"
2934191,"980050",3,,"1"
2934191,"980070",40621,,"1"
2934191,"980220",100,,"1"
2934191,"980260",100,,"1"
2934191,"980270",100,,"1"
2934191,"980286",100,,"1"
2934191,"980300",100,,"1"
2934191,"980330",100,,"1"
2934192,"900000",53278,,"1"
2934192,"980000",53278,,"1"
2934192,"980010",5,,"1"
2934192,"980020",35,,"1"
2934192,"980030",1,,"1"
2934192,"980040",1,,"1"
2934192,"980050",3,,"1"
2934192,"980070",53278,,"1"
2934192,"980220",100,,"1"
2934192,"980260",100,,"1"
2934192,"980270",100,,"1"
2934192,"980286",100,,"1"
2934192,"980300",100,,"1"
2934192,"980330",100,,"1"
2934201,"900000",60000,,"1"
2934201,"950003",1500,,"1"
2934201,"950013",80,,"1"
2934201,"980000",60000,,"1"
2934201,"980010",1,,"1"
2934201,"980020",51,,"1"
2934201,"980030",1,,"1"
2934201,"980040",1,,"1"
2934201,"980070",58420,,"1"
2934201,"980090",100,,"1"
2934201,"980220",100,,"1"
2934201,"980240",100,,"1"
2934201,"980281",100,,"1"
2934201,"980286",100,,"1"
2934201,"980310",100,,"1"
2934201,"980330",100,,"1"
2934202,"900000",60000,,"1"
2934202,"950003",1500,,"1"
2934202,"950013",80,,"1"
2934202,"980000",60000,,"1"
2934202,"980010",1,,"1"
2934202,"980020",51,,"1"
2934202,"980030",1,,"1"
2934202,"980040",1,,"1"
2934202,"980070",58420,,"1"
2934202,"980090",100,,"1"
2934202,"980220",100,,"1"
2934202,"980240",100,,"1"
2934202,"980281",100,,"1"
2934202,"980286",100,,"1"
2934202,"980310",100,,"1"
2934202,"980330",100,,"1"
2934231,"900000",13600,,"1"
2934231,"980000",13600,,"1"
2934231,"980010",3,,"1"
2934231,"980020",28,,"1"
2934231,"980030",1,,"1"
2934231,"980050",2,,"1"
2934231,"980070",13600,,"1"
2934231,"980220",100,,"1"
2934231,"980260",100,,"1"
2934231,"980281",100,,"1"
2934231,"980286",100,,"1"
2934231,"980300",100,,"1"
2934232,"900000",7055,,"1"
2934232,"980000",7055,,"1"
2934232,"980010",3,,"1"
2934232,"980020",28,,"1"
2934232,"980030",1,,"1"
2934232,"980050",2,,"1"
2934232,"980070",7055,,"1"
2934232,"980090",100,,"1"
2934232,"980220",100,,"1"
2934232,"980250",100,,"1"
2934232,"980281",100,,"1"
2934232,"980286",100,,"1"
2934232,"980300",100,,"1"
2934241,"900000",35000,,"1"
2934241,"950001",-4000,,"1"
2934241,"980000",35000,,"1"
2934241,"980010",4,,"1"
2934241,"980020",30,,"1"
2934241,"980030",1,,"1"
2934241,"980040",2,,"1"
2934241,"980050",2,,"1"
2934241,"980070",39000,,"1"
2934241,"980210",100,,"1"
2934241,"980260",100,,"1"
2934241,"980281",100,,"1"
2934241,"980285",100,,"1"
2934241,"980290",100,,"1"
2934241,"980330",100,,"1"
2934242,"900000",35000,,"1"
2934242,"950001",-4000,,"1"
2934242,"980000",35000,,"1"
2934242,"980010",4,,"1"
2934242,"980020",30,,"1"
2934242,"980030",1,,"1"
2934242,"980040",2,,"1"
2934242,"980050",2,,"1"
2934242,"980070",39000,,"1"
2934242,"980210",100,,"1"
2934242,"980260",100,,"1"
2934242,"980281",100,,"1"
2934242,"980285",100,,"1"
2934242,"980290",100,,"1"
2934242,"980330",100,,"1"
2934251,"900000",2217,,"1"
2934251,"980000",2217,,"1"
2934251,"980010",1,,"1"
2934251,"980020",24,,"1"
2934251,"980030",1,,"1"
2934251,"980070",2217,,"1"
2934251,"980210",100,,"1"
2934251,"980260",100,,"1"
2934251,"980281",100,,"1"
2934251,"980286",100,,"1"
2934251,"980310",100,,"1"
2934252,"900000",2358,,"1"
2934252,"980000",2358,,"1"
2934252,"980010",1,,"1"
2934252,"980020",24,,"1"
2934252,"980030",1,,"1"
2934252,"980070",2358,,"1"
2934252,"980210",100,,"1"
2934252,"980260",100,,"1"
2934252,"980281",100,,"1"
2934252,"980286",100,,"1"
2934252,"980310",100,,"1"
2934261,"900000",79560,,"1"
2934261,"900150",1519,,"1"
2934261,"950001",-6800,,"1"
2934261,"950002",1764,,"1"
2934261,"950011",-100,,"1"
2934261,"950012",521,,"1"
2934261,"980000",81079,,"1"
2934261,"980010",6,,"1"
2934261,"980020",26,,"1"
2934261,"980030",2,,"1"
2934261,"980040",2,,"1"
2934261,"980050",4,,"1"
2934261,"980070",85694,,"1"
2934261,"980090",100,,"1"
2934261,"980220",100,,"1"
2934261,"980230",100,,"1"
2934261,"980281",100,,"1"
2934261,"980286",100,,"1"
2934261,"980300",100,,"1"
2934261,"980330",100,,"1"
2934262,"900000",75675,,"1"
2934262,"900150",1519,,"1"
2934262,"950001",-6800,,"1"
2934262,"950002",1764,,"1"
2934262,"950011",-100,,"1"
2934262,"950012",521,,"1"
2934262,"980000",77194,,"1"
2934262,"980010",6,,"1"
2934262,"980020",26,,"1"
2934262,"980030",2,,"1"
2934262,"980040",2,,"1"
2934262,"980050",4,,"1"
2934262,"980070",81809,,"1"
2934262,"980090",100,,"1"
2934262,"980220",100,,"1"
2934262,"980230",100,,"1"
2934262,"980281",100,,"1"
2934262,"980286",100,,"1"
2934262,"980300",100,,"1"
