"NEWID","UCC","AMOUNT","AMOUNT_","PUB_FLAG"
2878851,"900000",74631,,"1"
2878851,"980000",74631,,"1"
2878851,"980010",2,,"1"
2878851,"980020",54,,"1"
2878851,"980030",1,,"1"
2878851,"980040",1,,"1"
2878851,"980050",1,,"1"
2878851,"980070",74631,,"1"
2878851,"980090",100,,"1"
2878851,"980220",100,,"1"
2878851,"980230",100,,"1"
2878851,"980281",100,,"1"
2878851,"980286",100,,"1"
2878851,"980310",100,,"1"
2878851,"980330",100,,"1"
2878852,"900000",79572,,"1"
2878852,"980000",79572,,"1"
2878852,"980010",2,,"1"
2878852,"980020",54,,"1"
2878852,"980030",1,,"1"
2878852,"980040",1,,"1"
2878852,"980050",1,,"1"
2878852,"980070",79572,,"1"
2878852,"980090",100,,"1"
2878852,"980220",100,,"1"
2878852,"980230",100,,"1"
2878852,"980281",100,,"1"
2878852,"980286",100,,"1"
2878852,"980310",100,,"1"
2878852,"980330",100,,"1"
2878861,"900000",24231,,"1"
2878861,"900140",2200,,"1"
2878861,"950001",-1800,,"1"
2878861,"980000",26431,,"1"
2878861,"980010",2,,"1"
2878861,"980020",21,,"1"
2878861,"980030",2,,"1"
2878861,"980040",1,,"1"
2878861,"980070",28231,,"1"
2878861,"980210",100,,"1"
2878861,"980260",100,,"1"
2878861,"980281",100,,"1"
2878861,"980286",100,,"1"
2878861,"980310",100,,"1"
2878861,"980330",100,,"1"
2878862,"900000",24231,,"1"
2878862,"900140",2200,,"1"
2878862,"950001",-1800,,"1"
2878862,"980000",26431,,"1"
2878862,"980010",2,,"1"
2878862,"980020",21,,"1"
2878862,"980030",2,,"1"
2878862,"980040",1,,"1"
2878862,"980070",28231,,"1"
2878862,"980210",100,,"1"
2878862,"980260",100,,"1"
2878862,"980281",100,,"1"
2878862,"980286",100,,"1"
2878862,"980310",100,,"1"
2878862,"980330",100,,"1"
2878871,"900000",92000,,"1"
2878871,"980000",92000,,"1"
2878871,"980010",3,,"1"
2878871,"980020",29,,"1"
2878871,"980030",2,,"1"
2878871,"980040",2,,"1"
2878871,"980050",1,,"1"
2878871,"980070",92000,,"1"
2878871,"980220",100,,"1"
2878871,"980260",100,,"1"
2878871,"980281",100,,"1"
2878871,"980285",100,,"1"
2878871,"980310",100,,"1"
2878871,"980330",100,,"1"
2878872,"900000",92000,,"1"
2878872,"980000",92000,,"1"
2878872,"980010",3,,"1"
2878872,"980020",29,,"1"
2878872,"980030",2,,"1"
2878872,"980040",2,,"1"
2878872,"980050",1,,"1"
2878872,"980070",92000,,"1"
2878872,"980220",100,,"1"
2878872,"980260",100,,"1"
2878872,"980281",100,,"1"
2878872,"980285",100,,"1"
2878872,"980310",100,,"1"
2878872,"980330",100,,"1"
2878881,"800710",1000,,"1"
2878881,"900030",1120,,"1"
2878881,"900150",3048,,"1"
2878881,"980000",4168,,"1"
2878881,"980010",2,,"1"
2878881,"980020",62,,"1"
2878881,"980050",1,,"1"
2878881,"980070",4168,,"1"
2878881,"980220",100,,"1"
2878881,"980260",100,,"1"
2878881,"980270",100,,"1"
2878881,"980286",100,,"1"
2878881,"980310",100,,"1"
2878882,"800710",1000,,"1"
2878882,"900030",1120,,"1"
2878882,"900150",3048,,"1"
2878882,"980000",4168,,"1"
2878882,"980010",2,,"1"
2878882,"980020",62,,"1"
2878882,"980050",1,,"1"
2878882,"980070",4168,,"1"
2878882,"980220",100,,"1"
2878882,"980260",100,,"1"
2878882,"980270",100,,"1"
2878882,"980286",100,,"1"
2878882,"980310",100,,"1"
2878911,"900000",37000,,"1"
2878911,"900150",5496,,"1"
2878911,"900220",3756,,"1"
2878911,"950001",-7200,,"1"
2878911,"980000",42496,,"1"
2878911,"980010",6,,"1"
2878911,"980020",34,,"1"
2878911,"980030",2,,"1"
2878911,"980040",1,,"1"
2878911,"980050",4,,"1"
2878911,"980070",49696,,"1"
2878911,"980090",100,,"1"
2878911,"980220",100,,"1"
2878911,"980230",100,,"1"
2878911,"980270",100,,"1"
2878911,"980286",100,,"1"
2878911,"980310",100,,"1"
2878911,"980330",100,,"1"
2878912,"900000",37000,,"1"
2878912,"900150",5496,,"1"
2878912,"900220",3756,,"1"
2878912,"950001",-7200,,"1"
2878912,"980000",42496,,"1"
2878912,"980010",6,,"1"
2878912,"980020",34,,"1"
2878912,"980030",2,,"1"
2878912,"980040",1,,"1"
2878912,"980050",4,,"1"
2878912,"980070",49696,,"1"
2878912,"980090",100,,"1"
2878912,"980220",100,,"1"
2878912,"980230",100,,"1"
2878912,"980270",100,,"1"
2878912,"980286",100,,"1"
2878912,"980310",100,,"1"
2878912,"980330",100,,"1"
2878921,"900030",9107,,"1"
2878921,"900150",180,,"1"
2878921,"980000",9287,,"1"
2878921,"980010",1,,"1"
2878921,"980020",49,,"1"
2878921,"980040",1,,"1"
2878921,"980070",9287,,"1"
2878921,"980220",100,,"1"
2878921,"980260",100,,"1"
2878921,"980281",100,,"1"
2878921,"980286",100,,"1"
2878921,"980300",100,,"1"
2878921,"980330",100,,"1"
2878922,"900030",9107,,"1"
2878922,"900150",180,,"1"
2878922,"980000",9287,,"1"
2878922,"980010",1,,"1"
2878922,"980020",49,,"1"
2878922,"980040",1,,"1"
2878922,"980070",9287,,"1"
2878922,"980220",100,,"1"
2878922,"980260",100,,"1"
2878922,"980281",100,,"1"
2878922,"980286",100,,"1"
2878922,"980300",100,,"1"
2878922,"980330",100,,"1"
2878931,"900170",40543,,"1"
2878931,"980000",40543,,"1"
2878931,"980010",1,,"1"
2878931,"980020",50,,"1"
2878931,"980040",1,,"1"
2878931,"980070",40543,,"1"
2878931,"980090",100,,"1"
2878931,"980220",100,,"1"
2878931,"980230",100,,"1"
2878931,"980281",100,,"1"
2878931,"980286",100,,"1"
2878931,"980310",100,,"1"
2878931,"980330",100,,"1"
2878932,"900030",12346,,"1"
2878932,"900180",3115,,"1"
2878932,"980000",15460,,"1"
2878932,"980010",1,,"1"
2878932,"980020",50,,"1"
2878932,"980040",1,,"1"
2878932,"980070",15460,,"1"
2878932,"980090",100,,"1"
2878932,"980220",100,,"1"
2878932,"980230",100,,"1"
2878932,"980281",100,,"1"
2878932,"980286",100,,"1"
2878932,"980310",100,,"1"
2878932,"980330",100,,"1"
2878941,"900000",23100,,"1"
2878941,"900030",18659,,"1"
2878941,"900170",22000,,"1"
2878941,"980000",63759,,"1"
2878941,"980010",4,,"1"
2878941,"980020",81,,"1"
2878941,"980030",2,,"1"
2878941,"980040",2,,"1"
2878941,"980050",1,,"1"
2878941,"980060",1,,"1"
2878941,"980070",63759,,"1"
2878941,"980090",100,,"1"
2878941,"980210",100,,"1"
2878941,"980240",100,,"1"
2878941,"980281",100,,"1"
2878941,"980286",100,,"1"
2878941,"980300",100,,"1"
2878941,"980330",100,,"1"
2878942,"900000",23100,,"1"
2878942,"900030",18659,,"1"
2878942,"900170",22000,,"1"
2878942,"980000",63759,,"1"
2878942,"980010",4,,"1"
2878942,"980020",81,,"1"
2878942,"980030",2,,"1"
2878942,"980040",2,,"1"
2878942,"980050",1,,"1"
2878942,"980060",1,,"1"
2878942,"980070",63759,,"1"
2878942,"980090",100,,"1"
2878942,"980210",100,,"1"
2878942,"980240",100,,"1"
2878942,"980281",100,,"1"
2878942,"980286",100,,"1"
2878942,"980300",100,,"1"
2878942,"980330",100,,"1"
2878951,"900000",122274,,"1"
2878951,"980000",122274,,"1"
2878951,"980010",2,,"1"
2878951,"980020",51,,"1"
2878951,"980030",2,,"1"
2878951,"980040",3,,"1"
2878951,"980070",122274,,"1"
2878951,"980090",100,,"1"
2878951,"980220",100,,"1"
2878951,"980230",100,,"1"
2878951,"980281",100,,"1"
2878951,"980286",100,,"1"
2878951,"980310",100,,"1"
2878951,"980330",100,,"1"
2878952,"900000",122866,,"1"
2878952,"980000",122866,,"1"
2878952,"980010",2,,"1"
2878952,"980020",51,,"1"
2878952,"980030",2,,"1"
2878952,"980040",3,,"1"
2878952,"980070",122866,,"1"
2878952,"980090",100,,"1"
2878952,"980220",100,,"1"
2878952,"980230",100,,"1"
2878952,"980281",100,,"1"
2878952,"980286",100,,"1"
2878952,"980310",100,,"1"
2878952,"980330",100,,"1"
2878992,"900030",8363,,"1"
2878992,"900150",564,,"1"
2878992,"980000",8927,,"1"
2878992,"980010",3,,"1"
2878992,"980020",54,,"1"
2878992,"980040",1,,"1"
2878992,"980070",8927,,"1"
2878992,"980090",100,,"1"
2878992,"980220",100,,"1"
2878992,"980240",100,,"1"
2878992,"980281",100,,"1"
2878992,"980285",100,,"1"
2878992,"980300",100,,"1"
2878992,"980330",100,,"1"
2879001,"900030",5459,,"1"
2879001,"900170",5100,,"1"
2879001,"980000",10559,,"1"
2879001,"980010",1,,"1"
2879001,"980020",69,,"1"
2879001,"980040",2,,"1"
2879001,"980060",1,,"1"
2879001,"980070",10559,,"1"
2879001,"980090",100,,"1"
2879001,"980210",100,,"1"
2879001,"980230",100,,"1"
2879001,"980281",100,,"1"
2879001,"980286",100,,"1"
2879001,"980310",100,,"1"
2879001,"980330",100,,"1"
2879002,"900030",5459,,"1"
2879002,"900170",5100,,"1"
2879002,"980000",10559,,"1"
2879002,"980010",1,,"1"
2879002,"980020",69,,"1"
2879002,"980040",2,,"1"
2879002,"980060",1,,"1"
2879002,"980070",10559,,"1"
2879002,"980090",100,,"1"
2879002,"980210",100,,"1"
2879002,"980230",100,,"1"
2879002,"980281",100,,"1"
2879002,"980286",100,,"1"
2879002,"980310",100,,"1"
2879002,"980330",100,,"1"
2879011,"900000",44934,,"1"
2879011,"900030",2124,,"1"
2879011,"900090",112,,"1"
2879011,"900120",120,,"1"
2879011,"900150",1080,,"1"
2879011,"950001",-1170,,"1"
2879011,"950011",-400,,"1"
2879011,"980000",48370,,"1"
2879011,"980010",4,,"1"
2879011,"980020",29,,"1"
2879011,"980030",2,,"1"
2879011,"980040",2,,"1"
2879011,"980050",1,,"1"
2879011,"980060",1,,"1"
2879011,"980070",49940,,"1"
2879011,"980220",100,,"1"
2879011,"980260",100,,"1"
2879011,"980281",100,,"1"
2879011,"980285",100,,"1"
2879011,"980310",100,,"1"
2879011,"980330",100,,"1"
2879012,"900000",49258,,"1"
2879012,"900030",2124,,"1"
2879012,"900090",112,,"1"
2879012,"900120",120,,"1"
2879012,"900150",1080,,"1"
2879012,"950001",-1170,,"1"
2879012,"950011",-400,,"1"
2879012,"980000",52694,,"1"
2879012,"980010",4,,"1"
2879012,"980020",29,,"1"
2879012,"980030",2,,"1"
2879012,"980040",2,,"1"
2879012,"980050",1,,"1"
2879012,"980060",1,,"1"
2879012,"980070",54264,,"1"
2879012,"980220",100,,"1"
2879012,"980260",100,,"1"
2879012,"980281",100,,"1"
2879012,"980285",100,,"1"
2879012,"980310",100,,"1"
2879012,"980330",100,,"1"
2879041,"900000",195,,"1"
2879041,"900170",16500,,"1"
2879041,"900180",12,,"1"
2879041,"950001",-820,,"1"
2879041,"950011",-170,,"1"
2879041,"980000",16707,,"1"
2879041,"980010",1,,"1"
2879041,"980020",68,,"1"
2879041,"980030",1,,"1"
2879041,"980040",1,,"1"
2879041,"980060",1,,"1"
2879041,"980070",17697,,"1"
2879041,"980090",100,,"1"
2879041,"980220",100,,"1"
2879041,"980240",100,,"1"
2879041,"980281",100,,"1"
2879041,"980286",100,,"1"
2879041,"980310",100,,"1"
2879041,"980330",100,,"1"
2879042,"900000",195,,"1"
2879042,"900170",16500,,"1"
2879042,"900180",12,,"1"
2879042,"950001",-820,,"1"
2879042,"950011",-170,,"1"
2879042,"980000",16707,,"1"
2879042,"980010",1,,"1"
2879042,"980020",68,,"1"
2879042,"980030",1,,"1"
2879042,"980040",1,,"1"
2879042,"980060",1,,"1"
2879042,"980070",17697,,"1"
2879042,"980090",100,,"1"
2879042,"980220",100,,"1"
2879042,"980240",100,,"1"
2879042,"980281",100,,"1"
2879042,"980286",100,,"1"
2879042,"980310",100,,"1"
2879042,"980330",100,,"1"
2879081,"900000",10500,,"1"
2879081,"900030",11231,,"1"
2879081,"950001",-2084,,"1"
2879081,"950011",-316,,"1"
2879081,"980000",21731,,"1"
2879081,"980010",2,,"1"
2879081,"980020",66,,"1"
2879081,"980030",1,,"1"
2879081,"980040",2,,"1"
2879081,"980060",2,,"1"
2879081,"980070",24131,,"1"
2879081,"980090",100,,"1"
2879081,"980220",100,,"1"
2879081,"980230",100,,"1"
2879081,"980281",100,,"1"
2879081,"980286",100,,"1"
2879081,"980310",100,,"1"
2879081,"980330",100,,"1"
2879082,"900000",10500,,"1"
2879082,"900030",11231,,"1"
2879082,"950001",-2084,,"1"
2879082,"950011",-316,,"1"
2879082,"980000",21731,,"1"
2879082,"980010",2,,"1"
2879082,"980020",66,,"1"
2879082,"980030",1,,"1"
2879082,"980040",2,,"1"
2879082,"980060",2,,"1"
2879082,"980070",24131,,"1"
2879082,"980090",100,,"1"
2879082,"980220",100,,"1"
2879082,"980230",100,,"1"
2879082,"980281",100,,"1"
2879082,"980286",100,,"1"
2879082,"980310",100,,"1"
2879082,"980330",100,,"1"
2879111,"900030",32936,,"1"
2879111,"980000",32936,,"1"
2879111,"980010",2,,"1"
2879111,"980020",61,,"1"
2879111,"980040",2,,"1"
2879111,"980060",1,,"1"
2879111,"980070",32936,,"1"
2879111,"980090",100,,"1"
2879111,"980220",100,,"1"
2879111,"980240",100,,"1"
2879111,"980281",100,,"1"
2879111,"980286",100,,"1"
2879111,"980310",100,,"1"
2879111,"980330",100,,"1"
2879112,"900030",38264,,"1"
2879112,"980000",38264,,"1"
2879112,"980010",2,,"1"
2879112,"980020",61,,"1"
2879112,"980040",2,,"1"
2879112,"980060",1,,"1"
2879112,"980070",38264,,"1"
2879112,"980090",100,,"1"
2879112,"980220",100,,"1"
2879112,"980240",100,,"1"
2879112,"980281",100,,"1"
2879112,"980286",100,,"1"
2879112,"980310",100,,"1"
2879112,"980330",100,,"1"
2879161,"800910",1071,,"1"
2879161,"900000",25000,,"1"
2879161,"900150",7836,,"1"
2879161,"950001",-7500,,"1"
2879161,"980000",32836,,"1"
2879161,"980010",5,,"1"
2879161,"980020",24,,"1"
2879161,"980030",1,,"1"
2879161,"980050",1,,"1"
2879161,"980070",40336,,"1"
2879161,"980220",100,,"1"
2879161,"980260",100,,"1"
2879161,"980281",100,,"1"
2879161,"980285",100,,"1"
2879161,"980300",100,,"1"
2879162,"800910",1071,,"1"
2879162,"900000",25000,,"1"
2879162,"900150",7836,,"1"
2879162,"950001",-7500,,"1"
2879162,"980000",32836,,"1"
2879162,"980010",5,,"1"
2879162,"980020",24,,"1"
2879162,"980030",1,,"1"
2879162,"980050",1,,"1"
2879162,"980070",40336,,"1"
2879162,"980220",100,,"1"
2879162,"980260",100,,"1"
2879162,"980281",100,,"1"
2879162,"980285",100,,"1"
2879162,"980300",100,,"1"
2879181,"900030",20723,,"1"
2879181,"900170",37000,,"1"
2879181,"900180",100,,"1"
2879181,"950001",-750,,"1"
2879181,"950011",-750,,"1"
2879181,"980000",57823,,"1"
2879181,"980010",2,,"1"
2879181,"980020",62,,"1"
2879181,"980040",2,,"1"
2879181,"980060",1,,"1"
2879181,"980070",59323,,"1"
2879181,"980090",100,,"1"
2879181,"980220",100,,"1"
2879181,"980240",100,,"1"
2879181,"980281",100,,"1"
2879181,"980285",100,,"1"
2879181,"980310",100,,"1"
2879181,"980330",100,,"1"
2879182,"900030",20723,,"1"
2879182,"900170",37000,,"1"
2879182,"900180",100,,"1"
2879182,"950001",-750,,"1"
2879182,"950011",-750,,"1"
2879182,"980000",57823,,"1"
2879182,"980010",2,,"1"
2879182,"980020",62,,"1"
2879182,"980040",2,,"1"
2879182,"980060",1,,"1"
2879182,"980070",59323,,"1"
2879182,"980090",100,,"1"
2879182,"980220",100,,"1"
2879182,"980240",100,,"1"
2879182,"980281",100,,"1"
2879182,"980285",100,,"1"
2879182,"980310",100,,"1"
2879182,"980330",100,,"1"
2879211,"800931",3347,,"1"
2879211,"900000",33000,,"1"
2879211,"900030",19259,,"1"
2879211,"950001",-4000,,"1"
2879211,"950011",-200,,"1"
2879211,"980000",52259,,"1"
2879211,"980010",3,,"1"
2879211,"980020",64,,"1"
2879211,"980030",1,,"1"
2879211,"980040",1,,"1"
2879211,"980060",1,,"1"
2879211,"980070",56459,,"1"
2879211,"980090",100,,"1"
2879211,"980220",100,,"1"
2879211,"980230",100,,"1"
2879211,"980281",100,,"1"
2879211,"980286",100,,"1"
2879211,"980300",100,,"1"
2879211,"980330",100,,"1"
2879212,"800931",3347,,"1"
2879212,"900000",33000,,"1"
2879212,"900030",19259,,"1"
2879212,"950001",-4000,,"1"
2879212,"950011",-200,,"1"
2879212,"980000",52259,,"1"
2879212,"980010",3,,"1"
2879212,"980020",64,,"1"
2879212,"980030",1,,"1"
2879212,"980040",1,,"1"
2879212,"980060",1,,"1"
2879212,"980070",56459,,"1"
2879212,"980090",100,,"1"
2879212,"980220",100,,"1"
2879212,"980230",100,,"1"
2879212,"980281",100,,"1"
2879212,"980286",100,,"1"
2879212,"980300",100,,"1"
2879212,"980330",100,,"1"
2879221,"900000",47906,,"1"
2879221,"980000",47906,,"1"
2879221,"980010",2,,"1"
2879221,"980020",35,,"1"
2879221,"980030",2,,"1"
2879221,"980040",1,,"1"
2879221,"980070",47906,,"1"
2879221,"980220",100,,"1"
2879221,"980260",100,,"1"
2879221,"980281",100,,"1"
2879221,"980285",100,,"1"
2879221,"980300",100,,"1"
2879221,"980330",100,,"1"
2879222,"900000",44135,,"1"
2879222,"980000",44135,,"1"
2879222,"980010",2,,"1"
2879222,"980020",35,,"1"
2879222,"980030",2,,"1"
2879222,"980040",1,,"1"
2879222,"980070",44135,,"1"
2879222,"980220",100,,"1"
2879222,"980260",100,,"1"
2879222,"980281",100,,"1"
2879222,"980285",100,,"1"
2879222,"980310",100,,"1"
2879222,"980330",100,,"1"
2879261,"800932",10000,,"1"
2879261,"900000",135000,,"1"
2879261,"980000",135000,,"1"
2879261,"980010",3,,"1"
2879261,"980020",29,,"1"
2879261,"980030",1,,"1"
2879261,"980040",1,,"1"
2879261,"980050",1,,"1"
2879261,"980070",135000,,"1"
2879261,"980220",100,,"1"
2879261,"980260",100,,"1"
2879261,"980281",100,,"1"
2879261,"980286",100,,"1"
2879261,"980310",100,,"1"
2879261,"980330",100,,"1"
2879262,"800932",10000,,"1"
2879262,"900000",135000,,"1"
2879262,"980000",135000,,"1"
2879262,"980010",3,,"1"
2879262,"980020",29,,"1"
2879262,"980030",1,,"1"
2879262,"980040",1,,"1"
2879262,"980050",1,,"1"
2879262,"980070",135000,,"1"
2879262,"980220",100,,"1"
2879262,"980260",100,,"1"
2879262,"980281",100,,"1"
2879262,"980286",100,,"1"
2879262,"980310",100,,"1"
2879262,"980330",100,,"1"
2879271,"900000",11000,,"1"
2879271,"900220",44000,,"1"
2879271,"950003",50,,"1"
2879271,"950013",50,,"1"
2879271,"980000",11000,,"1"
2879271,"980010",2,,"1"
2879271,"980020",22,,"1"
2879271,"980030",2,,"1"
2879271,"980070",10900,,"1"
2879271,"980220",100,,"1"
2879271,"980260",100,,"1"
2879271,"980281",100,,"1"
2879271,"980286",100,,"1"
2879271,"980310",100,,"1"
2879272,"900000",11000,,"1"
2879272,"900220",44000,,"1"
2879272,"950003",50,,"1"
2879272,"950013",50,,"1"
2879272,"980000",11000,,"1"
2879272,"980010",2,,"1"
2879272,"980020",22,,"1"
2879272,"980030",2,,"1"
2879272,"980070",10900,,"1"
2879272,"980220",100,,"1"
2879272,"980260",100,,"1"
2879272,"980281",100,,"1"
2879272,"980286",100,,"1"
2879272,"980310",100,,"1"
2879281,"900000",205487,"T","1"
2879281,"900180",50,,"1"
2879281,"900220",8000,,"1"
2879281,"950001",-2000,,"1"
2879281,"980000",205537,"T","1"
2879281,"980010",1,,"1"
2879281,"980020",44,,"1"
2879281,"980030",1,,"1"
2879281,"980040",3,,"1"
2879281,"980070",207537,"T","1"
2879281,"980090",100,,"1"
2879281,"980210",100,,"1"
2879281,"980230",100,,"1"
2879281,"980281",100,,"1"
2879281,"980286",100,,"1"
2879281,"980310",100,,"1"
2879281,"980330",100,,"1"
2879282,"900000",205487,"T","1"
2879282,"900180",50,,"1"
2879282,"900220",8000,,"1"
2879282,"950001",-2000,,"1"
2879282,"980000",205537,"T","1"
2879282,"980010",1,,"1"
2879282,"980020",44,,"1"
2879282,"980030",1,,"1"
2879282,"980040",3,,"1"
2879282,"980070",207537,"T","1"
2879282,"980090",100,,"1"
2879282,"980210",100,,"1"
2879282,"980230",100,,"1"
2879282,"980281",100,,"1"
2879282,"980286",100,,"1"
2879282,"980310",100,,"1"
2879282,"980330",100,,"1"
2879301,"800932",12000,,"1"
2879301,"900030",33718,,"1"
2879301,"900170",300,,"1"
2879301,"900180",3000,,"1"
2879301,"950003",100,,"1"
2879301,"950013",40,,"1"
2879301,"980000",37018,,"1"
2879301,"980010",2,,"1"
2879301,"980020",76,,"1"
2879301,"980040",2,,"1"
2879301,"980060",2,,"1"
2879301,"980070",36878,,"1"
2879301,"980090",100,,"1"
2879301,"980210",100,,"1"
2879301,"980240",100,,"1"
2879301,"980281",100,,"1"
2879301,"980286",100,,"1"
2879301,"980310",100,,"1"
2879301,"980330",100,,"1"
2879302,"800932",12000,,"1"
2879302,"900030",33718,,"1"
2879302,"900170",300,,"1"
2879302,"900180",3000,,"1"
2879302,"950003",100,,"1"
2879302,"950013",40,,"1"
2879302,"980000",37018,,"1"
2879302,"980010",2,,"1"
2879302,"980020",76,,"1"
2879302,"980040",2,,"1"
2879302,"980060",2,,"1"
2879302,"980070",36878,,"1"
2879302,"980090",100,,"1"
2879302,"980210",100,,"1"
2879302,"980240",100,,"1"
2879302,"980281",100,,"1"
2879302,"980286",100,,"1"
2879302,"980310",100,,"1"
2879302,"980330",100,,"1"
2879311,"800931",3276,,"1"
2879311,"900000",46800,,"1"
2879311,"950001",-2500,,"1"
2879311,"950011",-500,,"1"
2879311,"980000",46800,,"1"
2879311,"980010",1,,"1"
2879311,"980020",51,,"1"
2879311,"980030",1,,"1"
2879311,"980040",1,,"1"
2879311,"980070",49800,,"1"
2879311,"980090",100,,"1"
2879311,"980210",100,,"1"
2879311,"980230",100,,"1"
2879311,"980281",100,,"1"
2879311,"980286",100,,"1"
2879311,"980310",100,,"1"
2879311,"980330",100,,"1"
2879312,"800931",3276,,"1"
2879312,"900000",46800,,"1"
2879312,"950001",-2500,,"1"
2879312,"950011",-500,,"1"
2879312,"980000",46800,,"1"
2879312,"980010",1,,"1"
2879312,"980020",51,,"1"
2879312,"980030",1,,"1"
2879312,"980040",1,,"1"
2879312,"980070",49800,,"1"
2879312,"980090",100,,"1"
2879312,"980210",100,,"1"
2879312,"980230",100,,"1"
2879312,"980281",100,,"1"
2879312,"980286",100,,"1"
2879312,"980310",100,,"1"
2879312,"980330",100,,"1"
2879321,"900000",2200,,"1"
2879321,"950001",-300,,"1"
2879321,"950011",-40,,"1"
2879321,"980000",2200,,"1"
2879321,"980010",1,,"1"
2879321,"980020",20,,"1"
2879321,"980030",1,,"1"
2879321,"980070",2540,,"1"
2879321,"980210",100,,"1"
2879321,"980260",100,,"1"
2879321,"980281",100,,"1"
2879321,"980285",100,,"1"
2879321,"980310",100,,"1"
2879322,"900000",2200,,"1"
2879322,"950001",-300,,"1"
2879322,"950011",-40,,"1"
2879322,"980000",2200,,"1"
2879322,"980010",1,,"1"
2879322,"980020",20,,"1"
2879322,"980030",1,,"1"
2879322,"980070",2540,,"1"
2879322,"980210",100,,"1"
2879322,"980260",100,,"1"
2879322,"980281",100,,"1"
2879322,"980285",100,,"1"
2879322,"980310",100,,"1"
2879341,"900000",51480,,"1"
2879341,"980000",51480,,"1"
2879341,"980010",8,,"1"
2879341,"980020",40,,"1"
2879341,"980030",3,,"1"
2879341,"980040",2,,"1"
2879341,"980050",4,,"1"
2879341,"980070",51480,,"1"
2879341,"980220",100,,"1"
2879341,"980260",100,,"1"
2879341,"980282",100,,"1"
2879341,"980286",100,,"1"
2879341,"980300",100,,"1"
2879341,"980330",100,,"1"
2879342,"900000",51480,,"1"
2879342,"980000",51480,,"1"
2879342,"980010",8,,"1"
2879342,"980020",40,,"1"
2879342,"980030",3,,"1"
2879342,"980040",2,,"1"
2879342,"980050",4,,"1"
2879342,"980070",51480,,"1"
2879342,"980220",100,,"1"
2879342,"980260",100,,"1"
2879342,"980282",100,,"1"
2879342,"980286",100,,"1"
2879342,"980300",100,,"1"
2879342,"980330",100,,"1"
2879371,"900000",42802,,"1"
2879371,"980000",42802,,"1"
2879371,"980010",4,,"1"
2879371,"980020",48,,"1"
2879371,"980030",2,,"1"
2879371,"980040",3,,"1"
2879371,"980050",1,,"1"
2879371,"980070",42802,,"1"
2879371,"980090",100,,"1"
2879371,"980220",100,,"1"
2879371,"980230",100,,"1"
2879371,"980281",100,,"1"
2879371,"980285",100,,"1"
2879371,"980300",100,,"1"
2879371,"980330",100,,"1"
2879372,"900000",44652,,"1"
2879372,"980000",44652,,"1"
2879372,"980010",4,,"1"
2879372,"980020",48,,"1"
2879372,"980030",2,,"1"
2879372,"980040",3,,"1"
2879372,"980050",1,,"1"
2879372,"980070",44652,,"1"
2879372,"980090",100,,"1"
2879372,"980220",100,,"1"
2879372,"980230",100,,"1"
2879372,"980281",100,,"1"
2879372,"980285",100,,"1"
2879372,"980300",100,,"1"
2879372,"980330",100,,"1"
2879381,"900000",18000,,"1"
2879381,"980000",18000,,"1"
2879381,"980010",2,,"1"
2879381,"980020",59,,"1"
2879381,"980030",1,,"1"
2879381,"980040",3,,"1"
2879381,"980070",18000,,"1"
2879381,"980090",100,,"1"
2879381,"980210",100,,"1"
2879381,"980240",100,,"1"
2879381,"980281",100,,"1"
2879381,"980286",100,,"1"
2879381,"980300",100,,"1"
2879381,"980330",100,,"1"
2879382,"900000",18000,,"1"
2879382,"980000",18000,,"1"
2879382,"980010",2,,"1"
2879382,"980020",59,,"1"
2879382,"980030",1,,"1"
2879382,"980040",3,,"1"
2879382,"980070",18000,,"1"
2879382,"980090",100,,"1"
2879382,"980210",100,,"1"
2879382,"980240",100,,"1"
2879382,"980281",100,,"1"
2879382,"980286",100,,"1"
2879382,"980300",100,,"1"
2879382,"980330",100,,"1"
2879391,"900030",13307,,"1"
2879391,"900170",19524,,"1"
2879391,"900180",12,,"1"
2879391,"900210",18972,,"1"
2879391,"950001",-1200,,"1"
2879391,"980000",51815,,"1"
2879391,"980010",1,,"1"
2879391,"980020",72,,"1"
2879391,"980040",1,,"1"
2879391,"980060",1,,"1"
2879391,"980070",53015,,"1"
2879391,"980210",100,,"1"
2879391,"980260",100,,"1"
2879391,"980281",100,,"1"
2879391,"980286",100,,"1"
2879391,"980300",100,,"1"
2879391,"980330",100,,"1"
2879392,"900030",13307,,"1"
2879392,"900170",19524,,"1"
2879392,"900180",12,,"1"
2879392,"900210",18972,,"1"
2879392,"950001",-1200,,"1"
2879392,"980000",51815,,"1"
2879392,"980010",1,,"1"
2879392,"980020",72,,"1"
2879392,"980040",1,,"1"
2879392,"980060",1,,"1"
2879392,"980070",53015,,"1"
2879392,"980210",100,,"1"
2879392,"980260",100,,"1"
2879392,"980281",100,,"1"
2879392,"980286",100,,"1"
2879392,"980300",100,,"1"
2879392,"980330",100,,"1"
2879401,"900000",86000,,"1"
2879401,"900180",66,,"1"
2879401,"950001",-2500,,"1"
2879401,"950011",-300,,"1"
2879401,"980000",86066,,"1"
2879401,"980010",1,,"1"
2879401,"980020",60,,"1"
2879401,"980030",1,,"1"
2879401,"980040",1,,"1"
2879401,"980070",88866,,"1"
2879401,"980090",100,,"1"
2879401,"980220",100,,"1"
2879401,"980230",100,,"1"
2879401,"980281",100,,"1"
2879401,"980286",100,,"1"
2879401,"980300",100,,"1"
