"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"900000",20835,"5",3011411,"1",
"980000",12211,"1",3011411,"1",
"980000",18237,"2",3011411,"1",
"980000",28161,"3",3011411,"1",
"980000",8322,"4",3011411,"1",
"980000",20835,"5",3011411,"1",
"980070",12211,"1",3011411,"1",
"980070",18237,"2",3011411,"1",
"980070",28161,"3",3011411,"1",
"980070",8322,"4",3011411,"1",
"980070",20835,"5",3011411,"1",
"900000",62000,"1",3011431,"1",
"900000",62000,"2",3011431,"1",
"900000",62000,"3",3011431,"1",
"900000",62000,"4",3011431,"1",
"900000",62000,"5",3011431,"1",
"900160",19720,"1",3011431,"1",
"900160",19720,"2",3011431,"1",
"900160",19720,"3",3011431,"1",
"900160",19720,"4",3011431,"1",
"900160",19720,"5",3011431,"1",
"980000",81720,"1",3011431,"1",
"980000",81720,"2",3011431,"1",
"980000",81720,"3",3011431,"1",
"980000",81720,"4",3011431,"1",
"980000",81720,"5",3011431,"1",
"980070",81720,"1",3011431,"1",
"980070",81720,"2",3011431,"1",
"980070",81720,"3",3011431,"1",
"980070",81720,"4",3011431,"1",
"980070",81720,"5",3011431,"1",
"900000",62000,"1",3011432,"1",
"900000",62000,"2",3011432,"1",
"900000",62000,"3",3011432,"1",
"900000",62000,"4",3011432,"1",
"900000",62000,"5",3011432,"1",
"900160",19720,"1",3011432,"1",
"900160",19720,"2",3011432,"1",
"900160",19720,"3",3011432,"1",
"900160",19720,"4",3011432,"1",
"900160",19720,"5",3011432,"1",
"980000",81720,"1",3011432,"1",
"980000",81720,"2",3011432,"1",
"980000",81720,"3",3011432,"1",
"980000",81720,"4",3011432,"1",
"980000",81720,"5",3011432,"1",
"980070",81720,"1",3011432,"1",
"980070",81720,"2",3011432,"1",
"980070",81720,"3",3011432,"1",
"980070",81720,"4",3011432,"1",
"980070",81720,"5",3011432,"1",
"900000",12000,"1",3011441,"1",
"900000",12000,"2",3011441,"1",
"900000",12000,"3",3011441,"1",
"900000",12000,"4",3011441,"1",
"900000",12000,"5",3011441,"1",
"900160",23121,"1",3011441,"1",
"900160",22638,"2",3011441,"1",
"900160",23105,"3",3011441,"1",
"900160",29507,"4",3011441,"1",
"900160",23600,"5",3011441,"1",
"980000",35121,"1",3011441,"1",
"980000",34638,"2",3011441,"1",
"980000",35105,"3",3011441,"1",
"980000",41507,"4",3011441,"1",
"980000",35600,"5",3011441,"1",
"980070",35421,"1",3011441,"1",
"980070",34938,"2",3011441,"1",
"980070",35405,"3",3011441,"1",
"980070",41807,"4",3011441,"1",
"980070",35900,"5",3011441,"1",
"900000",12000,"1",3011442,"1",
"900000",12000,"2",3011442,"1",
"900000",12000,"3",3011442,"1",
"900000",12000,"4",3011442,"1",
"900000",12000,"5",3011442,"1",
"900160",23479,"1",3011442,"1",
"900160",23140,"2",3011442,"1",
"900160",29516,"3",3011442,"1",
"900160",23453,"4",3011442,"1",
"900160",20516,"5",3011442,"1",
"980000",35479,"1",3011442,"1",
"980000",35140,"2",3011442,"1",
"980000",41516,"3",3011442,"1",
"980000",35453,"4",3011442,"1",
"980000",32516,"5",3011442,"1",
"980070",35779,"1",3011442,"1",
"980070",35440,"2",3011442,"1",
"980070",41816,"3",3011442,"1",
"980070",35753,"4",3011442,"1",
"980070",32816,"5",3011442,"1",
"900000",41257,"1",3011461,"1",
"900000",106149,"2",3011461,"1",
"900000",13933,"3",3011461,"1",
"900000",51066,"4",3011461,"1",
"900000",33164,"5",3011461,"1",
"980000",41257,"1",3011461,"1",
"980000",106149,"2",3011461,"1",
"980000",13933,"3",3011461,"1",
"980000",51066,"4",3011461,"1",
"980000",33164,"5",3011461,"1",
"980070",41257,"1",3011461,"1",
"980070",106149,"2",3011461,"1",
"980070",13933,"3",3011461,"1",
"980070",51066,"4",3011461,"1",
"980070",33164,"5",3011461,"1",
"900000",19000,"1",3011491,"1",
"900000",19000,"2",3011491,"1",
"900000",19000,"3",3011491,"1",
"900000",19000,"4",3011491,"1",
"900000",19000,"5",3011491,"1",
"900150",4752,"1",3011491,"1",
"900150",4752,"2",3011491,"1",
"900150",4752,"3",3011491,"1",
"900150",4752,"4",3011491,"1",
"900150",4752,"5",3011491,"1",
"950002",746,"1",3011491,"1",
"950002",746,"2",3011491,"1",
"950002",746,"3",3011491,"1",
"950002",746,"4",3011491,"1",
"950002",746,"5",3011491,"1",
"950012",418,"1",3011491,"1",
"950012",418,"2",3011491,"1",
"950012",418,"3",3011491,"1",
"950012",418,"4",3011491,"1",
"950012",418,"5",3011491,"1",
"980000",23752,"1",3011491,"1",
"980000",23752,"2",3011491,"1",
"980000",23752,"3",3011491,"1",
"980000",23752,"4",3011491,"1",
"980000",23752,"5",3011491,"1",
"980070",29588,"1",3011491,"1",
"980070",29588,"2",3011491,"1",
"980070",29588,"3",3011491,"1",
"980070",29588,"4",3011491,"1",
"980070",29588,"5",3011491,"1",
"900000",19000,"1",3011492,"1",
"900000",19000,"2",3011492,"1",
"900000",19000,"3",3011492,"1",
"900000",19000,"4",3011492,"1",
"900000",19000,"5",3011492,"1",
"900150",4752,"1",3011492,"1",
"900150",4752,"2",3011492,"1",
"900150",4752,"3",3011492,"1",
"900150",4752,"4",3011492,"1",
"900150",4752,"5",3011492,"1",
"950002",746,"1",3011492,"1",
"950002",746,"2",3011492,"1",
"950002",746,"3",3011492,"1",
"950002",746,"4",3011492,"1",
"950002",746,"5",3011492,"1",
"950012",418,"1",3011492,"1",
"950012",418,"2",3011492,"1",
"950012",418,"3",3011492,"1",
"950012",418,"4",3011492,"1",
"950012",418,"5",3011492,"1",
"980000",23752,"1",3011492,"1",
"980000",23752,"2",3011492,"1",
"980000",23752,"3",3011492,"1",
"980000",23752,"4",3011492,"1",
"980000",23752,"5",3011492,"1",
"980070",29588,"1",3011492,"1",
"980070",29588,"2",3011492,"1",
"980070",29588,"3",3011492,"1",
"980070",29588,"4",3011492,"1",
"980070",29588,"5",3011492,"1",
"900030",8459,"1",3011531,"1",
"900030",8459,"2",3011531,"1",
"900030",8459,"3",3011531,"1",
"900030",8459,"4",3011531,"1",
"900030",8459,"5",3011531,"1",
"900150",2160,"1",3011531,"1",
"900150",2160,"2",3011531,"1",
"900150",2160,"3",3011531,"1",
"900150",2160,"4",3011531,"1",
"900150",2160,"5",3011531,"1",
"980000",10619,"1",3011531,"1",
"980000",10619,"2",3011531,"1",
"980000",10619,"3",3011531,"1",
"980000",10619,"4",3011531,"1",
"980000",10619,"5",3011531,"1",
"980070",10619,"1",3011531,"1",
"980070",10619,"2",3011531,"1",
"980070",10619,"3",3011531,"1",
"980070",10619,"4",3011531,"1",
"980070",10619,"5",3011531,"1",
"900030",8459,"1",3011532,"1",
"900030",8459,"2",3011532,"1",
"900030",8459,"3",3011532,"1",
"900030",8459,"4",3011532,"1",
"900030",8459,"5",3011532,"1",
"900150",2160,"1",3011532,"1",
"900150",2160,"2",3011532,"1",
"900150",2160,"3",3011532,"1",
"900150",2160,"4",3011532,"1",
"900150",2160,"5",3011532,"1",
"980000",10619,"1",3011532,"1",
"980000",10619,"2",3011532,"1",
"980000",10619,"3",3011532,"1",
"980000",10619,"4",3011532,"1",
"980000",10619,"5",3011532,"1",
"980070",10619,"1",3011532,"1",
"980070",10619,"2",3011532,"1",
"980070",10619,"3",3011532,"1",
"980070",10619,"4",3011532,"1",
"980070",10619,"5",3011532,"1",
"900000",18000,"1",3011571,"1",
"900000",18000,"2",3011571,"1",
"900000",18000,"3",3011571,"1",
"900000",18000,"4",3011571,"1",
"900000",18000,"5",3011571,"1",
"980000",18000,"1",3011571,"1",
"980000",18000,"2",3011571,"1",
"980000",18000,"3",3011571,"1",
"980000",18000,"4",3011571,"1",
"980000",18000,"5",3011571,"1",
"980070",18000,"1",3011571,"1",
"980070",18000,"2",3011571,"1",
"980070",18000,"3",3011571,"1",
"980070",18000,"4",3011571,"1",
"980070",18000,"5",3011571,"1",
"900000",18000,"1",3011572,"1",
"900000",18000,"2",3011572,"1",
"900000",18000,"3",3011572,"1",
"900000",18000,"4",3011572,"1",
"900000",18000,"5",3011572,"1",
"980000",18000,"1",3011572,"1",
"980000",18000,"2",3011572,"1",
"980000",18000,"3",3011572,"1",
"980000",18000,"4",3011572,"1",
"980000",18000,"5",3011572,"1",
"980070",18000,"1",3011572,"1",
"980070",18000,"2",3011572,"1",
"980070",18000,"3",3011572,"1",
"980070",18000,"4",3011572,"1",
"980070",18000,"5",3011572,"1",
"900030",23266,"1",3011581,"1",
"900030",23266,"2",3011581,"1",
"900030",23266,"3",3011581,"1",
"900030",23266,"4",3011581,"1",
"900030",23266,"5",3011581,"1",
"980000",23266,"1",3011581,"1",
"980000",23266,"2",3011581,"1",
"980000",23266,"3",3011581,"1",
"980000",23266,"4",3011581,"1",
"980000",23266,"5",3011581,"1",
"980070",19566,"1",3011581,"1",
"980070",19566,"2",3011581,"1",
"980070",19566,"3",3011581,"1",
"980070",19566,"4",3011581,"1",
"980070",19566,"5",3011581,"1",
"900030",23266,"1",3011582,"1",
"900030",23266,"2",3011582,"1",
"900030",23266,"3",3011582,"1",
"900030",23266,"4",3011582,"1",
"900030",23266,"5",3011582,"1",
"980000",23266,"1",3011582,"1",
"980000",23266,"2",3011582,"1",
"980000",23266,"3",3011582,"1",
"980000",23266,"4",3011582,"1",
"980000",23266,"5",3011582,"1",
"980070",19566,"1",3011582,"1",
"980070",19566,"2",3011582,"1",
"980070",19566,"3",3011582,"1",
"980070",19566,"4",3011582,"1",
"980070",19566,"5",3011582,"1",
"900000",28004,"1",3011621,"1",
"900000",37831,"2",3011621,"1",
"900000",21837,"3",3011621,"1",
"900000",6367,"4",3011621,"1",
"900000",50428,"5",3011621,"1",
"980000",28004,"1",3011621,"1",
"980000",37831,"2",3011621,"1",
"980000",21837,"3",3011621,"1",
"980000",6367,"4",3011621,"1",
"980000",50428,"5",3011621,"1",
"980070",28004,"1",3011621,"1",
"980070",37831,"2",3011621,"1",
"980070",21837,"3",3011621,"1",
"980070",6367,"4",3011621,"1",
"980070",50428,"5",3011621,"1",
"900000",17275,"1",3011622,"1",
"900000",2973,"2",3011622,"1",
"900000",19685,"3",3011622,"1",
"900000",41003,"4",3011622,"1",
"900000",11905,"5",3011622,"1",
"980000",17275,"1",3011622,"1",
"980000",2973,"2",3011622,"1",
"980000",19685,"3",3011622,"1",
"980000",41003,"4",3011622,"1",
"980000",11905,"5",3011622,"1",
"980070",17275,"1",3011622,"1",
"980070",2973,"2",3011622,"1",
"980070",19685,"3",3011622,"1",
"980070",41003,"4",3011622,"1",
"980070",11905,"5",3011622,"1",
"900000",205487,"1",3011651,"1","T"
"900000",205487,"2",3011651,"1","T"
"900000",205487,"3",3011651,"1","T"
"900000",205487,"4",3011651,"1","T"
"900000",205487,"5",3011651,"1","T"
"900180",20000,"1",3011651,"1",
"900180",20000,"2",3011651,"1",
"900180",20000,"3",3011651,"1",
"900180",20000,"4",3011651,"1",
"900180",20000,"5",3011651,"1",
"950002",49141,"1",3011651,"1","T"
"950002",49141,"2",3011651,"1","T"
"950002",49141,"3",3011651,"1","T"
"950002",49141,"4",3011651,"1","T"
"950002",49141,"5",3011651,"1","T"
"950012",15530,"1",3011651,"1","T"
"950012",15530,"2",3011651,"1","T"
"950012",15530,"3",3011651,"1","T"
"950012",15530,"4",3011651,"1","T"
"950012",15530,"5",3011651,"1","T"
"980000",225487,"1",3011651,"1","T"
"980000",225487,"2",3011651,"1","T"
"980000",225487,"3",3011651,"1","T"
"980000",225487,"4",3011651,"1","T"
"980000",225487,"5",3011651,"1","T"
"980070",145830,"1",3011651,"1","T"
"980070",145830,"2",3011651,"1","T"
"980070",145830,"3",3011651,"1","T"
"980070",145830,"4",3011651,"1","T"
"980070",145830,"5",3011651,"1","T"
"900000",205487,"1",3011652,"1","T"
"900000",205487,"2",3011652,"1","T"
"900000",205487,"3",3011652,"1","T"
"900000",205487,"4",3011652,"1","T"
"900000",205487,"5",3011652,"1","T"
"900180",20000,"1",3011652,"1",
"900180",20000,"2",3011652,"1",
"900180",20000,"3",3011652,"1",
"900180",20000,"4",3011652,"1",
"900180",20000,"5",3011652,"1",
"950002",49141,"1",3011652,"1","T"
"950002",49141,"2",3011652,"1","T"
"950002",49141,"3",3011652,"1","T"
"950002",49141,"4",3011652,"1","T"
"950002",49141,"5",3011652,"1","T"
"950012",15530,"1",3011652,"1","T"
"950012",15530,"2",3011652,"1","T"
"950012",15530,"3",3011652,"1","T"
"950012",15530,"4",3011652,"1","T"
"950012",15530,"5",3011652,"1","T"
"980000",225487,"1",3011652,"1","T"
"980000",225487,"2",3011652,"1","T"
"980000",225487,"3",3011652,"1","T"
"980000",225487,"4",3011652,"1","T"
"980000",225487,"5",3011652,"1","T"
"980070",145830,"1",3011652,"1","T"
"980070",145830,"2",3011652,"1","T"
"980070",145830,"3",3011652,"1","T"
"980070",145830,"4",3011652,"1","T"
"980070",145830,"5",3011652,"1","T"
"900000",67067,"1",3011661,"1",
"900000",78792,"2",3011661,"1",
"900000",133580,"3",3011661,"1",
"900000",137899,"4",3011661,"1",
"900000",68167,"5",3011661,"1",
"980000",67067,"1",3011661,"1",
"980000",78792,"2",3011661,"1",
"980000",133580,"3",3011661,"1",
"980000",137899,"4",3011661,"1",
"980000",68167,"5",3011661,"1",
"980070",67067,"1",3011661,"1",
"980070",78792,"2",3011661,"1",
"980070",133580,"3",3011661,"1",
"980070",137899,"4",3011661,"1",
"980070",68167,"5",3011661,"1",
"900000",58840,"1",3011662,"1",
"900000",65211,"2",3011662,"1",
"900000",83356,"3",3011662,"1",
"900000",71192,"4",3011662,"1",
"900000",76179,"5",3011662,"1",
"980000",58840,"1",3011662,"1",
"980000",65211,"2",3011662,"1",
"980000",83356,"3",3011662,"1",
"980000",71192,"4",3011662,"1",
"980000",76179,"5",3011662,"1",
"980070",58840,"1",3011662,"1",
"980070",65211,"2",3011662,"1",
"980070",83356,"3",3011662,"1",
"980070",71192,"4",3011662,"1",
"980070",76179,"5",3011662,"1",
"800940",5116,"1",3011671,"1",
"800940",8035,"2",3011671,"1",
"800940",5348,"3",3011671,"1",
"800940",5597,"4",3011671,"1",
"800940",9186,"5",3011671,"1",
"900000",34121,"1",3011671,"1",
"900000",31043,"2",3011671,"1",
"900000",33322,"3",3011671,"1",
"900000",31307,"4",3011671,"1",
"900000",32454,"5",3011671,"1",
"900160",20938,"1",3011671,"1",
"900160",40015,"2",3011671,"1",
"900160",22449,"3",3011671,"1",
"900160",24081,"4",3011671,"1",
"900160",47543,"5",3011671,"1",
"980000",55059,"1",3011671,"1",
"980000",71058,"2",3011671,"1",
"980000",55771,"3",3011671,"1",
"980000",55388,"4",3011671,"1",
"980000",79997,"5",3011671,"1",
"980070",58559,"1",3011671,"1",
"980070",74558,"2",3011671,"1",
"980070",59271,"3",3011671,"1",
"980070",58888,"4",3011671,"1",
"980070",83497,"5",3011671,"1",
"800940",5818,"1",3011672,"1",
"800940",8691,"2",3011672,"1",
"800940",5837,"3",3011672,"1",
"800940",9704,"4",3011672,"1",
"800940",12963,"5",3011672,"1",
"900000",32371,"1",3011672,"1",
"900000",32103,"2",3011672,"1",
"900000",34588,"3",3011672,"1",
"900000",30975,"4",3011672,"1",
"900000",33380,"5",3011672,"1",
"900160",25529,"1",3011672,"1",
"900160",44303,"2",3011672,"1",
"900160",25652,"3",3011672,"1",
