"UCC","AMOUNT","IMPNUM","NEWID","PUB_FLAG","AMOUNT_"
"950012",2599,"1",2936261,"1",
"950012",2599,"2",2936261,"1",
"950012",2599,"3",2936261,"1",
"950012",2599,"4",2936261,"1",
"950012",2599,"5",2936261,"1",
"980000",26089,"1",2936261,"1",
"980000",26089,"2",2936261,"1",
"980000",26089,"3",2936261,"1",
"980000",26089,"4",2936261,"1",
"980000",26089,"5",2936261,"1",
"980070",27045,"1",2936261,"1",
"980070",27045,"2",2936261,"1",
"980070",27045,"3",2936261,"1",
"980070",27045,"4",2936261,"1",
"980070",27045,"5",2936261,"1",
"900000",25000,"1",2936262,"1",
"900000",25000,"2",2936262,"1",
"900000",25000,"3",2936262,"1",
"900000",25000,"4",2936262,"1",
"900000",25000,"5",2936262,"1",
"900150",1089,"1",2936262,"1",
"900150",1089,"2",2936262,"1",
"900150",1089,"3",2936262,"1",
"900150",1089,"4",2936262,"1",
"900150",1089,"5",2936262,"1",
"950002",1325,"1",2936262,"1",
"950002",1325,"2",2936262,"1",
"950002",1325,"3",2936262,"1",
"950002",1325,"4",2936262,"1",
"950002",1325,"5",2936262,"1",
"950012",2599,"1",2936262,"1",
"950012",2599,"2",2936262,"1",
"950012",2599,"3",2936262,"1",
"950012",2599,"4",2936262,"1",
"950012",2599,"5",2936262,"1",
"980000",26089,"1",2936262,"1",
"980000",26089,"2",2936262,"1",
"980000",26089,"3",2936262,"1",
"980000",26089,"4",2936262,"1",
"980000",26089,"5",2936262,"1",
"980070",27045,"1",2936262,"1",
"980070",27045,"2",2936262,"1",
"980070",27045,"3",2936262,"1",
"980070",27045,"4",2936262,"1",
"980070",27045,"5",2936262,"1",
"900030",9203,"1",2936271,"1",
"900030",12311,"2",2936271,"1",
"900030",13607,"3",2936271,"1",
"900030",11507,"4",2936271,"1",
"900030",2123,"5",2936271,"1",
"900170",944,"1",2936271,"1",
"900170",767,"2",2936271,"1",
"900170",581,"3",2936271,"1",
"900170",351,"4",2936271,"1",
"900170",763,"5",2936271,"1",
"980000",10147,"1",2936271,"1",
"980000",13078,"2",2936271,"1",
"980000",14188,"3",2936271,"1",
"980000",11858,"4",2936271,"1",
"980000",2886,"5",2936271,"1",
"980070",10147,"1",2936271,"1",
"980070",13078,"2",2936271,"1",
"980070",14188,"3",2936271,"1",
"980070",11858,"4",2936271,"1",
"980070",2886,"5",2936271,"1",
"900030",16631,"1",2936272,"1",
"900030",3743,"2",2936272,"1",
"900030",12575,"3",2936272,"1",
"900030",15131,"4",2936272,"1",
"900030",3083,"5",2936272,"1",
"900170",347,"1",2936272,"1",
"900170",83,"2",2936272,"1",
"900170",516,"3",2936272,"1",
"900170",583,"4",2936272,"1",
"900170",829,"5",2936272,"1",
"980000",16978,"1",2936272,"1",
"980000",3826,"2",2936272,"1",
"980000",13091,"3",2936272,"1",
"980000",15714,"4",2936272,"1",
"980000",3912,"5",2936272,"1",
"980070",16978,"1",2936272,"1",
"980070",3826,"2",2936272,"1",
"980070",13091,"3",2936272,"1",
"980070",15714,"4",2936272,"1",
"980070",3912,"5",2936272,"1",
"900000",130604,"1",2936321,"1",
"900000",36624,"2",2936321,"1",
"900000",177599,"3",2936321,"1",
"900000",112591,"4",2936321,"1",
"900000",178278,"5",2936321,"1",
"980000",130604,"1",2936321,"1",
"980000",36624,"2",2936321,"1",
"980000",177599,"3",2936321,"1",
"980000",112591,"4",2936321,"1",
"980000",178278,"5",2936321,"1",
"980070",130604,"1",2936321,"1",
"980070",36624,"2",2936321,"1",
"980070",177599,"3",2936321,"1",
"980070",112591,"4",2936321,"1",
"980070",178278,"5",2936321,"1",
"900000",133076,"1",2936322,"1",
"900000",93956,"2",2936322,"1",
"900000",154826,"3",2936322,"1",
"900000",123534,"4",2936322,"1",
"900000",162507,"5",2936322,"1",
"980000",133076,"1",2936322,"1",
"980000",93956,"2",2936322,"1",
"980000",154826,"3",2936322,"1",
"980000",123534,"4",2936322,"1",
"980000",162507,"5",2936322,"1",
"980070",133076,"1",2936322,"1",
"980070",93956,"2",2936322,"1",
"980070",154826,"3",2936322,"1",
"980070",123534,"4",2936322,"1",
"980070",162507,"5",2936322,"1",
"900000",52800,"1",2936331,"1",
"900000",52800,"2",2936331,"1",
"900000",52800,"3",2936331,"1",
"900000",52800,"4",2936331,"1",
"900000",52800,"5",2936331,"1",
"900180",100,"1",2936331,"1",
"900180",100,"2",2936331,"1",
"900180",100,"3",2936331,"1",
"900180",100,"4",2936331,"1",
"900180",100,"5",2936331,"1",
"980000",52900,"1",2936331,"1",
"980000",52900,"2",2936331,"1",
"980000",52900,"3",2936331,"1",
"980000",52900,"4",2936331,"1",
"980000",52900,"5",2936331,"1",
"980070",53260,"1",2936331,"1",
"980070",53260,"2",2936331,"1",
"980070",53260,"3",2936331,"1",
"980070",53260,"4",2936331,"1",
"980070",53260,"5",2936331,"1",
"900000",52800,"1",2936332,"1",
"900000",52800,"2",2936332,"1",
"900000",52800,"3",2936332,"1",
"900000",52800,"4",2936332,"1",
"900000",52800,"5",2936332,"1",
"900180",100,"1",2936332,"1",
"900180",100,"2",2936332,"1",
"900180",100,"3",2936332,"1",
"900180",100,"4",2936332,"1",
"900180",100,"5",2936332,"1",
"980000",52900,"1",2936332,"1",
"980000",52900,"2",2936332,"1",
"980000",52900,"3",2936332,"1",
"980000",52900,"4",2936332,"1",
"980000",52900,"5",2936332,"1",
"980070",53260,"1",2936332,"1",
"980070",53260,"2",2936332,"1",
"980070",53260,"3",2936332,"1",
"980070",53260,"4",2936332,"1",
"980070",53260,"5",2936332,"1",
"900000",50260,"1",2936351,"1",
"900000",49907,"2",2936351,"1",
"900000",51505,"3",2936351,"1",
"900000",51683,"4",2936351,"1",
"900000",49012,"5",2936351,"1",
"900150",760,"1",2936351,"1",
"900150",872,"2",2936351,"1",
"900150",1462,"3",2936351,"1",
"900150",866,"4",2936351,"1",
"900150",2688,"5",2936351,"1",
"980000",51020,"1",2936351,"1",
"980000",50779,"2",2936351,"1",
"980000",52967,"3",2936351,"1",
"980000",52549,"4",2936351,"1",
"980000",51700,"5",2936351,"1",
"980070",51020,"1",2936351,"1",
"980070",50779,"2",2936351,"1",
"980070",52967,"3",2936351,"1",
"980070",52549,"4",2936351,"1",
"980070",51700,"5",2936351,"1",
"900000",50500,"1",2936352,"1",
"900000",49005,"2",2936352,"1",
"900000",49891,"3",2936352,"1",
"900000",47614,"4",2936352,"1",
"900000",51737,"5",2936352,"1",
"900150",770,"1",2936352,"1",
"900150",736,"2",2936352,"1",
"900150",2656,"3",2936352,"1",
"900150",1050,"4",2936352,"1",
"900150",1072,"5",2936352,"1",
"980000",51270,"1",2936352,"1",
"980000",49741,"2",2936352,"1",
"980000",52547,"3",2936352,"1",
"980000",48664,"4",2936352,"1",
"980000",52809,"5",2936352,"1",
"980070",51270,"1",2936352,"1",
"980070",49741,"2",2936352,"1",
"980070",52547,"3",2936352,"1",
"980070",48664,"4",2936352,"1",
"980070",52809,"5",2936352,"1",
"900000",30550,"1",2936371,"1",
"900000",3000,"2",2936371,"1",
"900000",45952,"3",2936371,"1",
"900000",26556,"4",2936371,"1",
"900000",1740,"5",2936371,"1",
"900150",426,"1",2936371,"1",
"900150",426,"2",2936371,"1",
"900150",426,"3",2936371,"1",
"900150",426,"4",2936371,"1",
"900150",426,"5",2936371,"1",
"980000",30976,"1",2936371,"1",
"980000",3426,"2",2936371,"1",
"980000",46378,"3",2936371,"1",
"980000",26982,"4",2936371,"1",
"980000",2166,"5",2936371,"1",
"980070",39676,"1",2936371,"1",
"980070",12126,"2",2936371,"1",
"980070",55078,"3",2936371,"1",
"980070",35682,"4",2936371,"1",
"980070",10866,"5",2936371,"1",
"900000",17613,"1",2936372,"1",
"900000",19715,"2",2936372,"1",
"900000",3937,"3",2936372,"1",
"900000",28231,"4",2936372,"1",
"900000",20582,"5",2936372,"1",
"900150",426,"1",2936372,"1",
"900150",426,"2",2936372,"1",
"900150",426,"3",2936372,"1",
"900150",426,"4",2936372,"1",
"900150",426,"5",2936372,"1",
"980000",18039,"1",2936372,"1",
"980000",20141,"2",2936372,"1",
"980000",4363,"3",2936372,"1",
"980000",28657,"4",2936372,"1",
"980000",21008,"5",2936372,"1",
"980070",26739,"1",2936372,"1",
"980070",28841,"2",2936372,"1",
"980070",13063,"3",2936372,"1",
"980070",37357,"4",2936372,"1",
"980070",29708,"5",2936372,"1",
"900000",40000,"1",2936381,"1",
"900000",40000,"2",2936381,"1",
"900000",40000,"3",2936381,"1",
"900000",40000,"4",2936381,"1",
"900000",40000,"5",2936381,"1",
"900210",2000,"1",2936381,"1",
"900210",2000,"2",2936381,"1",
"900210",2000,"3",2936381,"1",
"900210",2000,"4",2936381,"1",
"900210",2000,"5",2936381,"1",
"980000",42000,"1",2936381,"1",
"980000",42000,"2",2936381,"1",
"980000",42000,"3",2936381,"1",
"980000",42000,"4",2936381,"1",
"980000",42000,"5",2936381,"1",
"980070",43000,"1",2936381,"1",
"980070",43000,"2",2936381,"1",
"980070",43000,"3",2936381,"1",
"980070",43000,"4",2936381,"1",
"980070",43000,"5",2936381,"1",
"900000",40000,"1",2936382,"1",
"900000",40000,"2",2936382,"1",
"900000",40000,"3",2936382,"1",
"900000",40000,"4",2936382,"1",
"900000",40000,"5",2936382,"1",
"900210",2000,"1",2936382,"1",
"900210",2000,"2",2936382,"1",
"900210",2000,"3",2936382,"1",
"900210",2000,"4",2936382,"1",
"900210",2000,"5",2936382,"1",
"980000",42000,"1",2936382,"1",
"980000",42000,"2",2936382,"1",
"980000",42000,"3",2936382,"1",
"980000",42000,"4",2936382,"1",
"980000",42000,"5",2936382,"1",
"980070",43000,"1",2936382,"1",
"980070",43000,"2",2936382,"1",
"980070",43000,"3",2936382,"1",
"980070",43000,"4",2936382,"1",
"980070",43000,"5",2936382,"1",
"900030",14459,"1",2936401,"1",
"900030",14459,"2",2936401,"1",
"900030",14459,"3",2936401,"1",
"900030",14459,"4",2936401,"1",
"900030",14459,"5",2936401,"1",
"900170",1002,"1",2936401,"1",
"900170",1430,"2",2936401,"1",
"900170",1702,"3",2936401,"1",
"900170",1620,"4",2936401,"1",
"900170",1032,"5",2936401,"1",
"980000",15461,"1",2936401,"1",
"980000",15889,"2",2936401,"1",
"980000",16161,"3",2936401,"1",
"980000",16079,"4",2936401,"1",
"980000",15491,"5",2936401,"1",
"980070",15416,"1",2936401,"1",
"980070",15844,"2",2936401,"1",
"980070",16116,"3",2936401,"1",
"980070",16034,"4",2936401,"1",
"980070",15446,"5",2936401,"1",
"900030",14459,"1",2936402,"1",
"900030",14459,"2",2936402,"1",
"900030",14459,"3",2936402,"1",
"900030",14459,"4",2936402,"1",
"900030",14459,"5",2936402,"1",
"900170",1156,"1",2936402,"1",
"900170",1259,"2",2936402,"1",
"900170",1927,"3",2936402,"1",
"900170",1235,"4",2936402,"1",
"900170",1608,"5",2936402,"1",
"980000",15615,"1",2936402,"1",
"980000",15718,"2",2936402,"1",
"980000",16386,"3",2936402,"1",
"980000",15694,"4",2936402,"1",
"980000",16067,"5",2936402,"1",
"980070",15570,"1",2936402,"1",
"980070",15673,"2",2936402,"1",
"980070",16341,"3",2936402,"1",
"980070",15649,"4",2936402,"1",
"980070",16022,"5",2936402,"1",
"900030",11255,"1",2936431,"1",
"900030",11255,"2",2936431,"1",
"900030",11255,"3",2936431,"1",
"900030",11255,"4",2936431,"1",
"900030",11255,"5",2936431,"1",
"900150",1008,"1",2936431,"1",
"900150",1008,"2",2936431,"1",
"900150",1008,"3",2936431,"1",
"900150",1008,"4",2936431,"1",
"900150",1008,"5",2936431,"1",
"980000",12263,"1",2936431,"1",
"980000",12263,"2",2936431,"1",
"980000",12263,"3",2936431,"1",
"980000",12263,"4",2936431,"1",
"980000",12263,"5",2936431,"1",
"980070",12263,"1",2936431,"1",
"980070",12263,"2",2936431,"1",
"980070",12263,"3",2936431,"1",
"980070",12263,"4",2936431,"1",
"980070",12263,"5",2936431,"1",
"900030",11255,"1",2936432,"1",
"900030",11255,"2",2936432,"1",
"900030",11255,"3",2936432,"1",
"900030",11255,"4",2936432,"1",
"900030",11255,"5",2936432,"1",
"900150",1008,"1",2936432,"1",
"900150",1008,"2",2936432,"1",
"900150",1008,"3",2936432,"1",
"900150",1008,"4",2936432,"1",
"900150",1008,"5",2936432,"1",
"980000",12263,"1",2936432,"1",
"980000",12263,"2",2936432,"1",
"980000",12263,"3",2936432,"1",
"980000",12263,"4",2936432,"1",
"980000",12263,"5",2936432,"1",
"980070",12263,"1",2936432,"1",
"980070",12263,"2",2936432,"1",
"980070",12263,"3",2936432,"1",
"980070",12263,"4",2936432,"1",
"980070",12263,"5",2936432,"1",
"900030",24046,"1",2936442,"1",
"900030",22306,"2",2936442,"1",
"900030",26182,"3",2936442,"1",
"900030",27010,"4",2936442,"1",
"900030",33442,"5",2936442,"1",
"980000",24046,"1",2936442,"1",
"980000",22306,"2",2936442,"1",
"980000",26182,"3",2936442,"1",
"980000",27010,"4",2936442,"1",
"980000",33442,"5",2936442,"1",
"980070",25546,"1",2936442,"1",
"980070",23806,"2",2936442,"1",
"980070",27682,"3",2936442,"1",
"980070",28510,"4",2936442,"1",
"980070",34942,"5",2936442,"1",
"900000",5000,"1",2936451,"1",
"900000",5000,"2",2936451,"1",
"900000",5000,"3",2936451,"1",
"900000",5000,"4",2936451,"1",
"900000",5000,"5",2936451,"1",
"980000",5000,"1",2936451,"1",
"980000",5000,"2",2936451,"1",
"980000",5000,"3",2936451,"1",
"980000",5000,"4",2936451,"1",
"980000",5000,"5",2936451,"1",
"980070",8000,"1",2936451,"1",
"980070",8000,"2",2936451,"1",
"980070",8000,"3",2936451,"1",
"980070",8000,"4",2936451,"1",
"980070",8000,"5",2936451,"1",
"900000",5000,"1",2936452,"1",
"900000",5000,"2",2936452,"1",
"900000",5000,"3",2936452,"1",
"900000",5000,"4",2936452,"1",
"900000",5000,"5",2936452,"1",
"980000",5000,"1",2936452,"1",
"980000",5000,"2",2936452,"1",
"980000",5000,"3",2936452,"1",
"980000",5000,"4",2936452,"1",
"980000",5000,"5",2936452,"1",
"980070",8000,"1",2936452,"1",
"980070",8000,"2",2936452,"1",
"980070",8000,"3",2936452,"1",
"980070",8000,"4",2936452,"1",
"980070",8000,"5",2936452,"1",
"900030",22524,"1",2936471,"1",
"900030",12276,"2",2936471,"1",
"900030",11424,"3",2936471,"1",
"900030",13860,"4",2936471,"1",
"900030",20184,"5",2936471,"1",
"900170",1651,"1",2936471,"1",
"900170",46982,"2",2936471,"1",
"900170",1500,"3",2936471,"1",
"900170",39341,"4",2936471,"1",
"900170",10510,"5",2936471,"1",
"980000",24175,"1",2936471,"1",
"980000",59258,"2",2936471,"1",
"980000",12924,"3",2936471,"1",
"980000",53201,"4",2936471,"1",
"980000",30694,"5",2936471,"1",
"980070",24175,"1",2936471,"1",
"980070",59258,"2",2936471,"1",
"980070",12924,"3",2936471,"1",
"980070",53201,"4",2936471,"1",
"980070",30694,"5",2936471,"1",
"900030",7488,"1",2936472,"1",
"900030",8640,"2",2936472,"1",
"900030",25164,"3",2936472,"1",
"900030",16200,"4",2936472,"1",
"900030",19620,"5",2936472,"1",
"900170",1448,"1",2936472,"1",
"900170",1508,"2",2936472,"1",
"900170",65,"3",2936472,"1",
"900170",49125,"4",2936472,"1",
"900170",30212,"5",2936472,"1",
"900180",38657,"1",2936472,"1","T"
"900180",38657,"2",2936472,"1","T"
"900180",38657,"3",2936472,"1","T"
"900180",38657,"4",2936472,"1","T"
"900180",38657,"5",2936472,"1","T"
"980000",70551,"1",2936472,"1","T"
"980000",70551,"2",2936472,"1","T"
"980000",70551,"3",2936472,"1","T"
"980000",70551,"4",2936472,"1","T"
"980000",70551,"5",2936472,"1","T"
"980070",70551,"1",2936472,"1","T"
"980070",70551,"2",2936472,"1","T"
"980070",70551,"3",2936472,"1","T"
"980070",70551,"4",2936472,"1","T"
"980070",70551,"5",2936472,"1","T"
"800940",10967,"1",2936481,"1","T"
"800940",10967,"2",2936481,"1","T"
"800940",10967,"3",2936481,"1","T"
"800940",10967,"4",2936481,"1","T"
"800940",10967,"5",2936481,"1","T"
"900000",43026,"1",2936481,"1",
"900000",16289,"2",2936481,"1",
"900000",49931,"3",2936481,"1",
"900000",8756,"4",2936481,"1",
"900000",38281,"5",2936481,"1",
"900030",25595,"1",2936481,"1",
"900030",25067,"2",2936481,"1",
"900030",22667,"3",2936481,"1",
"900030",28331,"4",2936481,"1",
"900030",33515,"5",2936481,"1",
"900160",5306,"1",2936481,"1",
"900160",870,"2",2936481,"1",
"900160",54488,"3",2936481,"1",
"900160",15028,"4",2936481,"1",
"900160",844,"5",2936481,"1",
"980000",73927,"1",2936481,"1",
"980000",42226,"2",2936481,"1",
"980000",127086,"3",2936481,"1",
"980000",52115,"4",2936481,"1",
"980000",72640,"5",2936481,"1",
"980070",73927,"1",2936481,"1",
"980070",42226,"2",2936481,"1",
"980070",127086,"3",2936481,"1",
"980070",52115,"4",2936481,"1",
"980070",72640,"5",2936481,"1",
"800940",6206,"1",2936482,"1",
"800940",3809,"2",2936482,"1",
"800940",5729,"3",2936482,"1",
"800940",2923,"4",2936482,"1",
"800940",242,"5",2936482,"1",
"900000",39982,"1",2936482,"1",
"900000",29343,"2",2936482,"1",
"900000",66646,"3",2936482,"1",
"900000",4762,"4",2936482,"1",
"900000",8200,"5",2936482,"1",
"900030",28427,"1",2936482,"1",
"900030",25835,"2",2936482,"1",
"900030",25187,"3",2936482,"1",
"900030",28259,"4",2936482,"1",
"900030",31439,"5",2936482,"1",
"900160",20571,"1",2936482,"1",
"900160",10226,"2",2936482,"1",
"900160",4122,"3",2936482,"1",
"900160",16721,"4",2936482,"1",
"900160",-2520,"5",2936482,"1",
"980000",88980,"1",2936482,"1",
"980000",65404,"2",2936482,"1",
"980000",95955,"3",2936482,"1",
"980000",49742,"4",2936482,"1",
"980000",37119,"5",2936482,"1",
"980070",88980,"1",2936482,"1",
"980070",65404,"2",2936482,"1",
"980070",95955,"3",2936482,"1",
"980070",49742,"4",2936482,"1",
"980070",37119,"5",2936482,"1",
"900030",8303,"1",2936491,"1",
"900030",8303,"2",2936491,"1",
"900030",8303,"3",2936491,"1",
"900030",8303,"4",2936491,"1",
"900030",8303,"5",2936491,"1",
"900150",561,"1",2936491,"1",
"900150",561,"2",2936491,"1",
"900150",561,"3",2936491,"1",
"900150",561,"4",2936491,"1",
"900150",561,"5",2936491,"1",
"980000",8864,"1",2936491,"1",
"980000",8864,"2",2936491,"1",
"980000",8864,"3",2936491,"1",
"980000",8864,"4",2936491,"1",
"980000",8864,"5",2936491,"1",
"980070",8864,"1",2936491,"1",
"980070",8864,"2",2936491,"1",
"980070",8864,"3",2936491,"1",
"980070",8864,"4",2936491,"1",
"980070",8864,"5",2936491,"1",
"900030",8303,"1",2936492,"1",
"900030",8303,"2",2936492,"1",
"900030",8303,"3",2936492,"1",
"900030",8303,"4",2936492,"1",
"900030",8303,"5",2936492,"1",
"900150",561,"1",2936492,"1",
"900150",561,"2",2936492,"1",
"900150",561,"3",2936492,"1",
"900150",561,"4",2936492,"1",
"900150",561,"5",2936492,"1",
"980000",8864,"1",2936492,"1",
"980000",8864,"2",2936492,"1",
"980000",8864,"3",2936492,"1",
"980000",8864,"4",2936492,"1",
"980000",8864,"5",2936492,"1",
"980070",8864,"1",2936492,"1",
"980070",8864,"2",2936492,"1",
"980070",8864,"3",2936492,"1",
"980070",8864,"4",2936492,"1",
"980070",8864,"5",2936492,"1",
"900000",37094,"1",2936501,"1",
"900000",36444,"2",2936501,"1",
"900000",38106,"3",2936501,"1",
"900000",33971,"4",2936501,"1",
"900000",38425,"5",2936501,"1",
"980000",37094,"1",2936501,"1",
"980000",36444,"2",2936501,"1",
"980000",38106,"3",2936501,"1",
"980000",33971,"4",2936501,"1",
"980000",38425,"5",2936501,"1",
"980070",37094,"1",2936501,"1",
"980070",36444,"2",2936501,"1",
"980070",38106,"3",2936501,"1",
"980070",33971,"4",2936501,"1",
"980070",38425,"5",2936501,"1",
"900000",34140,"1",2936502,"1",
"900000",36578,"2",2936502,"1",
"900000",38014,"3",2936502,"1",
"900000",40540,"4",2936502,"1",
"900000",37754,"5",2936502,"1",
"980000",34140,"1",2936502,"1",
"980000",36578,"2",2936502,"1",
"980000",38014,"3",2936502,"1",
"980000",40540,"4",2936502,"1",
"980000",37754,"5",2936502,"1",
"980070",34140,"1",2936502,"1",
"980070",36578,"2",2936502,"1",
"980070",38014,"3",2936502,"1",
"980070",40540,"4",2936502,"1",
"980070",37754,"5",2936502,"1",
"900000",155000,"1",2936511,"1",
"900000",155000,"2",2936511,"1",
"900000",155000,"3",2936511,"1",
"900000",155000,"4",2936511,"1",
"900000",155000,"5",2936511,"1",
"980000",155000,"1",2936511,"1",
"980000",155000,"2",2936511,"1",
"980000",155000,"3",2936511,"1",
"980000",155000,"4",2936511,"1",
"980000",155000,"5",2936511,"1",
"980070",155000,"1",2936511,"1",
"980070",155000,"2",2936511,"1",
"980070",155000,"3",2936511,"1",
"980070",155000,"4",2936511,"1",
"980070",155000,"5",2936511,"1",
"900000",155000,"1",2936512,"1",
"900000",155000,"2",2936512,"1",
"900000",155000,"3",2936512,"1",
"900000",155000,"4",2936512,"1",
"900000",155000,"5",2936512,"1",
"980000",155000,"1",2936512,"1",
"980000",155000,"2",2936512,"1",
"980000",155000,"3",2936512,"1",
"980000",155000,"4",2936512,"1",
"980000",155000,"5",2936512,"1",
"980070",155000,"1",2936512,"1",
"980070",155000,"2",2936512,"1",
"980070",155000,"3",2936512,"1",
"980070",155000,"4",2936512,"1",
"980070",155000,"5",2936512,"1",
"900000",110000,"1",2936521,"1",
"900000",110000,"2",2936521,"1",
"900000",110000,"3",2936521,"1",
"900000",110000,"4",2936521,"1",
"900000",110000,"5",2936521,"1",
"900190",9600,"1",2936521,"1",
"900190",9600,"2",2936521,"1",
"900190",9600,"3",2936521,"1",
"900190",9600,"4",2936521,"1",
"900190",9600,"5",2936521,"1",
"980000",119600,"1",2936521,"1",
"980000",119600,"2",2936521,"1",
"980000",119600,"3",2936521,"1",
"980000",119600,"4",2936521,"1",
"980000",119600,"5",2936521,"1",
"980070",126400,"1",2936521,"1",
"980070",126400,"2",2936521,"1",
"980070",126400,"3",2936521,"1",
"980070",126400,"4",2936521,"1",
"980070",126400,"5",2936521,"1",
"900000",110000,"1",2936522,"1",
"900000",110000,"2",2936522,"1",
"900000",110000,"3",2936522,"1",
"900000",110000,"4",2936522,"1",
"900000",110000,"5",2936522,"1",
"900190",9600,"1",2936522,"1",
"900190",9600,"2",2936522,"1",
"900190",9600,"3",2936522,"1",
"900190",9600,"4",2936522,"1",
"900190",9600,"5",2936522,"1",
"980000",119600,"1",2936522,"1",
"980000",119600,"2",2936522,"1",
"980000",119600,"3",2936522,"1",
"980000",119600,"4",2936522,"1",
"980000",119600,"5",2936522,"1",
"980070",126400,"1",2936522,"1",
"980070",126400,"2",2936522,"1",
"980070",126400,"3",2936522,"1",
"980070",126400,"4",2936522,"1",
"980070",126400,"5",2936522,"1",
"900000",83272,"1",2936531,"1",
"900000",97670,"2",2936531,"1",
"900000",84092,"3",2936531,"1",
"900000",85918,"4",2936531,"1",
"900000",92811,"5",2936531,"1",
"900180",173,"1",2936531,"1",
"900180",304,"2",2936531,"1",
"900180",54,"3",2936531,"1",
"900180",2036,"4",2936531,"1",
"900180",26,"5",2936531,"1",
"980000",83445,"1",2936531,"1",
"980000",97974,"2",2936531,"1",
"980000",84146,"3",2936531,"1",
"980000",87954,"4",2936531,"1",
"980000",92837,"5",2936531,"1",
"980070",83445,"1",2936531,"1",
"980070",97974,"2",2936531,"1",
"980070",84146,"3",2936531,"1",
"980070",87954,"4",2936531,"1",
"980070",92837,"5",2936531,"1",
"900000",92675,"1",2936532,"1",
"900000",89878,"2",2936532,"1",
"900000",81204,"3",2936532,"1",
"900000",84803,"4",2936532,"1",
"900000",83096,"5",2936532,"1",
"900180",1000,"1",2936532,"1",
"900180",204,"2",2936532,"1",
"900180",1,"3",2936532,"1",
"900180",1,"4",2936532,"1",
"900180",36,"5",2936532,"1",
"980000",93675,"1",2936532,"1",
"980000",90082,"2",2936532,"1",
"980000",81205,"3",2936532,"1",
"980000",84804,"4",2936532,"1",
"980000",83132,"5",2936532,"1",
"980070",93675,"1",2936532,"1",
"980070",90082,"2",2936532,"1",
"980070",81205,"3",2936532,"1",
"980070",84804,"4",2936532,"1",
"980070",83132,"5",2936532,"1",
"900000",30000,"1",2936541,"1",
"900000",30000,"2",2936541,"1",
"900000",30000,"3",2936541,"1",
"900000",30000,"4",2936541,"1",
"900000",30000,"5",2936541,"1",
"900150",2400,"1",2936541,"1",
"900150",2400,"2",2936541,"1",
"900150",2400,"3",2936541,"1",
"900150",2400,"4",2936541,"1",
"900150",2400,"5",2936541,"1",
"980000",32400,"1",2936541,"1",
"980000",32400,"2",2936541,"1",
"980000",32400,"3",2936541,"1",
"980000",32400,"4",2936541,"1",
"980000",32400,"5",2936541,"1",
"980070",34500,"1",2936541,"1",
"980070",34500,"2",2936541,"1",
"980070",34500,"3",2936541,"1",
"980070",34500,"4",2936541,"1",
"980070",34500,"5",2936541,"1",
"900000",30000,"1",2936542,"1",
"900000",30000,"2",2936542,"1",
"900000",30000,"3",2936542,"1",
"900000",30000,"4",2936542,"1",
"900000",30000,"5",2936542,"1",
"900150",2400,"1",2936542,"1",
"900150",2400,"2",2936542,"1",
"900150",2400,"3",2936542,"1",
"900150",2400,"4",2936542,"1",
"900150",2400,"5",2936542,"1",
"980000",32400,"1",2936542,"1",
"980000",32400,"2",2936542,"1",
"980000",32400,"3",2936542,"1",
"980000",32400,"4",2936542,"1",
"980000",32400,"5",2936542,"1",
"980070",34500,"1",2936542,"1",
"980070",34500,"2",2936542,"1",
"980070",34500,"3",2936542,"1",
"980070",34500,"4",2936542,"1",
"980070",34500,"5",2936542,"1",
"900000",15000,"1",2936551,"1",
"900000",15000,"2",2936551,"1",
"900000",15000,"3",2936551,"1",
"900000",15000,"4",2936551,"1",
"900000",15000,"5",2936551,"1",
"980000",15000,"1",2936551,"1",
"980000",15000,"2",2936551,"1",
"980000",15000,"3",2936551,"1",
"980000",15000,"4",2936551,"1",
"980000",15000,"5",2936551,"1",
"980070",15700,"1",2936551,"1",
"980070",15700,"2",2936551,"1",
"980070",15700,"3",2936551,"1",
"980070",15700,"4",2936551,"1",
"980070",15700,"5",2936551,"1",
"900000",15000,"1",2936552,"1",
"900000",15000,"2",2936552,"1",
"900000",15000,"3",2936552,"1",
"900000",15000,"4",2936552,"1",
"900000",15000,"5",2936552,"1",
"980000",15000,"1",2936552,"1",
"980000",15000,"2",2936552,"1",
"980000",15000,"3",2936552,"1",
"980000",15000,"4",2936552,"1",
"980000",15000,"5",2936552,"1",
"980070",15700,"1",2936552,"1",
"980070",15700,"2",2936552,"1",
"980070",15700,"3",2936552,"1",
"980070",15700,"4",2936552,"1",
"980070",15700,"5",2936552,"1",
"900000",75000,"1",2936561,"1",
"900000",75000,"2",2936561,"1",
"900000",75000,"3",2936561,"1",
"900000",75000,"4",2936561,"1",
"900000",75000,"5",2936561,"1",
"980000",75000,"1",2936561,"1",
"980000",75000,"2",2936561,"1",
"980000",75000,"3",2936561,"1",
"980000",75000,"4",2936561,"1",
"980000",75000,"5",2936561,"1",
"980070",78900,"1",2936561,"1",
"980070",78900,"2",2936561,"1",
"980070",78900,"3",2936561,"1",
"980070",78900,"4",2936561,"1",
"980070",78900,"5",2936561,"1",
"900000",75000,"1",2936562,"1",
"900000",75000,"2",2936562,"1",
"900000",75000,"3",2936562,"1",
"900000",75000,"4",2936562,"1",
"900000",75000,"5",2936562,"1",
"980000",75000,"1",2936562,"1",
